eco_max,emerg_max,total_committed,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,total_gen,total_losses,wind_generation_mw,solar_generation_mw,forecast_load_mw,prelim_load_avg_hourly,mw,mcp,mcp_capped,as_req_mw,total_mw,as_mw,ss_mw,ircmwt2,nsr_mw,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,actual_flow,sched_flow,inadv_flow,system_energy_price_rt
166401.6,168522.4,168966.8,22.05,0.42,107477.581,1460.32381,390.84291,318.87491,73.92452,8473.83,280.3,82824.973,232.5,127.542,742.865,31331,23724.6,2297.703,0,0,2626,3190,2397.3,290,792.7,1376,18,21.53,3.38,0.15,0,0,0,41.83
166719.1,168849.7,168966.8,12.05,0.28,104646.004,43.35777,426.61192,356.64178,71.91954,5185.97,327.93,85844.184,239.7,128.016,808.699,31386,24029.9,2305.124,0.06,0.06,2618.5,2618.5,1506.3,260,1112.2,293,19.15,23.81,4.58,0.08,0,0,0,40.33
167805.2,169456.9,168966.8,6.19,0,101619.858,81.98366,621.74376,395.91107,227.78192,3867.64,0,88971.611,246.4,106.539,846.285,31234,24627.4,2331.418,0.06,0.06,2615.5,2615.5,1692.7,15,922.8,293,20.56,25.69,5.08,0.05,0,0,0,37.44
167961.1,169786.4,168966.8,16.32,0,98099.056,91.39495,619.1144,407.1619,213.87103,9947.64,0,91431.305,250.5,82.291,895.245,31234,25327.7,2355.973,1.81,1.81,2614,2614,1615.5,15,998.5,293,23.21,29.15,5.94,0,0,0,0,43.97
167843,169735.4,168966.8,9.16,0.98,94309.444,2589.59706,602.15264,348.42987,255.55248,5538.5,1265.7,93928.497,254.4,97.718,885.529,31234,26325.1,2472.943,8.98,8.98,2611,2611,1874.1,15,736.9,293,25.76,32.78,7.03,-0.01,0,41,41,61.14
168084.3,169963,168966.8,14.27,0.58,89467.646,237.66829,627.28591,360.11647,268.77153,8970.81,1167.55,97118.357,269.3,134.158,810.552,32192,27473.2,2603.95,9.29,9.29,2611,2611,2124.7,15,486.3,293,28.41,35.95,7.59,-0.05,0,22,22,63.96
168105.2,169907.2,168966.8,11.4,1.09,84568.496,164.68403,604.38415,343.10459,263.10183,6915.89,1017.49,99033.464,273.8,124.435,685.548,31616,28422,2716.527,13.58,13.58,2602,2602,2113.5,112,488.5,293,31.63,39.33,7.72,-0.02,0,28,28,40.49
167436,169220.9,168966.8,9.38,2.76,79474.454,79.45313,626.71999,346.05394,281.88752,5917.28,3758.2,99719.916,280,111.921,474.384,30939,28716,2758.158,8.47,8.47,2614,2614,1905.3,112,708.7,293,34.43,41.6,7.17,0,0,57,57,36.42
165813.5,167614.1,168966.8,6.81,0.58,74805.216,150.09158,610.17227,352.23152,259.88157,4174.2,793.28,97990.592,274.9,127.913,206.012,30939,28453.4,2745.487,6.85,6.85,2618.5,2618.5,1929.9,112,688.6,293,32.24,38.99,6.73,0.02,0,10,10,31.14
170215.9,172563.1,168966.8,10.87,1.47,72884.429,114.66642,630.86858,358.45153,274.18106,6876.86,2492.97,96096.352,272,190.903,27.222,33166,28218.2,2753.175,2.91,2.91,2626,2626,1663.8,112,962.2,293,29.12,34.17,4.86,0.19,0,2,2,23.25
171638.3,173946.2,168966.8,14.11,0.49,73274.547,453.43298,636.00213,347.45778,290.37174,8997.9,927.09,94085.01,261.1,207.59,-1.038,33296,27685.5,2668.491,0.06,0.06,2633.5,2633.5,1662.9,172,970.6,293,27.9,32.94,4.85,0.19,0,7,7,27.15
171304.5,173569.4,168966.8,6.21,0.17,74358.011,26.14608,452.59317,324.93423,128.88052,2820.71,768.44,88598.527,257.6,225.063,-1.423,33177,25907.5,2542.64,0,0,2642.5,3147,2237,172,910,1322,20.58,23.68,2.96,0.14,0,1,1,22.71
171303.2,173568.1,168966.8,8.1,3.32,76329.324,240.41291,426.15165,289.5806,138.52244,3447.97,3900.67,81690.71,253.7,279.788,-1.444,33177,23932.6,2337.679,0,0,2650,3155,2136.4,172,1018.6,1325,17.08,18.7,1.41,0.21,0,0,0,19.91
160309.1,164533.7,168966.8,8.87,0.69,79219.703,45.83526,398.33807,275.63091,124.66665,3561.24,644.99,76612.901,251.8,353.163,-1.444,33177,22403,2149.559,0.02,0.02,2650,2650,1622,291,1028,245,15.76,18.07,2.15,0.16,0,4,4,16.43
159553.4,164164.3,168966.8,18.77,0.05,83170.856,1230.38126,441.89828,198.09108,245.58465,8324.82,37.79,74404.835,244.3,381.704,-1.413,34461,21454.6,2035.066,0.06,0.06,2653,2653,1954.3,291,698.7,245,14.43,16.19,1.65,0.11,0,12,12,14.57
159428.1,164301.4,168966.8,21.02,0.77,88328.922,1991.68435,610.17633,249.26828,362.64839,12809.41,1057.81,72823.403,234.2,337.349,-1.421,33154,20899.8,1940.664,0.06,0.06,2656,2656,1922.9,291,733.1,245,12.45,13.58,1.07,0.06,0,16,16,13.81
159245,164054.9,168966.8,9.14,1.27,94983.916,44.13676,554.75343,339.95253,277.18176,5655.35,2454.4,71537.968,228.4,394.917,-2.524,32791,20718.3,1930.542,0.02,0.02,2657.5,2657.5,1897.1,291,760.4,245,12.27,13.6,1.28,0.05,0,6,6,11.31
158843.4,163524.7,168966.8,16.41,2.18,102300.658,819.44966,604.95286,225.52901,400.22591,10304.68,2885.04,72543.237,233.5,389.527,-1.472,32791,21051,1965.367,0.01,0.01,2657.5,2657.5,2162.7,291,494.8,245,13.13,14.57,1.39,0.05,0,5,5,10.95
160736.7,163614.3,168966.8,24.75,1.97,108796.695,295.94842,628.54722,288.89951,365.09295,16136.47,2680.54,75356.604,243.9,419.068,-2.428,33586,22165.9,2094.296,0.02,0.02,2660.5,2660.5,2053.2,291,607.3,245,16.16,18.64,2.38,0.1,0,1,1,11.13
161410.7,164327.2,168966.8,11.42,0.07,113511.967,2029.45823,593.57547,282.11866,333.29826,7031.7,108.29,78998.787,250.3,431.608,3.882,33659,24084,2283.366,0.06,0.06,2656,2656,2137.6,291,518.4,245,17.92,20.16,2.13,0.11,0,0,0,10.54
162537.9,165275,168966.8,25.4,0,118878.363,8943.04952,627.25356,313.53403,320.46312,13211.55,0,83219.915,246.4,568.893,30.732,33540,25642,2450.869,2.18,2.18,2651.5,2651.5,2061.3,275,590.2,296,19.39,21,1.53,0.08,0,0,0,12.24
162840.4,165768.5,168966.8,6.73,0,123718.94,4672.38904,633.45945,307.58074,329.51194,4284.32,0,85759.215,243.2,725.312,92.473,33540,26187.2,2514.961,3.77,3.77,2645.5,2645.5,2047.8,275,597.7,296,20.39,22.24,1.73,0.12,0,0,0,14.47
162183,165567.2,168966.8,8.26,0,126236.272,6313.10052,641.37348,310.54327,333.80686,5333.29,0,88182.104,250.5,735.9,291.932,33540,26382.6,2553.042,0,0,2636.5,3197,2445,275,752,1376,21.56,24.49,2.71,0.22,0,0,0,14.8
162230,165422.1,168966.8,27.58,0.22,127842.3,9509.90343,629.26915,303.38852,327.78676,17315,327.31,91301.481,260.6,701.737,620.981,34658,26741.8,2628.001,0,0,2626,3187,2356.5,275,830.5,1373,23.89,27.9,3.79,0.22,0,0,0,15.31
162777.2,165397.3,168966.8,26.74,0,126542.314,3343.0747,635.418,278.1598,362.02044,17354.64,0,93354.327,261.4,662.206,772.891,33541,27199.5,2636.948,0,0,2617,3181,2581.5,275,599.5,1373,25.42,30.76,5.2,0.14,0,0,0,13.34
163009.7,165512.7,168966.8,17.19,0.98,124043.103,6995.22547,633.74763,229.34126,410.02798,10992.5,1836.89,95170.186,264.1,561.826,801.705,33338,27781.1,2669.083,0,0,2611,3177,2505.6,185,671.4,1373,27.36,34.61,7.24,0.01,0,2,2,14.12
163280.2,165535.9,168966.8,28.71,0.13,120723.087,5693.90029,642.83606,228.77123,420.95278,19047.18,191.56,98715.894,276,437.144,821.112,33338,28681.7,2723.357,1.22,1.22,2609.5,2609.5,1908.3,185,701.2,293,28.78,36.63,7.98,-0.13,0,36,36,16.81
163354.6,165635.3,168966.8,25.56,0.58,116702.939,2398.04353,601.05933,225.3089,376.02087,15409.86,762.4,101799.291,284.1,134.482,825.266,33377,29705,2813.008,2.11,2.11,2605,2605,1974.5,185,630.5,293,30.8,41.03,10.47,-0.24,0,30,30,16.35
163180.6,165461.1,168966.8,35.1,1.95,111557.642,1096.05332,593.18506,244.44064,372.15762,22063.55,2825.28,103854.825,296.2,64.72,832.436,33438,30588.6,2926.29,12.29,12.29,2605,2605,1601.8,185,1003.2,293,35.25,45.6,10.61,-0.26,0,22,22,17.12
163315.1,165190.3,168966.8,12.53,1.95,105325.741,659.5495,602.10383,285.89857,337.86858,7813.74,2733.93,105314.692,295.8,90.811,682.763,33349,31506.7,3037.485,22.19,22.19,2593,2593,1972.1,0,620.9,344,41.63,56.56,15.22,-0.29,0,16,16,21.33
162430.1,164470.3,168966.8,10.03,2.98,98170.465,112.46652,554.52551,309.28989,299.53508,6101.25,3352.38,105773.968,304.3,260.771,535.037,33349,32051.6,3098.871,27.26,27.26,2602,2602,1974.6,0,627.4,344,45.77,59.67,14,-0.1,0,27,27,25.9
161457.7,163556.7,168966.8,4.93,0.89,91904.629,257.56435,540.67355,360.40794,247.97545,2987.15,1107.7,105133.122,302.2,163.505,363.74,33349,31761.6,3019.239,24.8,24.8,2609.5,2609.5,2000.4,74,609.1,344,41.12,53.5,12.44,-0.06,0,23,23,34.04
160052.8,162050,168966.8,9.2,0.51,87178.195,331.42086,557.4171,369.07062,262.09853,5795.79,804.22,103113.428,304.4,199.943,168.715,34210,31142.9,2917.758,17.09,17.09,2614,2614,2099,74,515,344,36.32,47.08,10.73,0.03,0,32,32,22.77
166889.5,169430.6,168966.8,11.51,0.32,84877.183,565.63395,568.33054,348.10613,300.60554,7446.22,686.09,101097.366,299.9,215.92,27.42,33283,30693.9,2846.662,5.13,5.13,2621.5,2621.5,1724,74,897.5,344,32.26,41.12,8.6,0.26,0,39,39,22.64
167389,169987.9,168966.8,6.81,0.24,84599.413,96.71058,554.07186,331.75796,300.34228,4293.51,645.4,98049.792,290.3,153.617,-1.039,33181,29722.1,2739.631,0.06,0.06,2626,2626,1805.3,74,820.7,344,30.35,36.73,6.04,0.34,0,36,36,24.67
167103.3,169609.3,168966.8,5.21,0,85476.227,95.92355,367.41884,318.15539,103.00901,2191.77,0,91513.948,276.7,220.432,-1.516,33181,27396.7,2548.157,0,0,2633.5,3192,2269.2,74,922.8,1373,27.01,33.03,5.72,0.3,0,48,48,19.53
167180.8,169686.8,168966.8,4.86,0.78,87162.476,57.84956,375.86757,328.12396,102.81982,2098.81,670.32,84816.107,254.2,336.147,-1.18,32951,25109.6,2334.878,0,0,2638,3198,2223.3,74,974.7,1376,20.2,23.09,2.59,0.3,0,55,55,11.93
153358.9,158037.9,168966.8,2.35,0.61,90172.339,188.03233,374.09063,339.04558,89.55538,990.88,797.72,78602.824,245.7,247.899,-1.492,32984,23409,2249.405,0.01,0.01,2639.5,2639.5,1778.8,275,860.7,398,19.3,21.43,1.8,0.33,0,49,49,12.8
152206.7,157774.3,168966.8,7.63,0.85,94571.489,116.5704,374.81515,247.73649,139.00764,2967.67,880.1,76217.111,246.6,201.298,-2.483,32940,22335.9,2082.542,0.06,0.06,2642.5,2642.5,2274.6,275,367.9,401,17.3,19.12,1.6,0.22,0,21,21,11.61
152264.1,157928.3,168966.8,9.21,2.12,100562.63,571.70238,548.31744,234.50016,332.65086,5223.02,2935.26,73925.099,241.6,167.902,-1.505,32940,21632.9,1973.887,0.02,0.02,2644,2644,2136.5,275,507.5,401,14.99,16.11,0.93,0.19,0,10,10,11.21
152406.5,158078.8,168966.8,11.37,2.41,108304.858,145.46835,536.11502,252.50174,351.43502,6758.14,2181.99,72018.423,242.5,158.397,-1.489,32940,21321,1961.576,0.01,0.01,2647,2647,2424.2,275,222.8,401,13.45,14.42,0.84,0.13,0,3,3,10.37
152793.1,158225,168966.8,31.71,1.9,116520.808,674.28504,540.25698,245.62308,334.81786,19571.84,1703.99,72159.396,244.7,199.226,-1.484,33523,21586.3,2009.958,0.01,0.01,2648.5,2648.5,2332.3,275,316.2,401,14.34,15.69,1.19,0.16,0,0,0,11.71
154497.3,158367.2,168966.8,13.57,0.32,124235.527,5461.52405,561.27085,332.98699,304.90737,8589.08,730.41,74152.449,252.1,219.701,-2.474,32802,22632.1,2069.483,0.02,0.02,2654.5,2654.5,2316.7,275,337.8,401,16.25,17.98,1.5,0.23,0,0,0,15.98
155490.9,159063,168966.8,56.6,0.69,129805.175,0.03741,615.91245,287.91704,329.83481,35072.39,891.26,78778.723,259.7,199.212,-1.3,32802,24382.6,2352.059,0.06,0.06,2656,2656,1886.6,245,769.4,401,19.33,21.6,1.94,0.33,0,0,0,18.64
157149,160138.1,168966.8,19.45,0.47,135373.974,3530.40451,642.41383,267.87931,384.86516,12496.49,694.57,82548.665,261.7,104.265,23.312,32802,26151.5,2627.461,0.06,0.06,2650,2650,1701.1,245,948.9,452,20.36,21.82,1.2,0.26,0,0,0,16.82
158517.5,161105.3,168966.8,67.82,0,139682.878,916.66809,643.31136,228.65693,421.94118,44368.57,0,85601.383,251,69.372,217.626,32181,26976.6,2693.763,0,0,2642.5,3355,2721.6,245,633.4,1530,22.49,24.26,1.38,0.39,0,0,0,16.39
159176.4,161659,168966.8,36.09,0,141701.419,1771.30086,657.39045,229.70636,439.23816,24150.14,0,88411.639,247,67.84,444.384,32203,27067.9,2723.836,0,0,2635,3346,2661.2,245,684.8,1526,24.53,27.49,2.61,0.35,0,0,0,16.93
159487.6,161987.9,168966.8,40.7,0,141306.794,275.87916,642.01994,226.84117,422.84987,26504.17,0,90697.79,252,86.942,616.748,32186,27132.7,2814.238,0,0,2627.5,3337,2627.1,245,709.9,1522,27.67,32.65,4.69,0.29,0,2,2,38.43
161310.4,163641.2,168966.8,44.33,1.29,139829.792,2355.86131,639.55164,232.52074,419.11908,28863.85,2441.27,94428.215,255.6,84.778,744.497,32186,27612,2807.401,0,0,2620,3332,2667.6,215,664.4,1522,29.53,35.88,5.96,0.39,0,8,8,19.86
161481.7,163797,168966.8,149.55,0,138409.618,3907.24174,654.60403,234.87684,435.21468,99764.46,0,96796.66,258.6,82.753,828.45,32186,28366.6,2858.59,0,0,2618.5,3327,2624.6,215,702.4,1518,31.09,41.27,9.71,0.47,0,17,17,18.18
162433.5,163912.9,168966.8,62.77,0,135824.269,1572.83511,645.06788,247.93357,407.28244,41870.53,0,99218.879,263.4,44.328,877.174,32599,29613.6,2982.248,0,0,2618.5,3326,2623.4,215,702.6,1517,33.69,47.58,13.39,0.5,0,0,0,24.02
163113.7,164555.6,168966.8,34.04,1.68,132056.624,1095.62131,618.56159,169.92212,451.51027,21211.19,2329.68,101699.311,270.2,41.329,878.977,32064,30617.2,3085.499,0.06,0.06,2615.5,2615.5,1779.6,215,835.9,436,36.02,53,16.33,0.65,0,0,0,27.13
163851.1,165320.5,168966.8,31.91,0.92,127181.396,887.2494,655.68072,224.38329,433.07604,20989.31,2413.84,102745.475,277.2,23.243,850.864,32064,31311.9,3225.485,1.37,1.37,2615.5,2615.5,1978.5,185,637,436,40.59,60.61,19.04,0.98,0,0,0,35.88
163182.6,164781.6,168966.8,37.29,1.76,121000.996,7485.89969,636.91705,220.84632,417.98879,23899.97,2112.59,104962.103,287.1,14.572,780.667,32064,32373.3,3322.39,9.17,9.17,2621.5,2621.5,2035.9,201,585.6,436,50.75,72.77,20.65,1.37,0,1,1,36.25
163516.9,165027.4,168966.8,25.53,4.77,113680.012,3382.20888,620.97675,218.68448,404.22059,15897.96,5808.81,106214.553,304,23.852,633.234,30994,32865.7,3384.032,16.31,16.31,2626,2626,1619.3,90,1006.7,436,58.83,85.26,25.22,1.21,0,0,0,47.18
162131.1,163658.8,168966.8,29.66,3.31,106983.893,2186.23794,550.09741,240.46717,380.15084,18434.53,3694.7,106094.894,302.9,32.371,439.319,31015,32583.6,3254.825,13.71,13.71,2630.5,2630.5,1627,90,1003.5,437,53.65,75.88,20.99,1.24,0,5,5,40.08
160373.7,162208.1,168966.8,19.1,2.43,100675.479,313.8304,555.97556,243.41738,389.90107,12191.62,3385.73,103534.312,302.6,64.726,188.03,31011,31909.1,3147.741,5.04,5.04,2638,2638,1413.3,90,1224.7,438,45.11,63.59,17.38,1.1,0,2,2,32.64
167011.2,169522,168966.8,18.44,1.8,95444.056,286.81708,565.46136,311.79938,332.98191,11947.29,2815.3,101307.463,300,73.044,26.481,31011,31359.7,3054.319,2.51,2.51,2644,2644,1542.1,90,1101.9,441,34.81,49.75,14.05,0.89,0,4,4,28.54
167120.3,169579.9,168966.8,8.71,0.52,92212.736,85.22829,551.17052,288.65575,335.08648,5423.2,794.61,98876.013,294.9,101.745,-1.065,31011,30384.1,2935.542,0,0,2648.5,3352,2389.5,180,962.5,1523,31.23,40.69,8.83,0.63,0,7,7,27.08
167459.8,169880.4,168966.8,1.11,1.04,91149.599,5.54247,351.07647,325.58231,75.93219,439.45,674.03,92431.051,289,100.714,-1.528,30448,28197.7,2697.479,0,0,2653,3310,2516.3,180,793.7,1478,27.37,33.08,5.33,0.38,0,7,7,22.93
167509.2,169649.8,168966.8,8.93,0,92005.599,311.54429,368.82037,345.18098,76.28658,3757.39,0,85414.824,270.9,95.065,-1.531,31102,25843.9,2441.351,0.06,0.06,2656,2656,1612.1,180,1043.9,400,23.43,26.2,2.46,0.31,0,1,1,16.61
158332.3,161349.1,168964.4,9.36,0.27,94881.231,2139.55854,386.27076,289.55013,151.51566,4105.35,802.49,78542.548,269.5,89.817,-1.495,30886,23992.4,2250.429,0,0,2657.5,2657.5,2022.2,321,635.3,398,19.47,21.49,1.52,0.5,0,0,0,16.04
157431.9,160985.7,168964.4,8.69,0.35,99046.137,1216.89925,382.44238,281.52989,140.79021,3678.04,657.57,75328.926,266.6,105.745,-1.486,30886,22766.8,2125.845,0.02,0.02,2660.5,2660.5,2105.1,321,555.4,401,17.17,19.37,1.8,0.4,0,4,4,17.21
157317.8,160824.3,168964.4,28.37,2.78,104726.607,1209.322,548.11868,321.37694,302.96479,17920.61,3231.98,73285.586,257,142.712,-2.524,30886,21972.5,2027.501,0.01,0.01,2660.5,2660.5,2351.4,321,309.1,401,14.96,16.5,1.22,0.32,0,12,12,16.01
157232.1,160724.3,168964.4,31.94,3.01,112084.709,2806.09556,545.69288,245.80441,359.48135,19458.02,3552.44,71986.608,258.1,147,-1.519,29751,21495.7,1967.793,0.01,0.01,2660.5,2660.5,2112.7,321,547.8,401,13.9,15.16,0.96,0.3,0,13,13,13.91
157839.4,161079.5,168964.4,29.01,0.35,120791.435,966.92905,562.66812,207.22716,396.00894,17494.3,1943.41,72265.336,255.4,167.428,-1.519,29779,21716.7,1991.747,0.01,0.01,2660.5,2660.5,2104.1,321,556.4,401,14.54,15.76,0.88,0.34,0,8,8,15.33
157907.1,160448.5,168964.4,33.92,1.84,128710.234,1273.65227,584.45683,229.98237,389.17349,20969.43,2012.24,73831.541,267.2,137.635,-1.525,29780,22711,2109.164,0.02,0.02,2660.5,2660.5,2185.2,321,475.3,401,17.21,19.11,1.49,0.41,0,0,0,17.42
157512.1,160327.5,168964.4,71.75,0.48,133590.706,2004.21186,598.94713,280.71346,327.93576,43511.82,788.82,77304.737,268.3,123.744,-2.062,29780,24448.3,2279.82,0.06,0.06,2660.5,2660.5,1867.1,16,793.4,401,19.75,21.9,1.69,0.46,0,0,0,21.7
158704,161340.8,168964.4,136.46,0.42,138662.648,2250.8073,637.76559,259.62205,396.31145,89048.85,770.24,80952.821,279.6,202.644,30.986,29780,26017.2,2465.506,0.06,0.06,2660.5,2660.5,1804.7,16,855.8,452,19.81,21.3,0.94,0.55,0,0,0,23.29
159192.2,162105.3,168964.4,65.36,0,142191.148,334.68285,591.68471,227.7907,372.52418,39429.5,0,83839.92,271.5,301.092,206.402,29266,26750.4,2557.52,0.74,0.74,2659,2659,1784.6,16,874.4,450,20.24,21.63,0.96,0.43,0,0,0,22.12
159990.2,162887.9,168964.4,47.87,0,144214.894,1963.57854,630.97846,231.96287,415.58556,30971.91,0,85316.195,260.1,343.16,444.831,29652,27043.1,2621.925,0,0,2650,3140,2392.7,16,747.3,1310,22.22,24.61,1.94,0.45,0,0,0,23.26
160635.2,163533.8,168964.4,92.57,0.2,143588.905,3793.64367,619.37603,233.09996,403.65146,58964.44,424.81,87733.55,258.1,381.557,586.887,29652,27415.7,2656.172,0,0,2639.5,3131,2449.3,16,681.7,1308,23.12,27.51,3.71,0.68,0,8,8,20.92
161334.1,163702.1,168964.4,52.97,0,141899.188,50.29988,638.53995,236.49151,422.79268,35048.19,0,89628.42,262.3,391.808,715.363,29652,27928.9,2701.461,0,0,2632,3124,2313.1,16,810.9,1306,23.9,29.28,4.59,0.79,0,4,4,25.71
161745.4,163722.5,168964.4,56.29,1.45,139930.391,3072.36094,638.26379,240.29892,421.16559,37243.32,2673.99,91980.981,265.1,351.104,787.893,29652,28629.1,2761.873,0,0,2623,3333,2529.3,16,803.7,1521,26.24,33.53,6.39,0.9,0,5,5,46.65
160998,162947.2,168964.4,31.54,0,136909.671,569.68663,625.16501,232.73771,409.32421,20232.47,0,94106.541,266.4,346.483,789.973,29058,29473.7,2825.344,0,0,2620,3327,2440.4,16,886.6,1517,27.53,35.19,6.64,1.02,0,17,17,35.33
162354.1,163998.8,168964.4,56.66,2.61,132227.376,2121.76635,629.35369,160.62053,484.88796,36947.08,3164.64,95622.598,270.2,336.348,774.607,28959,29840.7,2891.737,0,0,2615.5,3323,2803.2,16,519.8,1516,27.6,36.74,8.06,1.08,0,28,28,31.17
161454.6,163073.3,168964.4,84.8,3.07,126554.176,2672.3105,574.01867,215.54564,388.21675,50648.35,3433.12,97154.969,276.2,332.938,768.094,28959,30257.1,2980.602,0.06,0.06,2615.5,2615.5,1787,16,828.5,436,29.99,40.85,9.64,1.22,0,20,20,26.97
161255.3,162762.2,168964.4,30.96,3.35,120382.048,7462.33012,600.2783,230.91106,397.38209,19443.91,4822.14,99136.182,284.2,346.089,695.383,29049,30907.8,3067.8,6.67,6.67,2612.5,2612.5,1743.6,120,868.9,436,34.53,46.61,10.48,1.6,0,35,35,37.52
161416.7,163352.7,168964.4,37.54,2.56,113274.237,2103.49577,573.67983,240.75346,367.76936,22902.9,3140.83,99950.9,296.4,438.143,542.538,28334,31365.7,3115.186,8.48,8.48,2615.5,2615.5,1727.7,120,887.8,436,38.52,49.41,9.28,1.61,0,50,50,35.25
161745.1,163577.7,168964.4,18.35,2.7,106722.716,1246.36782,566.15824,250.58404,364.99879,11304.7,3198.79,98780.491,303.5,517.482,339.416,28443,31114.2,3008.226,6.09,6.09,2620,2620,1781.1,120,838.9,437,35.67,45.06,7.81,1.58,0,43,43,35.22
161695.6,163711.5,168964.4,18.13,1.97,100836.498,657.66075,544.98032,287.33951,329.62634,11199.34,2813.59,96698.686,302.5,523.861,162.202,28351,30483,2935.966,7.4,7.4,2627.5,2627.5,1732.8,120,894.7,438,28.96,37.38,7.02,1.4,0,33,33,32.73
167031.4,169390.3,168964.4,14.24,0.59,95483.439,2251.62778,601.43329,301.06051,366.37276,9545.01,899.23,95225.973,314,524.892,24.457,28351,29948.1,2819.828,4.79,4.79,2635,2635,1663.6,180,971.4,441,27.76,34.19,5.2,1.23,0,38,38,32.36
167597.9,169831.8,168964.4,9.73,0.82,91018.593,421.19526,548.74614,294.49297,321.8155,6017.82,1120.43,92708.096,319,552.003,-1.109,28457,28978.9,2741.011,0.91,0.91,2644,2644,1817.9,180,826.1,443,26.57,32.64,4.88,1.19,0,22,22,28.26
168393,170587.9,168964.4,2.69,0.88,88782.559,120.46342,368.88959,271.76454,147.28836,1143.21,979.86,86997.847,323.9,549.193,-1.512,27918,26880.3,2545.438,0,0,2651.5,3309,2421,180,888,1478,20.34,22.58,1.55,0.69,0,11,11,25.49
168267.9,170462.8,168964.4,2.35,0.89,88978.763,215.02008,360.63819,267.92103,141.8575,971.57,885.45,81587.161,313,499.047,-1.489,28162,24789.6,2351.014,0.06,0.06,2656,2656,1447.7,180,1208.3,400,18.24,19.82,1.01,0.57,0,1,1,22.51
159914.2,163177.6,168985.9,52.8,2.48,90944.247,402.40319,429.98577,206.22871,223.75706,22529.31,2422.91,76037.108,308.6,438.967,-1.54,28062,23149.3,2157.111,0.01,0.01,2657.5,2657.5,2001.2,291,656.3,400,16.02,17.3,0.87,0.41,0,1,1,14.59
159642.9,163434.7,168985.9,18.05,0.41,94757.334,184.92166,463.38631,220.17721,245.2091,8401.81,747.33,74372.674,279.9,397.838,-1.482,28062,22148.3,2060.79,0.06,0.06,2659,2659,2279.9,291,379.1,400,15.1,17.19,1.74,0.35,0,8,8,17.88
159555.7,163462,168985.9,19.01,2.72,100046.136,2514.41013,645.743,270.18281,358.93165,12008.31,2969.38,72347.018,270.1,397.863,-2.511,28092,21492.7,1966.211,0.06,0.06,2660.5,2660.5,2228.6,291,431.9,401,13,14.79,1.52,0.27,0,25,25,15.45
159123.4,163225.8,168985.9,31.59,0.58,106939.078,2031.42101,540.08362,313.02288,296.59991,19504.26,850.41,72013.08,259.1,441.603,-1.464,27641,21235.3,1915.327,0.02,0.02,2660.5,2660.5,2064.2,291,596.3,401,12.39,14.19,1.54,0.26,0,34,34,14.05
158844.6,162891.1,168985.9,9.1,0.48,114839.416,1771.51599,553.48851,306.12596,320.82653,5702.35,966.41,71867.188,260.6,430.671,-1.499,28073,21520.5,1954.803,0.02,0.02,2660.5,2660.5,2021.6,291,638.9,401,12.8,14.91,1.83,0.28,0,12,12,17
159311.3,162616.5,168985.9,17.86,1.94,122444.312,2918.3108,552.09178,300.23086,324.38833,11086.29,3306.53,73902.956,265.9,393.307,-1.638,27978,22542,2038.88,0.06,0.06,2660.5,2660.5,2274.3,291,386.2,401,15.83,18.87,2.67,0.37,0,5,5,20.7
159555,162862.2,168985.9,26.98,0.48,126921.149,3265.28756,577.96927,344.39478,273.79947,16722.55,780.71,78136.943,271.4,324.03,-0.97,27978,24174.5,2263.211,0.06,0.06,2660.5,2660.5,1815.5,291,845,401,19.45,21.97,2.08,0.44,0,5,5,28.05
159748.5,163501.4,168985.9,30.18,0.62,131109.324,7903.23555,587.46268,344.96777,278.88532,18682.96,870.3,82784.597,273.7,230.401,54.028,27978,25817.8,2410.427,0.06,0.06,2660.5,2660.5,1804.6,291,855.9,347,19.95,22,1.52,0.53,0,11,11,33.36
160613.9,164004.7,168985.9,25.21,0,133976.965,2117.68688,609.34956,351.77941,299.12515,16408.92,0,86022.22,257.7,162.144,241.59,27573,26443.2,2507.589,0.08,0.08,2659,2659,1887.7,291,771.3,347,21.61,23.25,1.19,0.45,0,10,10,31.3
160914.9,164631,168985.9,28.4,0,134952.887,1204.67558,608.89654,351.88726,299.0831,18566.55,0,86707.761,256.5,178.807,461.141,28301,26584.3,2537.665,1.57,1.57,2651.5,2651.5,1726.7,291,924.8,347,21.96,24.6,2.19,0.45,0,7,7,22.46
161449.8,164939.7,168985.9,22.33,0,134329.39,11062.73914,739.23194,353.55545,302.06796,14670.65,0,88212.879,246.6,163.183,623.406,28203,26846.6,2555.74,0,0,2642.5,3252,2545.4,261,706.6,1427,24.07,28.01,3.23,0.71,0,2,2,23.51
162298.1,165317.7,168985.9,18.56,0,132917.636,5567.76249,620.30073,349.91538,301.94416,12069.86,0,89735.542,246.4,111.625,735.116,28203,27116.6,2620.788,0,0,2635,3247,2583.3,261,663.7,1427,24.42,29.08,3.86,0.8,0,2,2,26.89
