wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.13841222,0.0,0.0,0.0,0.10059776,0.0,0.0,0.0479519,0.1407526,0.0,0.1361491,0.0,0.15721361,0.15893412,0.0,0.16347297,0.10659591,0.1519978,0.0,0.100111246,0.0,0.0,0.0,1.9719467e-15,0.0,0.0,0.0844465,0.0,0.0,0.095637545,0.14310399,0.10622421,0.051063184,0.13956517,0.13801008,0.0,0.0,0.0,0.06762884,0.113661855,0.11851328,0.0,0.10245125,0.20827757,0.1995468,0.068281926,0.1808378,0.14427583
0.13459666,0.0,0.0,0.0,0.09722368,0.0,0.0,0.046696562,0.14426082,0.0,0.13775282,0.0,0.15870711,0.1585454,0.0,0.17513117,0.103111714,0.1524738,0.0,0.099075876,0.0,0.0,0.0,1.9036724e-16,0.0,0.0,0.07864034,0.0,0.0,0.09792763,0.14094794,0.10462718,0.049770985,0.13269736,0.13262333,0.0,0.0,0.0,0.06955989,0.112292394,0.11753948,0.0,0.10288634,0.20372938,0.19894207,0.068776146,0.18828723,0.14991657
0.13865256,0.0,0.0,0.0,0.10178637,0.0,0.0,0.044932295,0.14013462,0.0,0.13949701,0.0,0.15911621,0.15735996,0.0,0.16592942,0.10528335,0.15236422,0.0,0.1004043,0.0,0.0,0.0,1.5325248e-17,0.0,0.0,0.079214066,0.0,0.0,0.09518956,0.14205703,0.103106305,0.04869495,0.13261709,0.13312969,0.0,0.0,0.0,0.068139814,0.1117174,0.11561533,0.0,0.09935452,0.20355637,0.19645375,0.06701075,0.18677409,0.15303287
0.13516507,0.0,0.0,0.0,0.09853301,0.0,0.0,0.044958893,0.14743966,0.0,0.14014433,0.0,0.15561189,0.15620187,0.0,0.16867626,0.10334747,0.15252057,0.0,0.10026069,0.0,0.0,0.0,1.013367e-18,0.0,0.0,0.08007664,0.0,0.0,0.09538163,0.13830595,0.09886843,0.047458254,0.13160269,0.12957375,0.0,0.0,0.0,0.0687886,0.11223227,0.11883235,0.0,0.09899615,0.20367743,0.19691814,0.067814656,0.18435465,0.14545803
0.13567452,0.0,0.0,0.0,0.10028843,0.0,0.0,0.044310983,0.14122935,0.0,0.13815033,0.0,0.15657376,0.15718393,0.0,0.16306637,0.1054692,0.1557249,0.0,0.10114143,0.0,0.0,0.0,5.4133284e-20,0.0,0.0,0.078854255,0.0,0.0,0.09561655,0.13717723,0.10127373,0.046201665,0.12976404,0.12871289,0.0,0.0,0.0,0.068310976,0.111929506,0.11677972,0.0,0.09838088,0.20409878,0.19557776,0.06783803,0.1810427,0.14509074
0.13960116,0.0,0.0,0.0,0.09829256,0.0,0.0,0.042954266,0.13777842,0.0,0.1313749,0.0,0.15499502,0.15365346,0.0,0.16551666,0.103427745,0.15411307,0.0,0.1010228,0.0,0.0,0.0,2.2939681e-21,0.0,0.0,0.07930268,0.0,0.0,0.09426355,0.13260594,0.10568481,0.04632052,0.13240999,0.12717682,0.0,0.0,0.0,0.068507425,0.11173159,0.11811446,0.0,0.097249135,0.19919889,0.19842039,0.06717043,0.18540728,0.14668722
0.13691851,0.0,0.0,0.0,0.09759244,0.0,0.0,0.042759586,0.14045534,0.0,0.134027,0.0,0.15606634,0.15525308,0.0,0.16139299,0.10425076,0.15536164,0.0,0.10335892,0.0,0.0,0.0,7.558269e-23,0.0,0.0,0.0774322,0.0,0.0,0.0946166,0.1405506,0.10279193,0.044995118,0.1306829,0.12707363,0.0,0.0,0.0,0.06512655,0.10956856,0.11702858,0.0,0.09925229,0.20271207,0.19423394,0.070316955,0.18033284,0.14261533
0.13548079,0.0,0.0,0.0,0.09492815,0.0,0.0,0.04184003,0.13512193,0.0,0.13294445,0.0,0.14648156,0.15671213,0.0,0.16360436,0.1025556,0.156922,0.0,0.10210875,0.0,0.0,0.0,1.8938704e-24,0.0,0.0,0.07689076,0.0,0.0,0.09102632,0.13197196,0.100363635,0.04492102,0.12944935,0.12724929,0.0,0.0,0.0,0.06565107,0.11391543,0.11797624,0.0,0.10298037,0.19881411,0.19247314,0.070066676,0.18684427,0.14950109
0.13748169,0.0,0.0,0.0,0.0935619,0.0,0.0,0.040064678,0.13692221,0.0,0.13165365,0.0,0.15385872,0.15324077,0.0,0.16621554,0.10518088,0.14935069,0.0,0.103438586,0.0,0.0,0.0,3.52142e-26,0.0,0.0,0.076395735,0.0,0.0,0.09291559,0.13398266,0.10422983,0.0446184,0.12974873,0.12450929,0.0,0.0,0.0,0.065769516,0.108733416,0.11731146,0.0,0.097367324,0.20314783,0.19165908,0.067315675,0.18205535,0.1433485
0.13382424,0.0,0.0,0.0,0.09380261,0.0,0.0,0.038875543,0.13992994,0.0,0.12749623,0.0,0.15472801,0.15403397,0.0,0.16126984,0.103544846,0.149683,0.0,0.10229128,0.0,0.0,0.0,4.7281166e-28,0.0,0.0,0.07625705,0.0,0.0,0.09422878,0.1339624,0.099551655,0.044568498,0.12738536,0.12582912,0.0,0.0,0.0,0.06935505,0.109783925,0.11772714,0.0,0.09790892,0.19696325,0.19197656,0.06874819,0.18501492,0.14885126
0.13656388,0.0,0.0,0.0,0.0984326,0.0,0.0,0.037443653,0.13437897,0.0,0.12824462,0.0,0.15271522,0.15484601,0.0,0.16193166,0.102929965,0.14729434,0.0,0.102113135,0.0,0.0,0.0,4.4467766e-30,0.0,0.0,0.07668702,0.0,0.0,0.0949822,0.13352622,0.10206053,0.044893235,0.1267761,0.12723038,0.0,0.0,0.0,0.06721135,0.11099152,0.113759875,0.0,0.097913265,0.19919482,0.19450304,0.06597059,0.17783836,0.1452519
0.13452496,0.0,0.0,0.0,0.09765285,0.0,0.0,0.037883487,0.13729568,0.0,0.12788065,0.0,0.1515612,0.15253727,0.0,0.16383627,0.10338749,0.1499055,0.0,0.0983958,0.0,0.0,0.0,2.8312187e-32,0.0,0.0,0.072687626,0.0,0.0,0.09514774,0.13224223,0.09933126,0.042675186,0.12629712,0.12834989,0.0,0.0,0.0,0.06495459,0.10993287,0.117591806,0.0,0.096935846,0.19614586,0.1912059,0.06482209,0.18510622,0.14217293
0.13228177,0.0,0.0,0.0,0.094687775,0.0,0.0,0.036645416,0.13556105,0.0,0.13666998,0.0,0.14926277,0.15499564,0.0,0.16548803,0.103831984,0.1521079,0.0,0.100569375,0.0,0.0,0.0,1.1742568e-34,0.0,0.0,0.072867274,0.0,0.0,0.09545124,0.13737778,0.09810983,0.04503955,0.124055214,0.13018203,0.0,0.0,0.0,0.06467255,0.106009185,0.119738236,0.0,0.097316295,0.18599029,0.1871722,0.066823274,0.18009157,0.14170958
