total_gen,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.08637513,0.079902545,0.0,0.10428736,0.0,0.0,0.05989324,0.10214296,0.0,0.06953715,0.0,0.0,3.6790084e-08,0.03408182,0.0,0.0,0.0,0.03868449,0.039909735,0.0,0.0,0.0,0.0,0.0,0.011193621,0.0,0.0,0.06449472,0.0,0.0,0.0,0.044621915,0.0,0.0,0.0,0.024454692,0.057202447,0.0,0.11118953,0.031021565,0.13923435,0.080717176,0.0,0.06367892,0.05654213,0.039175786
0.0853614,0.07621177,0.0,0.104684874,0.0,0.0,0.058506504,0.10407565,0.0,0.0718562,0.0,0.0,1.0407395e-08,0.032885756,0.0,0.0,0.0,0.037898716,0.03974025,0.0,0.0,0.0,0.0,0.0,0.011251885,0.0,0.0,0.06337629,0.0,0.0,0.0,0.042951666,0.0,0.0,0.0,0.024961902,0.0598634,0.0,0.10999937,0.030322628,0.13891296,0.08014607,0.0,0.06527236,0.05972161,0.038465876
0.08466173,0.077999644,0.0,0.103522696,0.0,0.0,0.05825268,0.1040805,0.0,0.07065272,0.0,0.0,2.6758837e-09,0.031211564,0.0,0.0,0.0,0.0374108,0.039024804,0.0,0.0,0.0,0.0,0.0,0.011273142,0.0,0.0,0.063051,0.0,0.0,0.0,0.044056974,0.0,0.0,0.0,0.024967492,0.058078494,0.0,0.109642304,0.030828118,0.13778716,0.07967574,0.0,0.06615875,0.059523042,0.040122632
0.08531629,0.07715782,0.0,0.102136515,0.0,0.0,0.058334555,0.10354889,0.0,0.07297404,0.0,0.0,6.2083966e-10,0.0317205,0.0,0.0,0.0,0.03724656,0.039181974,0.0,0.0,0.0,0.0,0.0,0.011622531,0.0,0.0,0.063069776,0.0,0.0,0.0,0.04605926,0.0,0.0,0.0,0.024371611,0.056415442,0.0,0.10984889,0.0321008,0.13651416,0.08124451,0.0,0.063995056,0.059772488,0.038662836
0.08530872,0.07689066,0.0,0.102838114,0.0,0.0,0.059046604,0.10272535,0.0,0.07032928,0.0,0.0,1.2892476e-10,0.031149626,0.0,0.0,0.0,0.03691112,0.03991761,0.0,0.0,0.0,0.0,0.0,0.011191063,0.0,0.0,0.06436159,0.0,0.0,0.0,0.044950325,0.0,0.0,0.0,0.02394711,0.05822851,0.0,0.1087701,0.02973559,0.13557224,0.07974757,0.0,0.0654353,0.05905163,0.041399494
0.08596503,0.078625396,0.0,0.10338572,0.0,0.0,0.058904003,0.104918174,0.0,0.06997097,0.0,0.0,2.3755685e-11,0.03220785,0.0,0.0,0.0,0.037148114,0.03915213,0.0,0.0,0.0,0.0,0.0,0.011583393,0.0,0.0,0.06379776,0.0,0.0,0.0,0.043663222,0.0,0.0,0.0,0.023020376,0.05990142,0.0,0.10791303,0.029574579,0.13591287,0.078223005,0.0,0.06375086,0.059112404,0.03999801
0.08398049,0.07604325,0.0,0.104914136,0.0,0.0,0.05715039,0.10444252,0.0,0.07097628,0.0,0.0,3.847182e-12,0.030729491,0.0,0.0,0.0,0.03621859,0.0393662,0.0,0.0,0.0,0.0,0.0,0.012081449,0.0,0.0,0.06216999,0.0,0.0,0.0,0.04472643,0.0,0.0,0.0,0.02487901,0.061535385,0.0,0.10761103,0.031219976,0.13705532,0.08024027,0.0,0.06554011,0.060621955,0.03986762
0.08537995,0.07454211,0.0,0.103006475,0.0,0.0,0.058284633,0.10365648,0.0,0.07091025,0.0,0.0,5.419613e-13,0.031207824,0.0,0.0,0.0,0.036488026,0.038840305,0.0,0.0,0.0,0.0,0.0,0.0121140415,0.0,0.0,0.06378952,0.0,0.0,0.0,0.044516243,0.0,0.0,0.0,0.024954861,0.058114495,0.0,0.1084158,0.031378254,0.13554582,0.077856824,0.0,0.065413825,0.058251902,0.03871743
0.08519241,0.07525746,0.0,0.102893606,0.0,0.0,0.057834286,0.10271749,0.0,0.06795314,0.0,0.0,6.566949e-14,0.032631062,0.0,0.0,0.0,0.03753368,0.039408315,0.0,0.0,0.0,0.0,0.0,0.012621248,0.0,0.0,0.06300775,0.0,0.0,0.0,0.042226315,0.0,0.0,0.0,0.02371724,0.059377756,0.0,0.108020596,0.031248476,0.13463666,0.078099445,0.0,0.062013846,0.06022818,0.037883397
0.08397624,0.076047294,0.0,0.10299036,0.0,0.0,0.062430844,0.10117638,0.0,0.06927267,0.0,0.0,6.7608662e-15,0.030503,0.0,0.0,0.0,0.03766632,0.03832286,0.0,0.0,0.0,0.0,0.0,0.0127363065,0.0,0.0,0.063685864,0.0,0.0,0.0,0.042454712,0.0,0.0,0.0,0.023500828,0.05628275,0.0,0.106196694,0.030824225,0.13576317,0.07823455,0.0,0.06451008,0.05739402,0.038001247
0.083507985,0.07737248,0.0,0.10392253,0.0,0.0,0.058244616,0.10138257,0.0,0.071195655,0.0,0.0,5.835405e-16,0.032296374,0.0,0.0,0.0,0.03636348,0.03787686,0.0,0.0,0.0,0.0,0.0,0.013008318,0.0,0.0,0.064306706,0.0,0.0,0.0,0.043889135,0.0,0.0,0.0,0.023520801,0.057554655,0.0,0.10776263,0.029035421,0.13289347,0.07974219,0.0,0.06413922,0.05927361,0.03769431
0.084959365,0.07645847,0.0,0.10436622,0.0,0.0,0.059484195,0.10365575,0.0,0.07041392,0.0,0.0,4.161143e-17,0.031575404,0.0,0.0,0.0,0.03684095,0.038206734,0.0,0.0,0.0,0.0,0.0,0.013610172,0.0,0.0,0.063138016,0.0,0.0,0.0,0.04286398,0.0,0.0,0.0,0.025809327,0.060099136,0.0,0.106577985,0.031754225,0.13381462,0.07846372,0.0,0.06409446,0.060142618,0.040227093
0.08452496,0.07736442,0.0,0.103486076,0.0,0.0,0.059605315,0.10377089,0.0,0.06894457,0.0,0.0,2.4125029e-18,0.030599419,0.0,0.0,0.0,0.037716728,0.037855174,0.0,0.0,0.0,0.0,0.0,0.012761049,0.0,0.0,0.06423088,0.0,0.0,0.0,0.045167055,0.0,0.0,0.0,0.02375185,0.060820036,0.0,0.10651645,0.030280177,0.13279073,0.078408524,0.0,0.06674798,0.059348673,0.038391292
0.08392277,0.078485504,0.0,0.10099071,0.0,0.0,0.059488486,0.1045791,0.0,0.068926334,0.0,0.0,1.1173698e-19,0.031294633,0.0,0.0,0.0,0.03673423,0.038774546,0.0,0.0,0.0,0.0,0.0,0.011930725,0.0,0.0,0.06322471,0.0,0.0,0.0,0.044872154,0.0,0.0,0.0,0.024473127,0.05962511,0.0,0.10721518,0.03013636,0.13066494,0.080628686,0.0,0.061733976,0.059669223,0.037920266
0.08431983,0.07794769,0.0,0.1037966,0.0,0.0,0.05656666,0.10197413,0.0,0.06942564,0.0,0.0,4.0550724e-21,0.031307172,0.0,0.0,0.0,0.03867077,0.037664462,0.0,0.0,0.0,0.0,0.0,0.011994343,0.0,0.0,0.062191967,0.0,0.0,0.0,0.04412292,0.0,0.0,0.0,0.024559734,0.06027292,0.0,0.10558319,0.03131441,0.13240024,0.07842644,0.0,0.06306812,0.058301963,0.03933593
0.08368672,0.07535466,0.0,0.10203431,0.0,0.0,0.0571488,0.1042461,0.0,0.072800614,0.0,0.0,1.1287726e-22,0.02965935,0.0,0.0,0.0,0.036716096,0.037250955,0.0,0.0,0.0,0.0,0.0,0.012390693,0.0,0.0,0.06389469,0.0,0.0,0.0,0.04281682,0.0,0.0,0.0,0.025601547,0.058530204,0.0,0.10541523,0.03221146,0.13188995,0.07996823,0.0,0.06361987,0.057316195,0.03849641
0.08236024,0.07540323,0.0,0.10272622,0.0,0.0,0.058782555,0.10360592,0.0,0.07137487,0.0,0.0,2.3538053e-24,0.030319601,0.0,0.0,0.0,0.03600571,0.03733118,0.0,0.0,0.0,0.0,0.0,0.0114712175,0.0,0.0,0.06199952,0.0,0.0,0.0,0.042768408,0.0,0.0,0.0,0.026242236,0.059752986,0.0,0.10588881,0.03096962,0.1316714,0.07647851,0.0,0.063304655,0.058341023,0.03929182
0.08355509,0.07384215,0.0,0.10320546,0.0,0.0,0.058719564,0.100828685,0.0,0.069058746,0.0,0.0,3.581925e-26,0.032227058,0.0,0.0,0.0,0.037502114,0.037000746,0.0,0.0,0.0,0.0,0.0,0.0127389915,0.0,0.0,0.06349739,0.0,0.0,0.0,0.04281909,0.0,0.0,0.0,0.023939135,0.06026833,0.0,0.10694007,0.030857822,0.13025197,0.077611074,0.0,0.061487354,0.05770629,0.037481584
0.083234996,0.07502974,0.0,0.102164656,0.0,0.0,0.057798795,0.10184008,0.0,0.06920231,0.0,0.0,3.8633897e-28,0.030880062,0.0,0.0,0.0,0.039022077,0.03690456,0.0,0.0,0.0,0.0,0.0,0.0119317025,0.0,0.0,0.06167651,0.0,0.0,0.0,0.04254279,0.0,0.0,0.0,0.026949164,0.059841756,0.0,0.10598911,0.029656274,0.13014463,0.075977124,0.0,0.065278985,0.058461566,0.038450282
0.08269617,0.07482534,0.0,0.09869938,0.0,0.0,0.057416134,0.10230561,0.0,0.06991761,0.0,0.0,2.8585179e-30,0.03218343,0.0,0.0,0.0,0.03698885,0.036507286,0.0,0.0,0.0,0.0,0.0,0.012384306,0.0,0.0,0.060259987,0.0,0.0,0.0,0.042226966,0.0,0.0,0.0,0.023992673,0.058233865,0.0,0.10453885,0.02921074,0.13066585,0.07685601,0.0,0.0655649,0.05837399,0.03956709
0.08180919,0.0746342,0.0,0.10045103,0.0,0.0,0.058364153,0.10024916,0.0,0.07081589,0.0,0.0,1.3985228e-32,0.030990522,0.0,0.0,0.0,0.03511014,0.036616817,0.0,0.0,0.0,0.0,0.0,0.011451815,0.0,0.0,0.06465285,0.0,0.0,0.0,0.042738423,0.0,0.0,0.0,0.02540159,0.05867379,0.0,0.10426176,0.029673427,0.12852871,0.07713336,0.0,0.06404413,0.058291003,0.03850127
0.082358666,0.07669946,0.0,0.099350475,0.0,0.0,0.0563781,0.10159009,0.0,0.06939443,0.0,0.0,4.3398792e-35,0.032177232,0.0,0.0,0.0,0.036150333,0.036074072,0.0,0.0,0.0,0.0,0.0,0.011235092,0.0,0.0,0.06307053,0.0,0.0,0.0,0.041447744,0.0,0.0,0.0,0.025571838,0.05830581,0.0,0.10545967,0.030181274,0.12890744,0.07699154,0.0,0.061317228,0.05924699,0.038795084
0.08224975,0.07697141,0.0,0.1005247,0.0,0.0,0.056740228,0.101019956,0.0,0.07047635,0.0,0.0,8.1459755e-38,0.031606156,0.0,0.0,0.0,0.037694346,0.036104504,0.0,0.0,0.0,0.0,0.0,0.011580062,0.0,0.0,0.06176289,0.0,0.0,0.0,0.041841827,0.0,0.0,0.0,0.02574448,0.059161026,0.0,0.10505854,0.030519264,0.13012773,0.07828946,0.0,0.061533034,0.058026854,0.041637637
0.08438553,0.0779791,0.0,0.10216129,0.0,0.0,0.056755226,0.101533085,0.0,0.068526246,0.0,0.0,8.7563e-41,0.030004997,0.0,0.0,0.0,0.038295478,0.036009666,0.0,0.0,0.0,0.0,0.0,0.01139847,0.0,0.0,0.06298976,0.0,0.0,0.0,0.040469494,0.0,0.0,0.0,0.02650289,0.058554247,0.0,0.10356458,0.031151751,0.12998104,0.07771369,0.0,0.06419952,0.057087217,0.04037919
0.08126811,0.07616351,0.0,0.09903467,0.0,0.0,0.05814219,0.09996378,0.0,0.070369594,0.0,0.0,5e-44,0.03180363,0.0,0.0,0.0,0.03807616,0.036072697,0.0,0.0,0.0,0.0,0.0,0.011573146,0.0,0.0,0.061919607,0.0,0.0,0.0,0.043825805,0.0,0.0,0.0,0.0252155,0.058978457,0.0,0.10581854,0.031582445,0.12771118,0.07558376,0.0,0.06386434,0.059929844,0.037931506
0.08196568,0.07565811,0.0,0.1009608,0.0,0.0,0.058151316,0.100991376,0.0,0.06888827,0.0,0.0,0.0,0.029230937,0.0,0.0,0.0,0.03596151,0.03529936,0.0,0.0,0.0,0.0,0.0,0.011670092,0.0,0.0,0.06279096,0.0,0.0,0.0,0.042659007,0.0,0.0,0.0,0.024710571,0.059026994,0.0,0.10384351,0.029776895,0.1279835,0.07711176,0.0,0.06319661,0.056117684,0.04029482
0.08100827,0.07579577,0.0,0.0988324,0.0,0.0,0.057855066,0.10089975,0.0,0.07085794,0.0,0.0,0.0,0.03148472,0.0,0.0,0.0,0.037108622,0.03572702,0.0,0.0,0.0,0.0,0.0,0.012299596,0.0,0.0,0.06040884,0.0,0.0,0.0,0.043607052,0.0,0.0,0.0,0.025112143,0.06020873,0.0,0.1058847,0.02790203,0.12632956,0.07657919,0.0,0.062593766,0.056913033,0.039724797
0.082518175,0.07499314,0.0,0.09882281,0.0,0.0,0.05728271,0.09977742,0.0,0.06958362,0.0,0.0,0.0,0.031158168,0.0,0.0,0.0,0.03775175,0.035478745,0.0,0.0,0.0,0.0,0.0,0.012267224,0.0,0.0,0.064067505,0.0,0.0,0.0,0.041145183,0.0,0.0,0.0,0.024914473,0.05714797,0.0,0.1035476,0.028427828,0.12685747,0.0782761,0.0,0.06144498,0.057447966,0.040388454
0.08259304,0.075877964,0.0,0.099886924,0.0,0.0,0.05845522,0.10025701,0.0,0.07029493,0.0,0.0,0.0,0.030136263,0.0,0.0,0.0,0.037500557,0.035318747,0.0,0.0,0.0,0.0,0.0,0.01139244,0.0,0.0,0.060793985,0.0,0.0,0.0,0.04366779,0.0,0.0,0.0,0.024086604,0.05996984,0.0,0.103667304,0.030070249,0.12749009,0.075495504,0.0,0.061648503,0.05773266,0.040799454
0.08272017,0.075896524,0.0,0.09830412,0.0,0.0,0.05882232,0.101394586,0.0,0.06930978,0.0,0.0,0.0,0.02974528,0.0,0.0,0.0,0.035751376,0.0351163,0.0,0.0,0.0,0.0,0.0,0.0112648355,0.0,0.0,0.06192287,0.0,0.0,0.0,0.043664463,0.0,0.0,0.0,0.025493631,0.058671862,0.0,0.102295615,0.028769197,0.12626694,0.07514737,0.0,0.060385194,0.059102453,0.03953212
0.081555255,0.07533013,0.0,0.098320216,0.0,0.0,0.057645604,0.101353295,0.0,0.06807515,0.0,0.0,0.0,0.03107552,0.0,0.0,0.0,0.03796121,0.034977023,0.0,0.0,0.0,0.0,0.0,0.012213629,0.0,0.0,0.061429486,0.0,0.0,0.0,0.04310055,0.0,0.0,0.0,0.024875747,0.060627546,0.0,0.10337691,0.029731687,0.12575503,0.07656465,0.0,0.06248168,0.05743245,0.040065803
0.08293194,0.07521773,0.0,0.10058884,0.0,0.0,0.05860581,0.09987912,0.0,0.07030539,0.0,0.0,0.0,0.030338861,0.0,0.0,0.0,0.037053462,0.03442783,0.0,0.0,0.0,0.0,0.0,0.011931115,0.0,0.0,0.06247263,0.0,0.0,0.0,0.04396014,0.0,0.0,0.0,0.025121354,0.058467966,0.0,0.10365902,0.02954045,0.12827271,0.07736408,0.0,0.06101441,0.057804406,0.037837513
0.082469106,0.074527524,0.0,0.1002847,0.0,0.0,0.057494026,0.09818877,0.0,0.07071012,0.0,0.0,0.0,0.031621464,0.0,0.0,0.0,0.037113823,0.03472162,0.0,0.0,0.0,0.0,0.0,0.011623059,0.0,0.0,0.06119789,0.0,0.0,0.0,0.044685684,0.0,0.0,0.0,0.02498776,0.05757967,0.0,0.10383573,0.028710878,0.12691742,0.07812425,0.0,0.060409598,0.057924107,0.038085405
0.08302868,0.074307464,0.0,0.09860818,0.0,0.0,0.05685544,0.09857171,0.0,0.06835135,0.0,0.0,0.0,0.029210063,0.0,0.0,0.0,0.0363505,0.034554392,0.0,0.0,0.0,0.0,0.0,0.011595978,0.0,0.0,0.0596409,0.0,0.0,0.0,0.041320175,0.0,0.0,0.0,0.02456018,0.05839932,0.0,0.104050934,0.029734526,0.12656064,0.07914923,0.0,0.06422295,0.057846617,0.03893648
0.08224189,0.07444003,0.0,0.09924823,0.0,0.0,0.058564946,0.10024381,0.0,0.06999244,0.0,0.0,0.0,0.03118748,0.0,0.0,0.0,0.037949823,0.034127947,0.0,0.0,0.0,0.0,0.0,0.012254901,0.0,0.0,0.06265091,0.0,0.0,0.0,0.043129705,0.0,0.0,0.0,0.025158152,0.056705147,0.0,0.1035522,0.02959519,0.12562324,0.075967155,0.0,0.062884904,0.057159886,0.039262224
0.08364528,0.07610519,0.0,0.10032645,0.0,0.0,0.054291222,0.10005274,0.0,0.06827198,0.0,0.0,0.0,0.030251836,0.0,0.0,0.0,0.036679566,0.03426919,0.0,0.0,0.0,0.0,0.0,0.012815364,0.0,0.0,0.061193462,0.0,0.0,0.0,0.044519097,0.0,0.0,0.0,0.024295347,0.0596645,0.0,0.10081772,0.03134054,0.12657377,0.07544092,0.0,0.059700876,0.05619249,0.040133066
0.082742274,0.07374295,0.0,0.09817308,0.0,0.0,0.05555101,0.10131563,0.0,0.07019543,0.0,0.0,0.0,0.031021299,0.0,0.0,0.0,0.036078982,0.034148205,0.0,0.0,0.0,0.0,0.0,0.013073142,0.0,0.0,0.0632345,0.0,0.0,0.0,0.044754095,0.0,0.0,0.0,0.025536878,0.056564186,0.0,0.1018277,0.029468447,0.12649862,0.07480232,0.0,0.06120389,0.060025327,0.039988562
0.08333429,0.07414194,0.0,0.100122795,0.0,0.0,0.057494648,0.103588976,0.0,0.06840479,0.0,0.0,0.0,0.03155558,0.0,0.0,0.0,0.038845364,0.033993512,0.0,0.0,0.0,0.0,0.0,0.011379636,0.0,0.0,0.06444658,0.0,0.0,0.0,0.043845933,0.0,0.0,0.0,0.025677165,0.059557494,0.0,0.10319046,0.030182235,0.12697577,0.07781969,0.0,0.061961807,0.0585631,0.03795753
0.08247164,0.07605195,0.0,0.0981571,0.0,0.0,0.05735625,0.101755634,0.0,0.06895939,0.0,0.0,0.0,0.031707842,0.0,0.0,0.0,0.036336735,0.034099095,0.0,0.0,0.0,0.0,0.0,0.01161376,0.0,0.0,0.060945056,0.0,0.0,0.0,0.04266879,0.0,0.0,0.0,0.023785679,0.06011976,0.0,0.10235896,0.028809767,0.12788288,0.07793262,0.0,0.06335551,0.05745513,0.039367925
0.08142016,0.07559756,0.0,0.098795965,0.0,0.0,0.05911066,0.10180647,0.0,0.06887427,0.0,0.0,0.0,0.030901778,0.0,0.0,0.0,0.03717475,0.033845667,0.0,0.0,0.0,0.0,0.0,0.011682096,0.0,0.0,0.06260788,0.0,0.0,0.0,0.043207843,0.0,0.0,0.0,0.025896832,0.059508994,0.0,0.10319046,0.028312592,0.12800807,0.0773261,0.0,0.06344152,0.0598729,0.038926046
0.08244243,0.07410474,0.0,0.097680844,0.0,0.0,0.057023033,0.10186377,0.0,0.06979203,0.0,0.0,0.0,0.030743098,0.0,0.0,0.0,0.036360517,0.033669148,0.0,0.0,0.0,0.0,0.0,0.011703186,0.0,0.0,0.06286697,0.0,0.0,0.0,0.0426216,0.0,0.0,0.0,0.02396047,0.059564803,0.0,0.10308205,0.030719087,0.12509146,0.07786606,0.0,0.06361702,0.06046207,0.03765903
0.08125437,0.074234955,0.0,0.09792837,0.0,0.0,0.05779992,0.10093521,0.0,0.06961973,0.0,0.0,0.0,0.031074444,0.0,0.0,0.0,0.03701554,0.033291224,0.0,0.0,0.0,0.0,0.0,0.011276451,0.0,0.0,0.06011105,0.0,0.0,0.0,0.04322032,0.0,0.0,0.0,0.024631536,0.059868645,0.0,0.102950536,0.030237278,0.12314282,0.075897306,0.0,0.06364271,0.05844896,0.03911242
0.08208282,0.07415774,0.0,0.099416785,0.0,0.0,0.056916222,0.101048775,0.0,0.06777331,0.0,0.0,0.0,0.029996926,0.0,0.0,0.0,0.037714172,0.0332529,0.0,0.0,0.0,0.0,0.0,0.011381854,0.0,0.0,0.06125057,0.0,0.0,0.0,0.043351285,0.0,0.0,0.0,0.026111424,0.059797306,0.0,0.100441806,0.029059919,0.12421432,0.07576555,0.0,0.06479278,0.058740027,0.038356643
0.08279876,0.07465877,0.0,0.09861789,0.0,0.0,0.05791648,0.09785746,0.0,0.0692294,0.0,0.0,0.0,0.030541264,0.0,0.0,0.0,0.03673142,0.033394765,0.0,0.0,0.0,0.0,0.0,0.011549908,0.0,0.0,0.06108004,0.0,0.0,0.0,0.043536086,0.0,0.0,0.0,0.02610904,0.056928337,0.0,0.100626014,0.029425684,0.1246379,0.07818452,0.0,0.06281187,0.0561338,0.03924089
0.08200085,0.07510908,0.0,0.0980583,0.0,0.0,0.05608693,0.09922318,0.0,0.06945374,0.0,0.0,0.0,0.029959342,0.0,0.0,0.0,0.03699392,0.033812504,0.0,0.0,0.0,0.0,0.0,0.010845556,0.0,0.0,0.062159248,0.0,0.0,0.0,0.044872306,0.0,0.0,0.0,0.0253467,0.059919477,0.0,0.10112514,0.030072166,0.12284524,0.07662656,0.0,0.062862106,0.058136847,0.039672785
0.081462845,0.07601088,0.0,0.09691282,0.0,0.0,0.055023305,0.101070516,0.0,0.06913567,0.0,0.0,0.0,0.029680112,0.0,0.0,0.0,0.037466172,0.032921616,0.0,0.0,0.0,0.0,0.0,0.010732499,0.0,0.0,0.061836284,0.0,0.0,0.0,0.04564175,0.0,0.0,0.0,0.02548142,0.061315544,0.0,0.10129263,0.030933341,0.12375713,0.07609678,0.0,0.061630633,0.056729168,0.039140765
0.08179143,0.076969855,0.0,0.09713611,0.0,0.0,0.05818868,0.09773264,0.0,0.06947308,0.0,0.0,0.0,0.030136386,0.0,0.0,0.0,0.037352275,0.032735653,0.0,0.0,0.0,0.0,0.0,0.011403953,0.0,0.0,0.06210477,0.0,0.0,0.0,0.0424273,0.0,0.0,0.0,0.02613814,0.05959721,0.0,0.101475716,0.028380377,0.12399053,0.07795282,0.0,0.062159974,0.05880642,0.03830179
0.08128609,0.07677719,0.0,0.097388685,0.0,0.0,0.057564028,0.099139154,0.0,0.06878474,0.0,0.0,0.0,0.030259829,0.0,0.0,0.0,0.038789973,0.032441188,0.0,0.0,0.0,0.0,0.0,0.011556638,0.0,0.0,0.061413776,0.0,0.0,0.0,0.04248622,0.0,0.0,0.0,0.027698588,0.060077894,0.0,0.10197434,0.029887049,0.121223554,0.0769518,0.0,0.061835892,0.05712095,0.039532807
