solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.11290889,0.0,6e-45,0.099928714,0.0,0.15647107,0.10291636,0.15390705,0.0,0.0,0.1558244,0.1559787,0.0,0.15986592,0.12510857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034580685,0.04449048,0.0,0.0,0.0,0.14829217,0.0,0.0,0.08326994,0.0,0.11302151,0.0,0.0,0.0,0.15485962,0.18096071
0.11608104,0.0,0.0,0.103040114,0.0,0.15505838,0.09582201,0.15474717,0.0,0.0,0.15393129,0.15430683,0.0,0.16551827,0.12323428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03494032,0.04516075,0.0,0.0,0.0,0.14832409,0.0,0.0,0.08557907,0.0,0.111339964,0.0,0.0,0.0,0.15304469,0.18045375
0.11880078,0.0,0.0,0.103031486,0.0,0.15282197,0.09762527,0.14871344,0.0,0.0,0.1506897,0.15192962,0.0,0.1635353,0.12143281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035576817,0.047358938,0.0,0.0,0.0,0.14392093,0.0,0.0,0.08296562,0.0,0.113668166,0.0,0.0,0.0,0.15463062,0.1828774
0.115879,0.0,0.0,0.10148284,0.0,0.15744248,0.09752626,0.1521538,0.0,0.0,0.15210718,0.15482879,0.0,0.1621268,0.12093698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035022724,0.04533104,0.0,0.0,0.0,0.14466009,0.0,0.0,0.08394435,0.0,0.11428638,0.0,0.0,0.0,0.15236814,0.18157314
0.11686995,0.0,0.0,0.10340094,0.0,0.15631828,0.09487854,0.15254012,0.0,0.0,0.15339269,0.15346815,0.0,0.16089821,0.119606785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035343364,0.043928117,0.0,0.0,0.0,0.14578055,0.0,0.0,0.082293354,0.0,0.11802017,0.0,0.0,0.0,0.15304826,0.18118866
0.112639636,0.0,0.0,0.101894684,0.0,0.15821443,0.09601381,0.1523884,0.0,0.0,0.15299328,0.15647218,0.0,0.1643132,0.122956775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035315543,0.04517329,0.0,0.0,0.0,0.14434928,0.0,0.0,0.08143608,0.0,0.11399694,0.0,0.0,0.0,0.15527932,0.18126592
0.114867695,0.0,0.0,0.100367434,0.0,0.15345716,0.09489104,0.15000817,0.0,0.0,0.14761715,0.1535618,0.0,0.16491178,0.12260616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036161818,0.045411516,0.0,0.0,0.0,0.14692768,0.0,0.0,0.08166446,0.0,0.1147009,0.0,0.0,0.0,0.15310246,0.18301766
0.11636796,0.0,0.0,0.10032079,0.0,0.1554847,0.098570436,0.14930634,0.0,0.0,0.14661671,0.1516042,0.0,0.16438659,0.11997075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036012165,0.04339806,0.0,0.0,0.0,0.1467002,0.0,0.0,0.08301035,0.0,0.11251371,0.0,0.0,0.0,0.15250163,0.182274
0.11475375,0.0,0.0,0.10002985,0.0,0.15292618,0.097927175,0.15122831,0.0,0.0,0.15121119,0.15216908,0.0,0.16467002,0.12071163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035260033,0.04587718,0.0,0.0,0.0,0.14379157,0.0,0.0,0.08308874,0.0,0.111736506,0.0,0.0,0.0,0.15512888,0.17761236
0.11538468,0.0,0.0,0.10027335,0.0,0.15243497,0.0970082,0.15045114,0.0,0.0,0.1471383,0.15229057,0.0,0.16475019,0.12041301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036737464,0.044261638,0.0,0.0,0.0,0.14631598,0.0,0.0,0.08208174,0.0,0.11401563,0.0,0.0,0.0,0.15762013,0.17811643
0.11242039,0.0,0.0,0.10196238,0.0,0.15325932,0.09849777,0.14902753,0.0,0.0,0.1529162,0.15253225,0.0,0.16639231,0.12026047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036255237,0.04531374,0.0,0.0,0.0,0.1437219,0.0,0.0,0.08166102,0.0,0.1142681,0.0,0.0,0.0,0.15305236,0.17699976
0.1173353,0.0,0.0,0.09778563,0.0,0.1525854,0.09664199,0.15082484,0.0,0.0,0.149074,0.15165083,0.0,0.1622049,0.11988747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03523094,0.04352007,0.0,0.0,0.0,0.14454801,0.0,0.0,0.08236459,0.0,0.116115406,0.0,0.0,0.0,0.15275565,0.1747197
0.11531469,0.0,0.0,0.09962041,0.0,0.15139733,0.094342634,0.15228292,0.0,0.0,0.14874652,0.1515947,0.0,0.15926275,0.118423045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03493084,0.044062395,0.0,0.0,0.0,0.14262055,0.0,0.0,0.08378193,0.0,0.1155775,0.0,0.0,0.0,0.15344198,0.17770454
0.11293319,0.0,0.0,0.097532816,0.0,0.15424679,0.098834254,0.15296227,0.0,0.0,0.14761768,0.15067351,0.0,0.15931119,0.12008833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035882927,0.046023607,0.0,0.0,0.0,0.14296907,0.0,0.0,0.082469046,0.0,0.11354848,0.0,0.0,0.0,0.15248126,0.17775135
0.1129976,0.0,0.0,0.101158425,0.0,0.1546023,0.09432478,0.14809312,0.0,0.0,0.15215147,0.14756416,0.0,0.16167976,0.11988164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03576174,0.04348091,0.0,0.0,0.0,0.14072981,0.0,0.0,0.08182434,0.0,0.11366188,0.0,0.0,0.0,0.14967754,0.17777508
0.10957511,0.0,0.0,0.100847766,0.0,0.15311827,0.09391391,0.14930765,0.0,0.0,0.1501134,0.15058771,0.0,0.15951453,0.116064996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036054563,0.047034793,0.0,0.0,0.0,0.14079823,0.0,0.0,0.08293258,0.0,0.11427608,0.0,0.0,0.0,0.15212353,0.1767608
0.11376311,0.0,0.0,0.09873575,0.0,0.1521978,0.095592715,0.14782766,0.0,0.0,0.14664958,0.15260133,0.0,0.15926042,0.120898575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035029463,0.04490516,0.0,0.0,0.0,0.14428122,0.0,0.0,0.08273402,0.0,0.113375425,0.0,0.0,0.0,0.15195574,0.17589143
0.11465436,0.0,0.0,0.102362834,0.0,0.15317021,0.09322339,0.15251541,0.0,0.0,0.1478823,0.15204465,0.0,0.15980123,0.11793124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03501696,0.04589576,0.0,0.0,0.0,0.14036748,0.0,0.0,0.080552205,0.0,0.11216598,0.0,0.0,0.0,0.15006119,0.175492
0.11086865,0.0,0.0,0.09680559,0.0,0.15305486,0.096607514,0.1478544,0.0,0.0,0.14773749,0.15067679,0.0,0.16010262,0.11874178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034601204,0.04616269,0.0,0.0,0.0,0.14070612,0.0,0.0,0.08264953,0.0,0.11315082,0.0,0.0,0.0,0.15260322,0.17580168
0.113572866,0.0,0.0,0.09589703,0.0,0.15376814,0.09562278,0.14976981,0.0,0.0,0.14645553,0.14972256,0.0,0.15721007,0.118077934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034281265,0.04489162,0.0,0.0,0.0,0.14240006,0.0,0.0,0.081335925,0.0,0.113254994,0.0,0.0,0.0,0.15045752,0.17499593
