total_gen,total_losses,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.099356495,0.0,0.0,0.00037108985,0.08508619,0.0,0.16830358,0.0,0.121953756,0.0,0.007773428,0.15488474,0.1398988,0.0,0.11137143,0.0,0.08563116,0.0,0.086372375,0.0,0.0,0.1121747,0.0,0.0,0.057398226,0.0,0.0,0.0,0.0,0.092338264,0.0,0.0,0.067290425,0.0,0.0,0.0,0.0608576,0.07416121,0.0,0.0,0.050047215,0.0,0.122381784,0.0,0.13501729,0.19893788
0.0,0.10221534,0.0,0.0,0.00027179185,0.085410535,0.0,0.17011102,0.0,0.117556036,0.0,0.006853,0.15402482,0.14051318,0.0,0.10946074,0.0,0.08621109,0.0,0.08302333,0.0,0.0,0.10982742,0.0,0.0,0.054207236,0.0,0.0,0.0,0.0,0.09040403,0.0,0.0,0.06529194,0.0,0.0,0.0,0.058489706,0.07270761,0.0,0.0,0.05116087,0.0,0.12245217,0.0,0.13816917,0.19725129
0.0,0.098466,0.0,0.0,0.00019447757,0.08392192,0.0,0.16983996,0.0,0.11717883,0.0,0.006682554,0.15374385,0.13930918,0.0,0.108737856,0.0,0.08868158,0.0,0.0851221,0.0,0.0,0.11077394,0.0,0.0,0.055403404,0.0,0.0,0.0,0.0,0.090331726,0.0,0.0,0.06391141,0.0,0.0,0.0,0.059627946,0.072016604,0.0,0.0,0.05101513,0.0,0.12309063,0.0,0.13907774,0.19814979
0.0,0.10030101,0.0,0.0,0.00013543013,0.08224223,0.0,0.16564256,0.0,0.11918631,0.0,0.006818112,0.15110308,0.14200428,0.0,0.10867868,0.0,0.09017091,0.0,0.08524164,0.0,0.0,0.10931903,0.0,0.0,0.05546283,0.0,0.0,0.0,0.0,0.08876245,0.0,0.0,0.06385469,0.0,0.0,0.0,0.060678724,0.07536458,0.0,0.0,0.051872008,0.0,0.123354465,0.0,0.13642666,0.19664636
0.0,0.10173627,0.0,0.0,9.162323e-05,0.085093744,0.0,0.16837138,0.0,0.11437385,0.0,0.0070868284,0.15089908,0.14009888,0.0,0.108115695,0.0,0.08778781,0.0,0.08588143,0.0,0.0,0.10964127,0.0,0.0,0.055341057,0.0,0.0,0.0,0.0,0.09087527,0.0,0.0,0.06251559,0.0,0.0,0.0,0.06094962,0.07342181,0.0,0.0,0.051468868,0.0,0.121887624,0.0,0.13300754,0.19601157
0.0,0.100101665,0.0,0.0,6.0396556e-05,0.08304389,0.0,0.16518304,0.0,0.120589584,0.0,0.006478054,0.15102415,0.13704637,0.0,0.10922153,0.0,0.09054077,0.0,0.08622831,0.0,0.0,0.10789239,0.0,0.0,0.053725667,0.0,0.0,0.0,0.0,0.09031232,0.0,0.0,0.0631763,0.0,0.0,0.0,0.06232541,0.07128053,0.0,0.0,0.049047995,0.0,0.11798177,0.0,0.13475008,0.19476615
0.0,0.10096514,0.0,0.0,3.8708833e-05,0.08367762,0.0,0.16543683,0.0,0.12040704,0.0,0.0060796253,0.14974147,0.14135852,0.0,0.10663572,0.0,0.08890033,0.0,0.084291935,0.0,0.0,0.109823234,0.0,0.0,0.054496754,0.0,0.0,0.0,0.0,0.090767965,0.0,0.0,0.06287882,0.0,0.0,0.0,0.059212826,0.075281285,0.0,0.0,0.048621282,0.0,0.1200957,0.0,0.13368887,0.19323903
0.0,0.10025834,0.0,0.0,2.3932304e-05,0.08372028,0.0,0.16447814,0.0,0.118908785,0.0,0.0059701856,0.14900197,0.13926281,0.0,0.10840216,0.0,0.087691784,0.0,0.08594559,0.0,0.0,0.10581939,0.0,0.0,0.051345974,0.0,0.0,0.0,0.0,0.09051896,0.0,0.0,0.06246866,0.0,0.0,0.0,0.057082757,0.07160523,0.0,0.0,0.04859931,0.0,0.12159338,0.0,0.13490486,0.19398078
0.0,0.09841503,0.0,0.0,1.4295826e-05,0.084395066,0.0,0.16529445,0.0,0.116680354,0.0,0.0058763027,0.14953719,0.13885102,0.0,0.10679907,0.0,0.08887801,0.0,0.08330601,0.0,0.0,0.1101718,0.0,0.0,0.0556082,0.0,0.0,0.0,0.0,0.08845409,0.0,0.0,0.059453163,0.0,0.0,0.0,0.060093846,0.07218163,0.0,0.0,0.05094435,0.0,0.11696009,0.0,0.13433447,0.19292714
0.0,0.10124997,0.0,0.0,8.215013e-06,0.082752,0.0,0.16354808,0.0,0.11668255,0.0,0.0060334136,0.15254243,0.13739856,0.0,0.106869645,0.0,0.08566765,0.0,0.082311556,0.0,0.0,0.108650215,0.0,0.0,0.053370096,0.0,0.0,0.0,0.0,0.08902081,0.0,0.0,0.060971137,0.0,0.0,0.0,0.060515292,0.07275981,0.0,0.0,0.05280396,0.0,0.11889803,0.0,0.13137984,0.19198866
0.0,0.10113038,0.0,0.0,4.532825e-06,0.07977385,0.0,0.16245979,0.0,0.11822361,0.0,0.005571404,0.14766684,0.13802977,0.0,0.10549227,0.0,0.087590426,0.0,0.08627933,0.0,0.0,0.10719596,0.0,0.0,0.054129757,0.0,0.0,0.0,0.0,0.09096409,0.0,0.0,0.05919678,0.0,0.0,0.0,0.061029263,0.073435076,0.0,0.0,0.05076116,0.0,0.11641135,0.0,0.13444744,0.19153859
0.0,0.100175224,0.0,0.0,2.3925327e-06,0.08259361,0.0,0.16589147,0.0,0.11483776,0.0,0.00561596,0.14711511,0.13940212,0.0,0.1059505,0.0,0.084987104,0.0,0.085461676,0.0,0.0,0.10881691,0.0,0.0,0.054521687,0.0,0.0,0.0,0.0,0.088561386,0.0,0.0,0.06278681,0.0,0.0,0.0,0.06207388,0.0707113,0.0,0.0,0.051784713,0.0,0.11469781,0.0,0.13417712,0.19001259
0.0,0.10004455,0.0,0.0,1.204367e-06,0.08419136,0.0,0.16643278,0.0,0.11545391,0.0,0.005654967,0.14809662,0.13509768,0.0,0.107606426,0.0,0.084653094,0.0,0.08410393,0.0,0.0,0.10767511,0.0,0.0,0.05306851,0.0,0.0,0.0,0.0,0.093178555,0.0,0.0,0.06127853,0.0,0.0,0.0,0.05999284,0.07378581,0.0,0.0,0.050039817,0.0,0.11604246,0.0,0.13331819,0.1891195
0.0,0.10005147,0.0,0.0,5.7610043e-07,0.08267479,0.0,0.16527995,0.0,0.1152636,0.0,0.005675775,0.14994982,0.13623808,0.0,0.106772915,0.0,0.08542536,0.0,0.08470202,0.0,0.0,0.105550185,0.0,0.0,0.05375424,0.0,0.0,0.0,0.0,0.088733114,0.0,0.0,0.06272518,0.0,0.0,0.0,0.06271877,0.07170197,0.0,0.0,0.050804082,0.0,0.11554847,0.0,0.13333717,0.18990009
0.0,0.099059165,0.0,0.0,2.6087284e-07,0.08198362,0.0,0.16436142,0.0,0.11547214,0.0,0.0049130144,0.14813627,0.13854471,0.0,0.10629891,0.0,0.08477183,0.0,0.08150099,0.0,0.0,0.10816677,0.0,0.0,0.05441371,0.0,0.0,0.0,0.0,0.087737836,0.0,0.0,0.064197384,0.0,0.0,0.0,0.05973802,0.07244999,0.0,0.0,0.05257111,0.0,0.11640455,0.0,0.1312504,0.18883944
0.0,0.09987601,0.0,0.0,1.1134211e-07,0.07989178,0.0,0.16309893,0.0,0.11674296,0.0,0.0050483462,0.14733449,0.13685007,0.0,0.10663262,0.0,0.085870914,0.0,0.08367245,0.0,0.0,0.107548974,0.0,0.0,0.057395563,0.0,0.0,0.0,0.0,0.08769435,0.0,0.0,0.06302198,0.0,0.0,0.0,0.061409883,0.07363581,0.0,0.0,0.05062318,0.0,0.11560685,0.0,0.13032557,0.18625702
0.0,0.09870928,0.0,0.0,4.4595826e-08,0.082665086,0.0,0.1615222,0.0,0.114545144,0.0,0.004912548,0.1497671,0.13755211,0.0,0.106455676,0.0,0.08679029,0.0,0.084896125,0.0,0.0,0.10904059,0.0,0.0,0.052320894,0.0,0.0,0.0,0.0,0.08654441,0.0,0.0,0.063383915,0.0,0.0,0.0,0.06127926,0.07135953,0.0,0.0,0.05086654,0.0,0.1161798,0.0,0.12892391,0.18742898
0.0,0.102207236,0.0,0.0,1.668068e-08,0.086314335,0.0,0.16669631,0.0,0.113618895,0.0,0.004861324,0.14708212,0.13500741,0.0,0.10194027,0.0,0.08640942,0.0,0.082287975,0.0,0.0,0.10829797,0.0,0.0,0.05125901,0.0,0.0,0.0,0.0,0.08530576,0.0,0.0,0.06213846,0.0,0.0,0.0,0.061512414,0.07039534,0.0,0.0,0.04847564,0.0,0.11648087,0.0,0.12779434,0.1869607
0.0,0.10000829,0.0,0.0,5.796495e-09,0.08156958,0.0,0.16391233,0.0,0.11249125,0.0,0.0045835874,0.14793251,0.13386181,0.0,0.10418132,0.0,0.088164605,0.0,0.081022605,0.0,0.0,0.10577069,0.0,0.0,0.05281685,0.0,0.0,0.0,0.0,0.08801798,0.0,0.0,0.06260861,0.0,0.0,0.0,0.060305804,0.07022269,0.0,0.0,0.049624544,0.0,0.114739746,0.0,0.12888415,0.18496515
0.0,0.10186605,0.0,0.0,1.8606527e-09,0.08479852,0.0,0.16136363,0.0,0.111961015,0.0,0.005086793,0.14847933,0.134828,0.0,0.102406405,0.0,0.08379237,0.0,0.08428136,0.0,0.0,0.10706862,0.0,0.0,0.054341055,0.0,0.0,0.0,0.0,0.08727391,0.0,0.0,0.06182776,0.0,0.0,0.0,0.060099803,0.07206644,0.0,0.0,0.04945657,0.0,0.1132935,0.0,0.13095549,0.18418232
0.0,0.09996007,0.0,0.0,5.48353e-10,0.08266122,0.0,0.16151302,0.0,0.11346634,0.0,0.0048349584,0.14777407,0.13489152,0.0,0.10327563,0.0,0.085271925,0.0,0.08398815,0.0,0.0,0.107510075,0.0,0.0,0.052745152,0.0,0.0,0.0,0.0,0.08838941,0.0,0.0,0.06330049,0.0,0.0,0.0,0.05990289,0.072690785,0.0,0.0,0.04887345,0.0,0.11247656,0.0,0.12945934,0.18324848
0.0,0.094040476,0.0,0.0,1.4739063e-10,0.08048442,0.0,0.1641343,0.0,0.11036941,0.0,0.0044405167,0.14468732,0.13486825,0.0,0.10865012,0.0,0.08575886,0.0,0.08200589,0.0,0.0,0.108470514,0.0,0.0,0.05179179,0.0,0.0,0.0,0.0,0.0873229,0.0,0.0,0.062044233,0.0,0.0,0.0,0.061599597,0.073752545,0.0,0.0,0.04885786,0.0,0.11242398,0.0,0.12922639,0.18159707
0.0,0.10016976,0.0,0.0,3.587381e-11,0.08144729,0.0,0.15859763,0.0,0.11496093,0.0,0.004786814,0.14583196,0.13808021,0.0,0.10502049,0.0,0.08721098,0.0,0.083108135,0.0,0.0,0.10514489,0.0,0.0,0.051755562,0.0,0.0,0.0,0.0,0.0874437,0.0,0.0,0.063905194,0.0,0.0,0.0,0.06003826,0.07148284,0.0,0.0,0.048966177,0.0,0.11194221,0.0,0.13104132,0.18321615
0.0,0.09788173,0.0,0.0,7.845241e-12,0.08101585,0.0,0.16325468,0.0,0.11204055,0.0,0.0048461584,0.1434945,0.13465744,0.0,0.10419054,0.0,0.08525984,0.0,0.08470738,0.0,0.0,0.10752881,0.0,0.0,0.05149657,0.0,0.0,0.0,0.0,0.08718105,0.0,0.0,0.06120367,0.0,0.0,0.0,0.060170416,0.07155781,0.0,0.0,0.0482673,0.0,0.11530502,0.0,0.12714729,0.1809402
0.0,0.09693463,0.0,0.0,1.5285955e-12,0.081569895,0.0,0.16180748,0.0,0.11572585,0.0,0.0045393975,0.14607593,0.13867886,0.0,0.10242576,0.0,0.086740635,0.0,0.084724106,0.0,0.0,0.10588141,0.0,0.0,0.051173538,0.0,0.0,0.0,0.0,0.08726403,0.0,0.0,0.058842983,0.0,0.0,0.0,0.056721188,0.06461916,0.0,0.0,0.041689366,0.0,0.11257164,0.0,0.12935989,0.18096189
0.0,0.09978345,0.0,0.0,2.629415e-13,0.079092704,0.0,0.16208751,0.0,0.114836685,0.0,0.0044594277,0.1445084,0.13815627,0.0,0.10416487,0.0,0.08204925,0.0,0.082060225,0.0,0.0,0.103744455,0.0,0.0,0.04857565,0.0,0.0,0.0,0.0,0.08682279,0.0,0.0,0.05954048,0.0,0.0,0.0,0.05738385,0.068769984,0.0,0.0,0.04593557,0.0,0.112558424,0.0,0.1301743,0.1821666
0.0,0.09522787,0.0,0.0,3.9535236e-14,0.081157275,0.0,0.15841152,0.0,0.114153236,0.0,0.005432066,0.14405568,0.13447498,0.0,0.103193894,0.0,0.08319906,0.0,0.084946394,0.0,0.0,0.104908586,0.0,0.0,0.051950887,0.0,0.0,0.0,0.0,0.086601205,0.0,0.0,0.061910976,0.0,0.0,0.0,0.06029431,0.07137899,0.0,0.0,0.044571027,0.0,0.115560666,0.0,0.13205042,0.17969915
0.0,0.09771155,0.0,0.0,5.1400674e-15,0.080606006,0.0,0.15912256,0.0,0.11366276,0.0,0.0050026127,0.14404683,0.13599284,0.0,0.10197519,0.0,0.08276915,0.0,0.08490089,0.0,0.0,0.105465084,0.0,0.0,0.050501406,0.0,0.0,0.0,0.0,0.08704492,0.0,0.0,0.061699457,0.0,0.0,0.0,0.05822258,0.07122128,0.0,0.0,0.048508067,0.0,0.11405761,0.0,0.13110247,0.17805012
0.0,0.09701929,0.0,0.0,5.7107443e-16,0.07898717,0.0,0.15727644,0.0,0.11244665,0.0,0.0050919447,0.14822005,0.13625376,0.0,0.101576954,0.0,0.0803577,0.0,0.0833932,0.0,0.0,0.10500941,0.0,0.0,0.05003677,0.0,0.0,0.0,0.0,0.08766087,0.0,0.0,0.061264247,0.0,0.0,0.0,0.062267117,0.06948766,0.0,0.0,0.047649894,0.0,0.11363737,0.0,0.13083273,0.17942016
0.0,0.09811514,0.0,0.0,5.352706e-17,0.08003826,0.0,0.15937309,0.0,0.1128046,0.0,0.005412071,0.14453825,0.13236861,0.0,0.104133405,0.0,0.08117578,0.0,0.08172137,0.0,0.0,0.10688858,0.0,0.0,0.051876858,0.0,0.0,0.0,0.0,0.0868978,0.0,0.0,0.062112637,0.0,0.0,0.0,0.06031943,0.067251734,0.0,0.0,0.049250226,0.0,0.11488613,0.0,0.12678082,0.17851254
0.0,0.09784462,0.0,0.0,4.173559e-18,0.079837374,0.0,0.15905184,0.0,0.11163126,0.0,0.0049465294,0.14525162,0.13391389,0.0,0.10101449,0.0,0.082002565,0.0,0.08536551,0.0,0.0,0.1037626,0.0,0.0,0.049336746,0.0,0.0,0.0,0.0,0.08620088,0.0,0.0,0.060868397,0.0,0.0,0.0,0.062031504,0.068054155,0.0,0.0,0.049390044,0.0,0.11557651,0.0,0.1283274,0.17604575
0.0,0.09904929,0.0,0.0,2.6657532e-19,0.07810883,0.0,0.15811293,0.0,0.111441575,0.0,0.004857128,0.14453131,0.1327198,0.0,0.10632068,0.0,0.082515635,0.0,0.08397255,0.0,0.0,0.10454876,0.0,0.0,0.051235557,0.0,0.0,0.0,0.0,0.08629899,0.0,0.0,0.06387048,0.0,0.0,0.0,0.060470287,0.06973779,0.0,0.0,0.047391728,0.0,0.11176462,0.0,0.12724398,0.17718564
0.0,0.098375015,0.0,0.0,1.3714937e-20,0.08269456,0.0,0.15733433,0.0,0.11222815,0.0,0.0053767916,0.14154468,0.13315286,0.0,0.10360363,0.0,0.08376342,0.0,0.08344232,0.0,0.0,0.10330889,0.0,0.0,0.048595928,0.0,0.0,0.0,0.0,0.08322489,0.0,0.0,0.05981068,0.0,0.0,0.0,0.058642887,0.07029061,0.0,0.0,0.04788424,0.0,0.113831386,0.0,0.1277916,0.1762184
0.0,0.095468424,0.0,0.0,5.5794186e-22,0.081088915,0.0,0.15734203,0.0,0.111273974,0.0,0.00555098,0.14431769,0.13452803,0.0,0.10469159,0.0,0.083368905,0.0,0.08330558,0.0,0.0,0.10216414,0.0,0.0,0.050562434,0.0,0.0,0.0,0.0,0.08807722,0.0,0.0,0.06448394,0.0,0.0,0.0,0.061946224,0.069748506,0.0,0.0,0.04807375,0.0,0.11640411,0.0,0.13048005,0.17572331
0.0,0.09882783,0.0,0.0,1.7585153e-23,0.07971994,0.0,0.1582037,0.0,0.110548556,0.0,0.004773788,0.14254878,0.13887374,0.0,0.09943446,0.0,0.083755195,0.0,0.08164496,0.0,0.0,0.1036721,0.0,0.0,0.04996525,0.0,0.0,0.0,0.0,0.08516065,0.0,0.0,0.061012447,0.0,0.0,0.0,0.05685714,0.07096928,0.0,0.0,0.04873397,0.0,0.11455509,0.0,0.12698278,0.17455412
0.0,0.09747842,0.0,0.0,4.1983853e-25,0.0805845,0.0,0.15836184,0.0,0.10974637,0.0,0.00520025,0.1423415,0.1352067,0.0,0.10303396,0.0,0.08167935,0.0,0.08201148,0.0,0.0,0.10424365,0.0,0.0,0.05001969,0.0,0.0,0.0,0.0,0.08594498,0.0,0.0,0.061510675,0.0,0.0,0.0,0.061136182,0.07062126,0.0,0.0,0.04897743,0.0,0.11098372,0.0,0.12720487,0.17506398
0.0,0.09497977,0.0,0.0,7.405555e-27,0.08044745,0.0,0.15828794,0.0,0.10940169,0.0,0.004994586,0.14326526,0.13715601,0.0,0.102904126,0.0,0.08321082,0.0,0.0812434,0.0,0.0,0.10518082,0.0,0.0,0.04945738,0.0,0.0,0.0,0.0,0.08512959,0.0,0.0,0.062146004,0.0,0.0,0.0,0.058186654,0.07000396,0.0,0.0,0.049960423,0.0,0.11082868,0.0,0.12903419,0.17309767
0.0,0.09501615,0.0,0.0,9.386758e-29,0.07823848,0.0,0.15768306,0.0,0.112238385,0.0,0.0046708714,0.14298466,0.13717823,0.0,0.102172606,0.0,0.08181556,0.0,0.080594525,0.0,0.0,0.10464105,0.0,0.0,0.051091097,0.0,0.0,0.0,0.0,0.087165244,0.0,0.0,0.061769202,0.0,0.0,0.0,0.057536114,0.07126152,0.0,0.0,0.05110452,0.0,0.10880476,0.0,0.130219,0.17349973
0.0,0.09513698,0.0,0.0,8.28881e-31,0.0781926,0.0,0.15952542,0.0,0.11350369,0.0,0.004311138,0.14036897,0.13297766,0.0,0.10240981,0.0,0.08297046,0.0,0.08348701,0.0,0.0,0.105014004,0.0,0.0,0.04965896,0.0,0.0,0.0,0.0,0.08927822,0.0,0.0,0.061721925,0.0,0.0,0.0,0.0607304,0.0734621,0.0,0.0,0.047798593,0.0,0.113217495,0.0,0.1246278,0.17308535
0.0,0.09568,0.0,0.0,4.9246204e-33,0.08180722,0.0,0.15916078,0.0,0.110367365,0.0,0.0042190794,0.14383186,0.13474202,0.0,0.10161717,0.0,0.082367495,0.0,0.08214797,0.0,0.0,0.10376362,0.0,0.0,0.048611768,0.0,0.0,0.0,0.0,0.08513781,0.0,0.0,0.060686458,0.0,0.0,0.0,0.05744204,0.07044431,0.0,0.0,0.048398506,0.0,0.1109551,0.0,0.12409626,0.17213093
0.0,0.09886233,0.0,0.0,1.8927644e-35,0.078781165,0.0,0.16032073,0.0,0.10949084,0.0,0.004357025,0.1395198,0.13189434,0.0,0.1007257,0.0,0.08452536,0.0,0.081495225,0.0,0.0,0.10442485,0.0,0.0,0.050157227,0.0,0.0,0.0,0.0,0.0855941,0.0,0.0,0.06254716,0.0,0.0,0.0,0.057926323,0.068143345,0.0,0.0,0.04877753,0.0,0.111093335,0.0,0.12648852,0.17123276
0.0,0.09717733,0.0,0.0,4.500575e-38,0.078876704,0.0,0.15707844,0.0,0.11053542,0.0,0.003942999,0.13899302,0.13282208,0.0,0.10432177,0.0,0.08288253,0.0,0.079675294,0.0,0.0,0.1038434,0.0,0.0,0.050692905,0.0,0.0,0.0,0.0,0.08483117,0.0,0.0,0.062943175,0.0,0.0,0.0,0.060019005,0.06993867,0.0,0.0,0.04612093,0.0,0.11236785,0.0,0.12778509,0.17237702
0.0,0.09588447,0.0,0.0,6.29e-41,0.077396095,0.0,0.15564261,0.0,0.1107918,0.0,0.004089416,0.1424728,0.13349587,0.0,0.1014827,0.0,0.08558174,0.0,0.08151807,0.0,0.0,0.10227065,0.0,0.0,0.050953176,0.0,0.0,0.0,0.0,0.08282323,0.0,0.0,0.063480005,0.0,0.0,0.0,0.0573354,0.07228433,0.0,0.0,0.048493713,0.0,0.11052683,0.0,0.12407651,0.17109507
0.0,0.09469392,0.0,0.0,4.9e-44,0.07574013,0.0,0.15776168,0.0,0.10978443,0.0,0.0040290775,0.14028929,0.13121372,0.0,0.102156974,0.0,0.08181021,0.0,0.082354516,0.0,0.0,0.10348592,0.0,0.0,0.051914174,0.0,0.0,0.0,0.0,0.08914098,0.0,0.0,0.0616716,0.0,0.0,0.0,0.058815066,0.07203288,0.0,0.0,0.047916822,0.0,0.11201239,0.0,0.12707616,0.17036282
0.0,0.0937259,0.0,0.0,0.0,0.08016452,0.0,0.15431659,0.0,0.11097133,0.0,0.0042323293,0.14252569,0.13215753,0.0,0.10201234,0.0,0.08239545,0.0,0.08069424,0.0,0.0,0.10289755,0.0,0.0,0.048387855,0.0,0.0,0.0,0.0,0.08347058,0.0,0.0,0.061164644,0.0,0.0,0.0,0.05571939,0.06903811,0.0,0.0,0.047270764,0.0,0.11165356,0.0,0.12731676,0.17056562
0.0,0.09607257,0.0,0.0,0.0,0.07787775,0.0,0.1526712,0.0,0.110223696,0.0,0.0044366824,0.13916108,0.13468206,0.0,0.10071287,0.0,0.08431311,0.0,0.08129332,0.0,0.0,0.10097767,0.0,0.0,0.04869327,0.0,0.0,0.0,0.0,0.08357007,0.0,0.0,0.059779204,0.0,0.0,0.0,0.05576306,0.072500624,0.0,0.0,0.046725623,0.0,0.112399,0.0,0.12734027,0.17042647
0.0,0.09604588,0.0,0.0,0.0,0.07757833,0.0,0.15469852,0.0,0.110154465,0.0,0.004465234,0.13695513,0.13649799,0.0,0.1026851,0.0,0.08443751,0.0,0.08000072,0.0,0.0,0.10228181,0.0,0.0,0.049399108,0.0,0.0,0.0,0.0,0.08244896,0.0,0.0,0.060646303,0.0,0.0,0.0,0.055143647,0.06926381,0.0,0.0,0.048665993,0.0,0.10845797,0.0,0.12625115,0.16916893
0.0,0.09711529,0.0,0.0,0.0,0.07604583,0.0,0.15288001,0.0,0.11232209,0.0,0.0040472164,0.13969126,0.13129699,0.0,0.09841252,0.0,0.08215522,0.0,0.08206188,0.0,0.0,0.10107229,0.0,0.0,0.05049792,0.0,0.0,0.0,0.0,0.084335856,0.0,0.0,0.059192088,0.0,0.0,0.0,0.058368333,0.06860363,0.0,0.0,0.04844192,0.0,0.109089226,0.0,0.12637421,0.17077541
0.0,0.09754085,0.0,0.0,0.0,0.08053222,0.0,0.1566364,0.0,0.10946226,0.0,0.0038193702,0.14250408,0.13072771,0.0,0.10157851,0.0,0.08149993,0.0,0.079240985,0.0,0.0,0.100222744,0.0,0.0,0.051643927,0.0,0.0,0.0,0.0,0.08324296,0.0,0.0,0.061251447,0.0,0.0,0.0,0.056072753,0.0677043,0.0,0.0,0.0490887,0.0,0.108889714,0.0,0.12247095,0.17012313
0.0,0.09504575,0.0,0.0,0.0,0.075625464,0.0,0.15524493,0.0,0.10980167,0.0,0.0040414515,0.13832115,0.1311681,0.0,0.102085404,0.0,0.08316298,0.0,0.08147718,0.0,0.0,0.102058925,0.0,0.0,0.051416915,0.0,0.0,0.0,0.0,0.08365463,0.0,0.0,0.06307988,0.0,0.0,0.0,0.059535142,0.06987118,0.0,0.0,0.04657325,0.0,0.10890898,0.0,0.1258638,0.16946474
0.0,0.096968055,0.0,0.0,0.0,0.07642671,0.0,0.15400644,0.0,0.10964909,0.0,0.0039112065,0.13849027,0.12928961,0.0,0.099920765,0.0,0.08182833,0.0,0.07907315,0.0,0.0,0.10107656,0.0,0.0,0.048283033,0.0,0.0,0.0,0.0,0.08448791,0.0,0.0,0.06353355,0.0,0.0,0.0,0.055511463,0.069771156,0.0,0.0,0.048552517,0.0,0.11240225,0.0,0.12515338,0.16951227
0.0,0.09345508,0.0,0.0,0.0,0.078075305,0.0,0.15384097,0.0,0.110615976,0.0,0.003760994,0.13870285,0.1309384,0.0,0.10091564,0.0,0.08121107,0.0,0.07978794,0.0,0.0,0.10210363,0.0,0.0,0.04856005,0.0,0.0,0.0,0.0,0.08473639,0.0,0.0,0.06198348,0.0,0.0,0.0,0.05697815,0.070806116,0.0,0.0,0.04938588,0.0,0.11001365,0.0,0.12761053,0.16696094
0.0,0.09630229,0.0,0.0,0.0,0.07556793,0.0,0.1539712,0.0,0.11036695,0.0,0.0036780979,0.13836797,0.1323739,0.0,0.10081132,0.0,0.08138261,0.0,0.08204027,0.0,0.0,0.10023943,0.0,0.0,0.04841207,0.0,0.0,0.0,0.0,0.083424196,0.0,0.0,0.061894353,0.0,0.0,0.0,0.056819994,0.069078095,0.0,0.0,0.048078477,0.0,0.10938355,0.0,0.12511142,0.16788663
0.0,0.095555395,0.0,0.0,0.0,0.07640686,0.0,0.15257663,0.0,0.10639273,0.0,0.003783259,0.13632905,0.13092287,0.0,0.1007629,0.0,0.08131396,0.0,0.07930845,0.0,0.0,0.102000475,0.0,0.0,0.048502736,0.0,0.0,0.0,0.0,0.084832385,0.0,0.0,0.058468435,0.0,0.0,0.0,0.059608605,0.072275355,0.0,0.0,0.046572447,0.0,0.10943844,0.0,0.12520018,0.16779391
0.0,0.092849806,0.0,0.0,0.0,0.077435926,0.0,0.15082322,0.0,0.11340962,0.0,0.0037373,0.13870679,0.13213007,0.0,0.10038211,0.0,0.08201018,0.0,0.07957094,0.0,0.0,0.100130506,0.0,0.0,0.04785685,0.0,0.0,0.0,0.0,0.080406025,0.0,0.0,0.062202126,0.0,0.0,0.0,0.056709487,0.06986913,0.0,0.0,0.047553364,0.0,0.10809366,0.0,0.12499645,0.16638824
