area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,month_of_year
1.9483576,-1.6132387,-1.7050577,-1.7247317,1.2675784,-1.49427,-1.8973968,-1.8352424,-1.6824863,2.1866188,-1.7298794,-1.7284595,2.1697943,-1.6820977,-1.7808474,2.0207849,-1.643765,2.16681,-1.7135779,-1.6036656,-1.8330615,2.372844,2.008531,-1.7355739,2.0292075,2.3627224,2.123853,1.9464312,2.3213675,2.293145,-1.7273368,-1.8163491,-1.5482085,-1.8436307,-1.6570536,-1.8053191,-1.7181073,-1.8754866,-1.85286,-1.8071723,-2.020727
1.9654884,-1.6243707,-1.7068226,-1.7303011,1.2718203,-1.4987055,-1.9069391,-1.8442221,-1.6911422,2.187549,-1.7396665,-1.739097,2.172232,-1.6932514,-1.7906089,2.0211928,-1.6484797,2.1582897,-1.7228528,-1.61563,-1.8415229,2.3885994,2.0134184,-1.7462608,2.0338154,2.3933506,2.1543443,1.9513143,2.3406975,2.3002276,-1.7317461,-1.8255872,-1.5546169,-1.8530291,-1.6648912,-1.814027,-1.7285843,-1.8856187,-1.8630512,-1.8174834,-2.0300572
1.9688168,-1.6354768,-1.7086931,-1.7298627,1.2753621,-1.5032421,-1.9164597,-1.8532374,-1.6998974,2.198618,-1.7494727,-1.7496947,2.172323,-1.7028608,-1.8003746,2.0242267,-1.6533809,2.1690733,-1.7321857,-1.6275109,-1.8500508,2.3886664,2.0134654,-1.7569007,2.0550396,2.3926902,2.159378,1.9633261,2.3544116,2.3032606,-1.7426732,-1.8212705,-1.5612226,-1.8624419,-1.6728693,-1.8227948,-1.7390367,-1.8956904,-1.873185,-1.827747,-2.039339
1.9725074,-1.6387311,-1.7106744,-1.7359214,1.2768084,-1.5079765,-1.9259534,-1.862283,-1.7087449,2.1987758,-1.759293,-1.7602512,2.1704118,-1.7125003,-1.8101404,2.028808,-1.6584694,2.173773,-1.7415688,-1.6393085,-1.8586376,2.3884943,2.013761,-1.767493,2.062711,2.40137,2.1626532,1.9710735,2.3544116,2.3032606,-1.753543,-1.8305663,-1.56802,-1.8718547,-1.6809803,-1.8316171,-1.749465,-1.9057015,-1.8832629,-1.8379626,-2.0485694
1.9813286,-1.6237941,-1.7127709,-1.7421508,1.2868454,-1.5129111,-1.935422,-1.871353,-1.7176772,2.1987758,-1.7691259,-1.7707654,2.1776035,-1.7221795,-1.8198923,2.0287635,-1.6637453,2.173748,-1.7509971,-1.6510234,-1.8672789,2.3880296,2.0133767,-1.7780372,2.0667448,2.40137,2.1654022,1.9850738,2.3544116,2.3032606,-1.764349,-1.839883,-1.5750049,-1.8812641,-1.6892174,-1.8404884,-1.7598634,-1.915654,-1.8932855,-1.8481296,-2.057755
2.006259,-1.6299793,-1.7149875,-1.7485476,1.2908107,-1.5180475,-1.9448608,-1.8804437,-1.7266872,2.2094321,-1.7789589,-1.7812362,2.1950347,-1.7318918,-1.8296412,2.044467,-1.6692079,2.1910098,-1.7604634,-1.6626558,-1.8759688,2.3880296,2.013357,-1.7885321,2.0777795,2.40137,2.1653686,1.9946599,2.3544116,2.313671,-1.7750913,-1.8492128,-1.5821728,-1.89066,-1.697573,-1.8494014,-1.770232,-1.9255477,-1.9032525,-1.8582479,-2.066888
2.017539,-1.6363498,-1.7173297,-1.7551075,1.2925746,-1.5233864,-1.9542706,-1.8895522,-1.7357678,2.2536707,-1.7887919,-1.7916613,2.1983943,-1.7416322,-1.8393774,2.0360248,-1.6748562,2.190934,-1.769963,-1.6742067,-1.8847014,2.3880296,2.0133574,-1.7989774,2.08216,2.40137,2.1777363,1.9979117,2.3544116,2.3358207,-1.7857704,-1.8585583,-1.5895185,-1.900056,-1.7060401,-1.8583527,-1.7805682,-1.9353849,-1.9131646,-1.8683167,-2.075978
2.0302634,-1.6429025,-1.719802,-1.7618257,1.3054566,-1.5289288,-1.9636505,-1.8986738,-1.7449124,2.256571,-1.7986249,-1.8020412,2.1983943,-1.751394,-1.8491015,2.0363333,-1.6806886,2.2057886,-1.7794886,-1.7101513,-1.8934718,2.3880296,2.0256143,-1.8093722,2.1045756,2.4161139,2.1779995,1.9963939,2.3848517,2.3358207,-1.7963859,-1.8679038,-1.5970364,-1.9094357,-1.714611,-1.8673366,-1.7908702,-1.9451644,-1.9230229,-1.8783363,-2.08502
2.0316665,-1.6496332,-1.7224089,-1.7796432,1.3093209,-1.5346743,-1.9729991,-1.9078008,-1.7541146,2.2784407,-1.8084579,-1.8123747,2.1978261,-1.7611746,-1.8588095,2.0388827,-1.6867027,2.2058058,-1.7890389,-1.71534,-1.9022744,2.3880296,2.029654,-1.8197163,2.1027582,2.4161248,2.1993067,1.9981889,2.3848839,2.3358207,-1.8069386,-1.8772553,-1.6047205,-1.9188049,-1.7519734,-1.8763485,-1.8011364,-1.9548888,-1.9328277,-1.8883067,-2.0940158
2.042139,-1.6565377,-1.7251552,-1.7858758,1.2939273,-1.540622,-1.9823155,-1.9169313,-1.7633677,2.278405,-1.8182825,-1.8226609,2.2256489,-1.7709682,-1.868499,2.039417,-1.6928954,2.207479,-1.7986051,-1.720647,-1.9111062,2.3829477,2.029654,-1.8300095,2.1165285,2.4152331,2.1985207,1.9867251,2.3848839,2.3382695,-1.8174298,-1.8866024,-1.6125641,-1.928159,-1.7526355,-1.885383,-1.8113648,-1.9645588,-1.9425795,-1.898228,-2.1029694
2.0425763,-1.6636107,-1.7280457,-1.7921146,1.3069767,-1.5467706,-1.9915991,-1.9260751,-1.772665,2.278405,-1.8280964,-1.8328989,2.2355938,-1.7807676,-1.8781688,2.0485363,-1.6992637,2.208039,-1.8081859,-1.7261337,-1.91996,2.373196,2.0381763,-1.8402512,2.1407442,2.4343016,2.1995358,2.034454,2.3848839,2.3382711,-1.827859,-1.8959479,-1.6205608,-1.9374958,-1.7531224,-1.8944361,-1.8215537,-1.974175,-1.952279,-1.9081001,-2.111877
2.0409083,-1.6708469,-1.7310846,-1.7985126,1.2980075,-1.5531178,-2.0008504,-1.935203,-1.7820017,2.278405,-1.8378947,-1.8430887,2.2356102,-1.7905669,-1.887814,2.0460515,-1.7058039,2.203341,-1.8177743,-1.731799,-1.9288338,2.373196,2.0671363,-1.8504415,2.1433523,2.434324,2.1995234,2.0384972,2.3848839,2.3382711,-1.8382267,-1.9052935,-1.6413194,-1.9468138,-1.7536432,-1.9035035,-1.8317038,-1.9837372,-1.9619261,-1.9179232,-2.12074
2.0623133,-1.6782405,-1.7342758,-1.7942898,1.2934225,-1.5596846,-2.0100663,-1.94433,-1.7913725,2.2905364,-1.8476748,-1.8532301,2.2668684,-1.8003663,-1.8974361,2.0734427,-1.7125111,2.2125022,-1.827372,-1.7376407,-1.9377248,2.373196,2.0672622,-1.8605802,2.1406336,2.4449444,2.2078986,2.0425231,2.3848839,2.3382711,-1.8485345,-1.9146285,-1.6574103,-1.956111,-1.7541996,-1.9125801,-1.841812,-1.9932473,-1.9715221,-1.9276974,-2.1295621
2.0628269,-1.685786,-1.7376243,-1.8011037,1.2870181,-1.5664201,-2.0192478,-1.953457,-1.8007721,2.2979112,-1.8574352,-1.8633226,2.2695029,-1.8101656,-1.907031,2.0850062,-1.7193807,2.2163904,-1.8369696,-1.7436559,-1.9466274,2.373196,2.0669098,-1.8706675,2.1403766,2.4449444,2.2107613,2.0468125,2.3848839,2.339941,-1.8587813,-1.9239541,-1.6638117,-1.9653838,-1.7547942,-1.9216665,-1.8518792,-2.0027075,-1.9810675,-1.9374229,-2.1383436
2.0643034,-1.693476,-1.7411324,-1.8080614,1.3013152,-1.5733442,-2.0283945,-1.962569,-1.810194,2.30953,-1.8671749,-1.8733661,2.2767742,-1.819962,-1.9165996,2.0886111,-1.726408,2.2296183,-1.8465648,-1.7498417,-1.9555359,2.373196,2.079506,-1.8807032,2.1456923,2.4449444,2.2483225,2.055437,2.3848839,2.3399882,-1.8689694,-1.9332654,-1.6703885,-1.9746346,-1.7554305,-1.9307599,-1.8619031,-2.0121136,-1.990563,-1.9470999,-2.1470795
2.0620441,-1.7013046,-1.7448041,-1.8151568,1.2946734,-1.580453,-2.0375059,-1.9799954,-1.8196347,2.30953,-1.8768903,-1.8833604,2.2768004,-1.8297446,-1.9261385,2.101521,-1.733587,2.2415414,-1.8561456,-1.7561939,-1.9644444,2.386374,2.0799112,-1.8906873,2.1469445,2.4449444,2.253271,2.0327306,2.3848839,2.3399882,-1.8790983,-1.9425598,-1.6771384,-1.9838581,-1.7561095,-1.9398533,-1.8718848,-2.0214727,-2.000009,-1.9567289,-2.1557748
2.0808425,-1.7092646,-1.7486423,-1.8223842,1.296724,-1.5877414,-2.0465803,-2.003989,-1.8290892,2.2893696,-1.8865802,-1.8933057,2.280943,-1.8395144,-1.9356467,2.1163955,-1.7409124,2.2513359,-1.8657244,-1.7627088,-1.9733529,2.3689017,2.0806642,-1.9006202,2.1514907,2.468447,2.2532895,2.041997,2.3856566,2.3407423,-1.8891698,-1.9518358,-1.6840563,-1.9930569,-1.7562774,-1.9489417,-1.8818214,-2.0307798,-2.0094056,-1.9663097,-2.1644309
2.0813308,-1.7173492,-1.7526495,-1.8297377,1.3005962,-1.5952035,-2.0556192,-2.0050519,-1.8385524,2.2893696,-1.8962423,-1.9032017,2.2865262,-1.849269,-1.9451238,2.1129265,-1.7483774,2.2736142,-1.8752885,-1.7693818,-1.9822614,2.3718581,2.0806103,-1.9105021,2.1515312,2.4687076,2.2586968,2.0415983,2.3856947,2.3407423,-1.8991828,-1.9610921,-1.6911374,-2.0022256,-1.7570543,-1.9580183,-1.8917147,-2.0400403,-2.0187554,-1.9758426,-2.173048
2.0813148,-1.7255515,-1.7568283,-1.8372107,1.2979604,-1.6028336,-2.0646222,-2.0061831,-1.8480176,2.2935953,-1.9058765,-1.9130487,2.2865262,-1.8590058,-1.9545689,2.1131182,-1.7559761,2.2767239,-1.8848388,-1.7762077,-1.9911699,2.3718581,2.0804994,-1.9203333,2.1582363,2.4687076,2.2624834,2.0420103,2.3856947,2.3468199,-1.9091399,-1.970328,-1.6983758,-2.0113695,-1.7578837,-1.9670949,-1.9015635,-2.0492525,-2.0280547,-1.9853283,-2.1816266
2.085032,-1.733864,-1.7611802,-1.8447968,1.2831774,-1.6106254,-2.0735893,-2.007386,-1.8574976,2.2998495,-1.9154809,-1.9228469,2.2865262,-1.8687214,-1.9639808,2.133511,-1.7637016,2.2787843,-1.8943733,-1.7831815,-2.0000784,2.3718581,2.0824063,-1.930114,2.167848,2.4687076,2.2624736,2.0512562,2.3856947,2.3468199,-1.9190406,-1.9795413,-1.7057657,-2.02048,-1.7587678,-1.9761549,-1.9113668,-2.0584161,-2.0373108,-1.9947674,-2.1901636
2.1080787,-1.7422794,-1.7657061,-1.8524904,1.2727072,-1.6185722,-2.0825205,-2.0086632,-1.8669611,2.302402,-1.9250534,-1.932596,2.2911654,-1.8784136,-1.973359,2.1417382,-1.7715474,2.2888174,-1.9038899,-1.7902973,-2.0089867,2.3718581,2.083713,-1.9398448,2.1829112,2.4687076,2.2624736,2.0556314,2.3856947,2.3503673,-1.9288853,-1.988729,-1.713301,-2.029561,-1.759711,-1.9852054,-1.9211258,-2.0675368,-2.0465167,-2.00416,-2.1986616
2.132842,-1.7507913,-1.7704077,-1.8602844,1.2660147,-1.6266671,-2.0914156,-2.010018,-1.8764243,2.302402,-1.9345933,-1.9422963,2.2911654,-1.888083,-1.9827027,2.1404228,-1.7795068,2.2888174,-1.9133837,-1.7975494,-2.0178616,2.3911161,2.0855026,-1.9495258,2.1828651,2.4687076,2.2624736,2.060325,2.3856947,2.3508043,-1.9386759,-1.9978927,-1.7209755,-2.038612,-1.7607158,-1.994242,-1.9308399,-2.0766075,-2.055678,-2.0135067,-2.2071223
2.132926,-1.759392,-1.7752839,-1.8438388,1.2660238,-1.6349027,-2.1002748,-2.0114586,-1.8525184,2.302402,-1.9441001,-1.9519483,2.2911654,-1.8977243,-1.9920114,2.140408,-1.7875732,2.3030925,-1.922856,-1.804932,-2.0267365,2.4086092,2.105663,-1.9591572,2.2001119,2.4732225,2.2624736,2.0629652,2.3856947,2.3629572,-1.9484124,-2.007031,-1.7287825,-2.0476315,-1.7617863,-2.003262,-1.9405078,-2.0856345,-2.064797,-2.022806,-2.2155461
2.1328924,-1.7680749,-1.7803357,-1.8409313,1.2559793,-1.6432714,-2.109098,-2.0129843,-1.8576646,2.302402,-1.953573,-1.9615524,2.3014991,-1.9073386,-2.0012825,2.148153,-1.7957395,2.3045566,-1.932305,-1.8124385,-2.0355961,2.4086092,2.1116462,-1.9687394,2.206967,2.4732225,2.2624736,2.0637882,2.3928163,2.362984,-1.9580958,-2.0161412,-1.7367151,-2.0566194,-1.7629265,-2.0122714,-1.950131,-2.0946195,-2.0738657,-2.0320628,-2.2239332
2.1425612,-1.7768329,-1.7855618,-1.8444375,1.2691038,-1.6517663,-2.117885,-2.0146003,-1.8629762,2.3021345,-1.9630108,-1.9943445,2.2913947,-1.9169245,-2.0105188,2.1691196,-1.8039991,2.3226423,-1.9417272,-1.8200628,-2.0444374,2.4086092,2.1125488,-1.978273,2.2074664,2.4732225,2.2624736,2.0636702,2.3929534,2.362984,-1.9677258,-2.0252192,-1.7447664,-2.0655751,-1.7641394,-2.0212471,-1.9597099,-2.1035566,-2.0828927,-2.041273,-2.2322838
2.1425276,-1.7856598,-1.7909608,-1.8481019,1.2740467,-1.6603792,-2.1266365,-2.016313,-1.8684511,2.3101437,-1.9724128,-1.9990315,2.2913947,-1.9264797,-2.0197191,2.1610749,-1.812345,2.3226442,-1.9511228,-1.8277978,-2.0532625,2.4086092,2.1132083,-1.9877585,2.207524,2.4761353,2.2624736,2.067514,2.3929534,2.362984,-1.977304,-2.0342689,-1.7529294,-2.0744982,-1.7654301,-2.0302107,-1.9692423,-2.1124513,-2.0918782,-2.050438,-2.2405984
2.1413429,-1.7945485,-1.796531,-1.8519264,1.2675707,-1.6691029,-2.135352,-2.0181246,-1.8740875,2.3101125,-1.981779,-2.0038648,2.2913947,-1.9360026,-2.028883,2.1610553,-1.8207707,2.3226442,-1.9604911,-1.8356376,-2.0620701,2.4084308,2.1122856,-1.9971963,2.2113488,2.4779902,2.285782,2.0676541,2.3929534,2.3651164,-1.986831,-2.0432892,-1.7611973,-2.0833883,-1.7668018,-2.0391529,-1.9787306,-2.1213052,-2.1008177,-2.059561,-2.2488775
2.144516,-1.7705438,-1.80227,-1.8559136,1.2624793,-1.6689755,-2.1440318,-2.020039,-1.8798815,2.3318624,-1.9911088,-2.0088496,2.306462,-1.9454933,-2.0380104,2.180501,-1.8292706,2.3226442,-1.9698287,-1.8435758,-2.0708518,2.4084308,2.112271,-2.006587,2.1926346,2.4779902,2.2857873,2.0721064,2.3929534,2.3742542,-1.9963074,-2.0522795,-1.7695626,-2.092245,-1.768259,-2.0480657,-1.9881746,-2.130118,-2.1097143,-2.0686407,-2.2571213
2.1589391,-1.775096,-1.8298972,-1.8600651,1.2709013,-1.6779737,-2.152676,-2.0220625,-1.8858303,2.3323493,-2.000402,-2.0139868,2.3058977,-1.9549507,-2.047101,2.190306,-1.8378371,2.3226442,-1.9791361,-1.8516054,-2.0796185,2.4084308,2.110832,-2.0159302,2.192095,2.4779902,2.3065732,2.0732691,2.4117777,2.3742542,-2.0057325,-2.0612388,-1.7780192,-2.1010683,-1.7698067,-2.056958,-1.9975727,-2.1388848,-2.1185706,-2.0776742,-2.26533
2.1629245,-1.7798225,-1.8334613,-1.8643818,1.2693275,-1.6871464,-2.161285,-2.0241966,-1.8919301,2.3597229,-2.0096583,-2.0192714,2.3270826,-1.9643741,-2.056155,2.2021115,-1.8464656,2.3226442,-1.9884127,-1.8597205,-2.0883589,2.4084308,2.1128888,-2.025227,2.1920712,2.4779902,2.3226783,2.0775006,2.4117837,2.3742542,-2.0151088,-2.0701666,-1.7865592,-2.1098578,-1.7714485,-2.0658276,-2.0069268,-2.147612,-2.1273868,-2.0866668,-2.2735043
2.159927,-1.7847238,-1.8371823,-1.8688645,1.2786942,-1.6963937,-2.169858,-2.0264459,-1.8981763,2.36318,-2.0188775,-2.0247023,2.3270826,-1.9737628,-2.0651722,2.2095673,-1.8551487,2.3287039,-1.9976574,-1.8679144,-2.0970733,2.4084308,2.1213717,-2.0344813,2.1976526,2.4779902,2.3228693,2.0634627,2.4117837,2.378244,-2.0244374,-2.0790622,-1.7951772,-2.1186137,-1.7731897,-2.074669,-2.0162363,-2.1563,-2.1361597,-2.0956192,-2.281644
2.1755557,-1.7897991,-1.841065,-1.8735133,1.2941664,-1.6941451,-2.1783948,-2.0288155,-1.9045645,2.36318,-2.0280597,-2.0302763,2.3270826,-1.9831153,-2.0741525,2.2110274,-1.8638813,2.3571393,-2.0068727,-1.8761814,-2.1057668,2.4084308,2.1222963,-2.0436852,2.1976237,2.4779902,2.3228693,2.0671606,2.4258423,2.3827999,-2.0337188,-2.0879257,-1.8038657,-2.1273358,-1.7750345,-2.0834801,-2.0255017,-2.164949,-2.1448908,-2.1045284,-2.2897499
2.1866257,-1.7950475,-1.8451117,-1.8783284,1.2965662,-1.7034688,-2.1868968,-2.0313091,-1.9110901,2.3685822,-2.037202,-2.035989,2.3270826,-1.992432,-2.0830941,2.211052,-1.8726575,2.3622477,-2.0160513,-1.8845146,-2.1144373,2.4258232,2.122319,-2.0528464,2.19759,2.4779902,2.3228693,2.0671356,2.4324198,2.3827999,-2.0429504,-2.0967565,-1.8126179,-2.1360238,-1.7769874,-2.0922654,-2.034726,-2.1735587,-2.153583,-2.1133943,-2.297822
2.1906903,-1.800468,-1.849324,-1.8833086,1.2939366,-1.7129778,-2.1953642,-2.0339296,-1.917748,2.3685822,-2.0463057,-2.0418367,2.3270826,-2.0017157,-2.0919976,2.2296617,-1.8814722,2.3622477,-2.0251966,-1.8929092,-2.123077,2.4353404,2.1245148,-2.0619657,2.204203,2.4779902,2.3396494,2.06804,2.4434187,2.3827999,-2.0521388,-2.105554,-1.8214294,-2.1446779,-1.7790538,-2.1010237,-2.043907,-2.1821263,-2.1622367,-2.1222205,-2.3058608
2.1907065,-1.8060584,-1.8537027,-1.8884526,1.2897228,-1.7225338,-2.2037973,-2.036681,-1.9245323,2.3725665,-2.0553718,-2.0478156,2.3270826,-2.010959,-2.1008644,2.2296617,-1.8903216,2.3622477,-2.0343077,-1.9013585,-2.1316895,2.4355338,2.15329,-2.0710368,2.2234313,2.4779902,2.3396494,2.0686166,2.4434187,2.3827999,-2.0612774,-2.1143188,-1.8302926,-2.1532981,-1.781238,-2.1097538,-2.0530417,-2.190656,-2.170852,-2.1310077,-2.3138664
2.2057943,-1.8118161,-1.8582487,-1.8937587,1.2874132,-1.7321308,-2.212196,-2.0395663,-1.9314383,2.403911,-2.0644004,-2.0539203,2.3369749,-2.0201647,-2.1096945,2.2298992,-1.8992002,2.3689232,-2.0433838,-1.8805858,-2.140277,2.4355338,2.153291,-2.0800657,2.2249036,2.4779902,2.3396494,2.0674586,2.451884,2.3827999,-2.0703719,-2.1230502,-1.8392022,-2.1618843,-1.7835447,-2.1184554,-2.0621357,-2.1991482,-2.179429,-2.1397557,-2.3218393
2.205771,-1.8177385,-1.862962,-1.899225,1.2792205,-1.7417626,-2.2205608,-2.042589,-1.9384602,2.403911,-2.0733917,-2.0601487,2.3370128,-2.0293336,-2.118488,2.2412014,-1.908102,2.3689241,-2.052425,-1.8859705,-2.1488378,2.4355338,2.1536245,-2.0890536,2.2339892,2.4779902,2.3423088,2.075561,2.4519382,2.3827999,-2.0794241,-2.1317482,-1.8481528,-2.1704366,-1.7859782,-2.1271276,-2.0711894,-2.2076032,-2.1879654,-2.1484625,-2.3297799
2.2078967,-1.8238217,-1.8678421,-1.9048486,1.2501813,-1.7514224,-2.2288916,-2.0457516,-1.9455916,2.403911,-2.0823457,-2.0664923,2.3370128,-2.0384655,-2.1272452,2.2596033,-1.9170239,2.3689241,-2.061431,-1.8915316,-2.1573715,2.4355338,2.153565,-2.0979993,2.241987,2.4779902,2.3423088,2.0775328,2.4519382,2.4013956,-2.0884278,-2.1404128,-1.857139,-2.1789553,-1.7885436,-2.1357672,-2.0802002,-2.2160215,-2.1964638,-2.1571288,-2.3376882
2.2041914,-1.8300624,-1.8728882,-1.9106263,1.2591932,-1.7611084,-2.2371888,-2.049056,-1.9528273,2.403911,-2.0912623,-2.0729494,2.3370128,-2.0475602,-2.1359658,2.2713923,-1.9259629,2.3701594,-2.0704017,-1.8972496,-2.1658766,2.4355338,2.15402,-2.1068995,2.2516294,2.5071871,2.3620045,2.0831354,2.4519382,2.4013994,-2.097389,-2.1490438,-1.8661565,-2.1874402,-1.7912453,-2.144376,-2.089167,-2.2244034,-2.2049253,-2.1657572,-2.3455646
2.2041602,-1.8364558,-1.8780987,-1.9165549,1.261698,-1.7708122,-2.2454526,-2.052507,-1.9601616,2.407583,-2.1001418,-2.079513,2.3370128,-2.0566177,-2.1446505,2.2730625,-1.9349134,2.3734076,-2.079337,-1.9031212,-2.174349,2.4355338,2.154027,-2.1157598,2.2519045,2.5072684,2.3698184,2.0863776,2.4646685,2.4013994,-2.1063092,-2.1576414,-1.8751992,-2.1958914,-1.7940875,-2.1529548,-2.0980942,-2.2327492,-2.2133503,-2.1743479,-2.3534095
2.224513,-1.8429974,-1.8834718,-1.9226302,1.2559448,-1.7805275,-2.2536833,-2.0561035,-1.9675877,2.4076018,-2.1089814,-2.086178,2.3373747,-2.065638,-2.1532989,2.2730625,-1.9438723,2.3814774,-2.0882368,-1.9091424,-2.1827934,2.4641373,2.1558387,-2.1245804,2.2519045,2.5072684,2.355887,2.092111,2.4791994,2.4114125,-2.1151857,-2.1662056,-1.884264,-2.2043092,-1.7970746,-2.161503,-2.106982,-2.241059,-2.221739,-2.1829011,-2.361223
2.2301342,-1.8496832,-1.889006,-1.9288481,1.2431763,-1.7902588,-2.261881,-2.0598476,-1.9751006,2.4076018,-2.117783,-2.0929387,2.3448246,-2.0746212,-2.1619115,2.2742088,-1.9528313,2.3814838,-2.0971012,-1.9153098,-2.191209,2.4641373,2.1557357,-2.1333613,2.2484133,2.5072684,2.3721137,2.102214,2.4791994,2.4268453,-2.124018,-2.1747363,-1.8933449,-2.2126937,-1.8002101,-2.1700208,-2.1158304,-2.2493336,-2.230092,-2.1914172,-2.3690054
2.2331164,-1.8565068,-1.8946973,-1.9352039,1.2398896,-1.8244106,-2.2700462,-2.0637422,-1.9826946,2.4103642,-2.126548,-2.099793,2.3647134,-2.0835674,-2.1704884,2.279118,-1.9617902,2.3814838,-2.10593,-1.9216185,-2.199596,2.4641373,2.1557357,-2.1420994,2.2712722,2.5072684,2.369038,2.1089418,2.4875205,2.4268453,-2.13281,-2.1832337,-1.9024383,-2.221045,-1.8034979,-2.1785078,-2.1246362,-2.257573,-2.2384095,-2.1998966,-2.376757
2.235773,-1.8634633,-1.9005431,-1.9416931,1.2188987,-1.8282055,-2.278179,-2.0677853,-1.990363,2.4103765,-2.1352763,-2.1067307,2.3898587,-2.0924733,-2.1790297,2.3040416,-1.9707491,2.3808484,-2.1147234,-1.928064,-2.2079537,2.4641373,2.1557357,-2.1507974,2.2751179,2.5072684,2.369038,2.1160922,2.4883392,2.4268453,-2.1415627,-2.1916978,-1.9115441,-2.2293634,-1.8069414,-2.1869638,-2.1334016,-2.2657773,-2.2466917,-2.2083395,-2.3844776
2.2357762,-1.8705467,-1.9065399,-1.94831,1.2190279,-1.8321624,-2.2862794,-2.0719802,-1.9981011,2.4103765,-2.143968,-2.113751,2.3898587,-2.1013417,-2.1875348,2.3040416,-1.9797081,2.3808484,-2.1234815,-1.9346414,-2.2162821,2.4641373,2.165301,-2.159457,2.2762003,2.5319424,2.369038,2.116923,2.4932532,2.4268453,-2.1502757,-2.2001288,-1.9206543,-2.237649,-1.8105441,-2.1953886,-2.142129,-2.2739472,-2.2549388,-2.216746,-2.3921678
2.2357762,-1.8777512,-1.9126834,-1.95505,1.1931888,-1.8362846,-2.2943475,-2.0763235,-2.0059047,2.4103765,-2.1526234,-2.1208456,2.3966842,-2.1101732,-2.1960042,2.3040416,-1.988667,2.3827593,-2.132204,-1.9413449,-2.2245812,2.4765236,2.1657674,-2.1680784,2.2818704,2.533805,2.388886,2.1168895,2.4969926,2.4268453,-2.1589453,-2.2085266,-1.9297645,-2.2459018,-1.8143082,-2.2037823,-2.150818,-2.282083,-2.2631514,-2.2251148,-2.3998275
2.2879846,-1.8850708,-1.9189693,-1.9619074,1.2009461,-1.8405735,-2.3023825,-2.0808177,-2.0137644,2.4103765,-2.1612425,-2.1280105,2.3966956,-2.118968,-2.2044387,2.3085268,-1.9976121,2.3828635,-2.1408913,-1.9481695,-2.2328508,2.4879549,2.1683583,-2.1766622,2.2819288,2.533805,2.3904834,2.1504123,2.5258834,2.4268453,-2.1675756,-2.2168915,-1.9388747,-2.2541223,-1.8182364,-2.2121449,-2.1594694,-2.290185,-2.2713296,-2.2334483,-2.4074569
2.2879856,-1.8924997,-1.9253929,-1.9688764,1.2035341,-1.8450302,-2.3103857,-2.0854592,-2.0216796,2.4103765,-2.1698256,-2.1352406,2.3982134,-2.127726,-2.212839,2.3085268,-2.0065541,2.3828635,-2.1495433,-1.95511,-2.241087,2.4879549,2.1773953,-2.1852083,2.2938285,2.533805,2.3904834,2.152337,2.5258834,2.4512596,-2.1761677,-2.2252238,-1.9479849,-2.2623105,-1.8223305,-2.2204764,-2.168083,-2.2982535,-2.2794738,-2.2417467,-2.4150543
2.2928357,-1.9000314,-1.9319493,-1.9759513,1.190519,-1.8496549,-2.3183575,-2.0902479,-2.0296404,2.4103765,-2.1783729,-2.14253,2.3973942,-2.1364477,-2.2212048,2.320502,-2.0154743,2.3859022,-2.1581602,-1.9621598,-2.2492933,2.4879549,2.177652,-2.1937172,2.2917469,2.5296946,2.3904834,2.1537366,2.5258834,2.4512596,-2.184722,-2.2335234,-1.9570832,-2.2704666,-1.8265922,-2.228777,-2.1766593,-2.3062887,-2.2875843,-2.2500103,-2.4226198
2.2928357,-1.90766,-1.9386332,-1.9831264,1.1926812,-1.8544477,-2.326298,-2.0951822,-2.0376494,2.4103765,-2.1868846,-2.1498756,2.4188461,-2.145133,-2.2295365,2.3301313,-2.0243828,2.3859022,-2.166742,-1.969314,-2.2574701,2.4879549,2.1819093,-2.2021868,2.2898185,2.5296884,2.380029,2.1516619,2.5258834,2.478782,-2.1932385,-2.2417905,-1.9661766,-2.2785907,-1.8310224,-2.2370462,-2.185196,-2.314291,-2.2956614,-2.2582395,-2.4301553
