目标,中文名,方法,定数规则,选中数,占候选比,测试R2,全量R2,候选数,选中字段,候选池,初筛
congestion_price_da,日前阻塞价,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,26,0.5652173913043478,0.7360585878418007,0.7576112816126582,46,total_losses|gen_fuel_nuclear_mw|gen_fuel_solar_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|forecast_load_mw_latest_available|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|marginal_loss_price_da|congestion_price_rt|gross_actual_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw,含关注字段,已初筛
congestion_price_da,日前阻塞价,STG,门控值 ≥ 0.5,21,0.4565217391304347,0.6950321055749913,0.7576112816126582,46,total_losses|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_solar_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|gen_fuel_solar_pct|total_pjm_loc_credit|total_pjm_rmpcp_cr|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|marginal_loss_price_da|congestion_price_rt|gross_actual_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw,含关注字段,已初筛
congestion_price_da,日前阻塞价,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,46,1.0,0.7576112816126582,0.7576112816126582,46,total_gen|total_losses|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|marginal_loss_price_da|system_energy_price_rt|total_lmp_rt|congestion_price_rt|marginal_loss_price_rt|gross_actual_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw,含关注字段,已初筛
congestion_price_da,日前阻塞价,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,1,0.0217391304347826,0.1692049503275463,0.7576112816126582,46,total_gen,含关注字段,已初筛
congestion_price_da,日前阻塞价,XGBoost,固定阈值 τ=0.02（12 个目标共用）,45,0.9782608695652174,0.7375750342737181,0.7576112816126582,46,total_gen|total_losses|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|marginal_loss_price_da|system_energy_price_rt|total_lmp_rt|congestion_price_rt|marginal_loss_price_rt|gross_actual_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw,含关注字段,已初筛
congestion_price_da,日前阻塞价,Pearson,固定阈值 τ=0.3（12 个目标共用）,36,0.782608695652174,0.6880766262271212,0.7576112816126582,46,total_gen|total_losses|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_rmccp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|system_energy_price_da|marginal_loss_price_da|system_energy_price_rt|total_lmp_rt|congestion_price_rt|marginal_loss_price_rt|gross_actual_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw,含关注字段,已初筛
congestion_price_rt,实时阻塞价,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,27,0.6,0.6512051035596759,0.6742644979468284,45,total_losses|gen_fuel_hydro_mw|gen_fuel_nuclear_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|metered_load_mw|rmccp|total_pjm_loc_credit|total_pjm_assigned_reg|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|marginal_loss_price_rt|net_sched_interchange_mw|gross_actual_interchange_mw|gross_inadv_interchange_mw,含关注字段,已初筛
congestion_price_rt,实时阻塞价,STG,门控值 ≥ 0.5,14,0.3111111111111111,0.6788033258603787,0.6742644979468284,45,total_losses|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|gen_fuel_solar_pct|rmccp|total_pjm_loc_credit|da_as_mcp_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_thirty_minutes_reserve|congestion_price_da|system_energy_price_rt|marginal_loss_price_rt|net_actual_interchange_mw,含关注字段,已初筛
congestion_price_rt,实时阻塞价,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,45,1.0,0.6742644979468284,0.6742644979468284,45,total_gen|total_losses|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|total_lmp_da|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|marginal_loss_price_rt|net_actual_interchange_mw|net_sched_interchange_mw|gross_actual_interchange_mw|gross_inadv_interchange_mw,含关注字段,已初筛
congestion_price_rt,实时阻塞价,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,1,0.0222222222222222,0.4602795711842907,0.6742644979468284,45,system_energy_price_rt,含关注字段,已初筛
congestion_price_rt,实时阻塞价,XGBoost,固定阈值 τ=0.02（12 个目标共用）,42,0.9333333333333332,0.6874015729396874,0.6742644979468284,45,total_losses|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|rmccp|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|total_lmp_da|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|marginal_loss_price_rt|net_actual_interchange_mw|net_sched_interchange_mw|gross_actual_interchange_mw|gross_inadv_interchange_mw,含关注字段,已初筛
congestion_price_rt,实时阻塞价,Pearson,固定阈值 τ=0.3（12 个目标共用）,28,0.6222222222222222,0.6655073840154343,0.6742644979468284,45,total_gen|total_losses|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_oil_mw|gen_fuel_storage_mw|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_rmccp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|total_lmp_da|marginal_loss_price_da|system_energy_price_rt|marginal_loss_price_rt,含关注字段,已初筛
marginal_loss_price_da,日前边际损耗价,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,16,0.3809523809523809,0.8979792543771498,0.9023992748920624,42,total_losses|solar_generation_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_oil_mw|gen_fuel_coal_pct|da_as_mcp_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|system_energy_price_da|congestion_price_da|congestion_price_rt|marginal_loss_price_rt|net_actual_interchange_mw|gross_actual_interchange_mw|gross_inadv_interchange_mw,含关注字段,已初筛
marginal_loss_price_da,日前边际损耗价,STG,门控值 ≥ 0.5,12,0.2857142857142857,0.887143312179948,0.9023992748920624,42,total_losses|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_oil_mw|da_as_mcp_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|system_energy_price_da|congestion_price_da|marginal_loss_price_rt|net_actual_interchange_mw|net_sched_interchange_mw|gross_actual_interchange_mw,含关注字段,已初筛
marginal_loss_price_da,日前边际损耗价,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,42,1.0,0.9023992748920624,0.9023992748920624,42,total_gen|total_losses|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_rmccp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|congestion_price_da|system_energy_price_rt|total_lmp_rt|congestion_price_rt|marginal_loss_price_rt|net_actual_interchange_mw|net_sched_interchange_mw|gross_actual_interchange_mw|gross_inadv_interchange_mw,含关注字段,已初筛
marginal_loss_price_da,日前边际损耗价,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,5,0.119047619047619,0.8091062425435847,0.9023992748920624,42,total_losses|gen_fuel_oil_mw|system_energy_price_da|congestion_price_da|marginal_loss_price_rt,含关注字段,已初筛
marginal_loss_price_da,日前边际损耗价,XGBoost,固定阈值 τ=0.02（12 个目标共用）,9,0.2142857142857142,0.8716445435431064,0.9023992748920624,42,total_losses|gen_fuel_oil_pct|forecast_load_mw_latest_available|metered_load_mw|da_as_as_req_mw_primary_reserve|system_energy_price_da|congestion_price_da|net_actual_interchange_mw|net_sched_interchange_mw,含关注字段,已初筛
marginal_loss_price_da,日前边际损耗价,Pearson,固定阈值 τ=0.3（12 个目标共用）,28,0.6666666666666666,0.8825633893480528,0.9023992748920624,42,total_gen|total_losses|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_oil_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|congestion_price_da|system_energy_price_rt|total_lmp_rt|congestion_price_rt|marginal_loss_price_rt|gross_inadv_interchange_mw,含关注字段,已初筛
total_lmp_da,日前总电价,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,14,0.3255813953488372,0.9712027184849104,0.9769068417961912,43,total_losses|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_oil_pct|metered_load_mw|total_pjm_reg_purchases|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|congestion_price_da|marginal_loss_price_da|total_lmp_rt|congestion_price_rt|net_sched_interchange_mw,含关注字段,已初筛
total_lmp_da,日前总电价,STG,门控值 ≥ 0.5,10,0.2325581395348837,0.958811695662346,0.9769068417961912,43,total_losses|gen_fuel_oil_mw|metered_load_mw|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|congestion_price_da|marginal_loss_price_da|net_sched_interchange_mw|gross_inadv_interchange_mw,含关注字段,已初筛
total_lmp_da,日前总电价,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,43,1.0,0.9769068417961912,0.9769068417961912,43,total_gen|total_losses|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_oil_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_nsr_mw_primary_reserve|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|total_lmp_rt|congestion_price_rt|marginal_loss_price_rt|net_actual_interchange_mw|net_sched_interchange_mw|gross_actual_interchange_mw|gross_inadv_interchange_mw,含关注字段,已初筛
total_lmp_da,日前总电价,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,11,0.2558139534883721,0.961387551114093,0.9769068417961912,43,total_losses|gen_fuel_coal_mw|gen_fuel_oil_mw|prelim_load_avg_hourly|total_pjm_reg_purchases|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|congestion_price_da|marginal_loss_price_da|congestion_price_rt|gross_inadv_interchange_mw,含关注字段,已初筛
total_lmp_da,日前总电价,XGBoost,固定阈值 τ=0.02（12 个目标共用）,12,0.2790697674418604,0.9476348105688888,0.9769068417961912,43,gen_fuel_oil_mw|gen_fuel_oil_pct|forecast_load_mw_latest_available|metered_load_mw|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|total_lmp_rt|marginal_loss_price_rt,含关注字段,已初筛
total_lmp_da,日前总电价,Pearson,固定阈值 τ=0.3（12 个目标共用）,34,0.7906976744186046,0.9704960735659676,0.9769068417961912,43,total_gen|total_losses|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_oil_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|total_lmp_rt|congestion_price_rt|marginal_loss_price_rt|gross_actual_interchange_mw|gross_inadv_interchange_mw,含关注字段,已初筛
da_as_total_mw_primary_reserve,日前主用备用总量,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,18,0.4736842105263157,0.8641364699170283,0.8548503356733227,38,total_losses|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_wind_pct|prelim_load_avg_hourly|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_rmpcp_cr|da_as_as_req_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|net_actual_interchange_mw,含关注字段,已初筛
da_as_total_mw_primary_reserve,日前主用备用总量,STG,门控值 ≥ 0.5,12,0.3157894736842105,0.8456805129263828,0.8548503356733227,38,total_losses|gen_fuel_hydro_mw|gen_fuel_hydro_pct|total_pjm_rt_load_mwh|total_pjm_reg_purchases|total_pjm_self_sched_reg|da_as_mcp_primary_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve,含关注字段,已初筛
da_as_total_mw_primary_reserve,日前主用备用总量,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,32,0.8421052631578947,0.8545631887428772,0.8548503356733227,38,total_gen|total_losses|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_storage_mw|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_pct|gen_fuel_wind_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|total_pjm_reg_purchases|total_pjm_self_sched_reg|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|congestion_price_da|net_sched_interchange_mw|gross_actual_interchange_mw|gross_sched_interchange_mw,含关注字段,已初筛
da_as_total_mw_primary_reserve,日前主用备用总量,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,9,0.2368421052631578,0.8546410178867695,0.8548503356733227,38,total_gen|total_losses|gen_fuel_nuclear_mw|gen_fuel_hydro_pct|total_pjm_self_sched_reg|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve,含关注字段,已初筛
da_as_total_mw_primary_reserve,日前主用备用总量,XGBoost,固定阈值 τ=0.02（12 个目标共用）,10,0.2631578947368421,0.8821331628274472,0.8548503356733227,38,gen_fuel_nuclear_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|total_pjm_rt_load_mwh|da_as_mcp_primary_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve,含关注字段,已初筛
da_as_total_mw_primary_reserve,日前主用备用总量,Pearson,固定阈值 τ=0.3（12 个目标共用）,18,0.4736842105263157,0.8680050016023146,0.8548503356733227,38,total_gen|total_losses|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_nuclear_mw|gen_fuel_gas_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|total_pjm_rt_load_mwh|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|net_actual_interchange_mw|net_sched_interchange_mw|gross_sched_interchange_mw,含关注字段,已初筛
da_as_total_mw_thirty_minutes_reserve,日前30分钟备用总量,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,18,0.4285714285714285,0.9066676095410892,0.900231101385466,42,gen_fuel_coal_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_oil_pct|total_pjm_rt_load_mwh|total_pjm_reg_purchases|total_pjm_rmpcp_cr|da_as_as_req_mw_synchronized_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|system_energy_price_da|congestion_price_da|marginal_loss_price_da|net_actual_interchange_mw,含关注字段,已初筛
