total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_storage_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_mcp_thirty_minutes_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_ircmwt2_primary_reserve,da_as_ircmwt2_synchronized_reserve,da_as_ircmwt2_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
99658.341,381.1,7286.42,3491.577,14938,42328,1154,357,32530,215,689,3224,0,7201,0.15,0.41,0.01,0.0,0.32,0.0,0.01,0.03,0.0,0.07,95775.0,96498.0,96553.1,96282.804,8.56,0.16,94331.264,50.57962,364.68738,238.61869,174.3804,3526.82,191.44,0.04,0.04,0.0,3664.9,2506.6,3664.9,3664.9,2732.9,19534.3,3664.9,2732.9,19534.3,86.0,86.0,86.0,0.0,0.0,0.0,932.0,23.67,23.823248,-0.101181,0.254429,24.71,24.727786,0.000106,0.016847,-3394.784,-3378.353,16.43100000000004,12452.784,5414.353,9462.431
99241.709,380.5,6983.961,3358.155,14927,42038,1119,358,32529,221,696,3195,0,6882,0.15,0.41,0.01,0.0,0.32,0.0,0.01,0.03,0.0,0.07,95289.0,95977.0,96134.7,95824.745,14.78,1.02,93986.825,13.04258,363.19463,247.24056,163.89855,6086.75,877.27,0.04,0.04,0.0,3664.9,2506.6,3664.9,3664.9,3317.9,19523.5,3664.9,3317.9,19523.5,86.0,86.0,86.0,0.0,0.0,0.0,347.0,22.83,22.912887,-0.151133,0.234021,23.96,23.973283,0.0,0.014117,-3427.973,-3463.356,-35.38300000000004,12585.973,5492.356,9165.383
100257.73,385.4,6748.742,2264.705,14994,42405,1481,357,32527,214,695,2352,0,6692,0.15,0.415,0.012,0.0,0.32,0.0,0.01,0.024,0.0,0.067,95918.0,96589.0,96780.3,96534.994,9.86,0.15,94717.052,926.94658,365.62944,247.54456,166.7905,4108.6,171.39,1.43,1.43,0.0,3664.9,2506.6,3664.9,3664.9,2732.9,19516.5,3664.9,2732.9,19516.5,86.0,86.0,86.0,0.0,0.0,0.0,932.0,24.5,24.565575,-0.188631,0.254207,27.2,27.21311,0.0,0.016444,-3735.984,-3717.906,18.077999999999975,12789.984,6393.906,8654.078
102639.545,420.7,5922.467,485.173,15316,44614,2494,356,32517,212,697,635,0,5945,0.15,0.435,0.022,0.0,0.318,0.0,0.01,0.005,0.0,0.058,99358.0,99376.0,100096.4,99776.704,23.35,0.85,97835.753,4388.18027,523.11477,317.86338,265.79388,13516.02,1040.2,0.0,1.62,0.0,3664.9,2506.6,3664.9,4518.6,2506.6,20209.2,4518.6,2506.6,20209.2,104.0,104.0,104.0,0.0,0.0,0.0,2012.0,32.01,32.377965,0.06388,0.304085,31.65,31.668681,0.000268,0.020913,-2872.947,-2786.951,85.99599999999998,13166.947,5638.951,8831.996
107739.801,444.4,5496.442,-6.447,15957,47602,4569,358,32517,211,703,20,15,5433,0.15,0.441,0.04,0.0,0.303,0.0,0.01,0.0,0.0,0.05,105165.0,105127.0,105835.9,105432.899,40.62,0.0,103400.537,329.75833,551.66228,411.39056,198.20398,25105.76,0.0,0.0,9.92,0.0,3664.9,2506.6,3664.9,3931.6,2506.6,19018.0,3931.6,2506.6,19018.0,271.0,271.0,271.0,0.0,0.0,0.0,1425.0,45.93,46.981018,0.368464,0.682554,63.67,63.703359,0.0,0.038359,-2298.446,-2172.718,125.72800000000008,13866.446,5218.718,10180.272
109898.991,433.1,5292.302,-8.756,16981,48355,5748,358,32515,211,698,12,14,5296,0.152,0.44,0.051,0.0,0.295,0.0,0.01,0.0,0.0,0.05,106868.0,106835.0,107639.3,107150.286,22.61,0.0,105132.679,0.0,539.69515,394.56182,198.32746,13223.83,0.0,3.87,3.87,0.0,3664.9,2506.6,3664.9,3664.9,2732.9,19174.5,3664.9,2732.9,19174.5,265.0,265.0,265.0,0.0,0.0,0.0,932.0,35.51,36.094108,0.077467,0.506642,51.92,51.952862,0.0,0.032029,-2727.981,-2702.624,25.35699999999997,13721.981,5784.624,10488.643
109769.877,443.6,5329.941,-7.932,17229,48447,5455,359,32523,210,694,12,0,5246,0.157,0.44,0.05,0.0,0.297,0.0,0.01,0.0,0.0,0.05,106348.0,106348.0,107088.1,106634.194,26.15,0.0,104566.608,8949.40537,550.92136,523.67715,100.40012,16310.1,0.0,0.0,2.32,0.0,3664.9,2506.6,3664.9,4518.6,2506.6,20175.3,4518.6,2506.6,20175.3,265.0,265.0,265.0,0.0,0.0,0.0,2012.0,33.61,33.988329,-0.128624,0.506953,52.33,52.378319,0.011809,0.03401,-3130.1189999999997,-3054.937,75.18200000000002,12452.119,5982.937,9127.182
107962.572,476.7,5550.993,-10.166,17604,47391,4257,359,32521,214,695,12,0,5496,0.16,0.438,0.04,0.0,0.3,0.0,0.01,0.0,0.0,0.05,105097.0,105097.0,105786.6,105278.475,13.96,0.0,103240.496,3074.43573,551.50095,353.94786,250.15267,8403.98,0.0,0.5,0.5,0.0,3664.9,2506.6,3664.9,3664.9,2732.9,19386.9,3664.9,2732.9,19386.9,169.0,169.0,169.0,0.0,0.0,0.0,932.0,32.82,33.157635,-0.162302,0.499937,35.56,35.613287,0.026342,0.023612,-2638.38,-2657.727,-19.34699999999998,11832.38,5183.727,9091.347
105089.447,496.6,5114.464,-8.392,17960,46567,2439,359,32530,217,685,12,0,5133,0.169,0.44,0.024,0.0,0.306,0.0,0.01,0.0,0.0,0.05,102704.0,102704.0,103229.4,102676.421,87.01,0.14,100603.182,45642.56585,546.00172,331.26787,281.89474,52477.54,206.12,0.0,0.04,0.0,3664.9,2506.6,3664.9,4518.6,2506.6,20124.4,4518.6,2506.6,20124.4,86.0,86.0,86.0,0.0,0.0,0.0,2012.0,32.04,32.369943,-0.12253,0.452473,76.6,76.854147,0.200044,0.05327,-2375.738,-2454.131,-78.39300000000003,11413.738,4786.131,8642.393
101201.576,489.4,4654.709,-8.499,17425,45112,1502,359,32533,219,687,12,0,4651,0.17,0.44,0.011,0.0,0.317,0.0,0.01,0.0,0.0,0.047,98467.0,98467.0,99342.2,98843.085,21.97,0.24,96848.853,3043.19966,537.06882,370.97865,245.41759,13461.07,405.66,0.0,2.72,0.0,3664.9,2506.6,3664.9,4467.6,2506.6,20044.6,4467.6,2506.6,20044.6,86.0,86.0,86.0,0.0,0.0,0.0,1961.0,28.61,29.113197,0.084459,0.418738,29.93,29.955821,0.006667,0.02082,-2299.395,-2299.418,-0.0229999999999108,11105.395,4601.418,8894.023
97597.974,457.7,4062.033,-9.709,16737,43514,1306,359,32534,221,690,12,0,4119,0.17,0.439,0.01,0.0,0.328,0.0,0.01,0.0,0.0,0.04,94375.0,94375.0,95566.9,94979.889,38.56,0.15,93191.376,8225.20573,511.36585,279.34867,308.53094,23140.45,165.52,0.0,0.41,0.0,3664.9,2506.6,3664.9,4467.6,2506.6,20098.5,4467.6,2506.6,20098.5,86.0,86.0,86.0,0.0,0.0,0.0,1961.0,26.3,26.379505,-0.274515,0.35402,38.76,38.791175,0.004675,0.0265,-2517.481,-2584.3140000000003,-66.83300000000008,10393.481,4080.314,8320.833
105671.32,490.9,1879.023,-7.43,16482,48352,4285,363,32529,380,675,12,15,1863,0.16,0.462,0.04,0.0,0.309,0.0,0.01,0.0,0.0,0.02,103992.0,102442.0,104998.1,104547.711,42.37,0.11,102475.399,16799.66306,564.61904,225.14116,341.92512,24789.22,145.71,2.24,2.24,0.0,3664.9,2506.6,3664.9,3664.9,3371.9,18798.8,3664.9,3371.9,18798.8,55.0,55.0,55.0,0.0,0.0,0.0,293.0,40.71,44.368407,3.050606,0.607801,51.19,51.320711,0.097739,0.036306,-1108.3549999999998,-1058.82,49.53500000000008,10982.355,4582.82,9220.465
110877.232,512.7,1621.549,100.709,17775,51623,5654,363,32521,396,667,44,18,1608,0.161,0.467,0.05,0.0,0.292,0.0,0.01,0.0,0.0,0.011,107825.0,107043.0,109553.0,109056.107,32.62,0.13,106857.539,1137.39383,627.07257,301.45804,328.10215,20434.3,185.28,23.68,23.68,0.0,3664.9,2506.6,3664.9,3664.9,3320.9,18438.5,3664.9,3320.9,18438.5,55.0,55.0,55.0,0.0,0.0,0.0,344.0,57.55,63.253251,4.637113,1.066138,64.58,64.733545,0.110012,0.046867,-1790.063,-1610.519,179.54399999999987,10908.063,5460.519,10474.456
111425.703,458.7,1559.647,1432.208,18700,51764,4918,364,32521,407,670,1048,15,1534,0.169,0.463,0.043,0.0,0.29,0.0,0.01,0.009,0.0,0.01,107008.0,106804.0,109012.5,108514.766,30.87,0.08,106367.963,561.57498,606.60535,354.07672,255.0087,18669.45,125.05,9.92,9.92,0.0,3664.9,2506.6,3664.9,3664.9,3320.9,18557.9,3664.9,3320.9,18557.9,55.0,55.0,55.0,0.0,0.0,0.0,344.0,41.49,44.248858,2.107337,0.651522,51.07,51.151125,0.058925,0.0272,-2939.356,-2759.116,180.24,11795.356,5823.116,10709.76
108440.112,362.4,1402.363,3302.733,17998,49415,2981,363,32527,452,659,2964,3,1411,0.166,0.453,0.029,0.0,0.3,0.0,0.01,0.027,0.0,0.01,104030.0,104050.0,104966.3,104585.352,8.04,0.0,102668.657,3403.61519,433.5407,304.36833,131.50569,3497.13,0.0,0.0,0.87,0.0,3664.9,2506.6,3664.9,4515.6,2506.6,19877.7,4515.6,2506.6,19877.7,49.0,49.0,49.0,0.0,0.0,0.0,2009.0,32.81,33.743862,0.561584,0.372278,35.8,35.851638,0.03397,0.021002,-3898.667,-3934.008,-35.34100000000001,11516.667,5758.008,8961.841
103436.322,326.1,1106.997,3844.66,17465,46389,1380,359,32522,611,658,3580,0,1105,0.17,0.445,0.012,0.0,0.312,0.01,0.01,0.033,0.0,0.01,102046.0,99920.0,101062.3,100715.19,18.98,0.26,98885.32,1820.4471,424.37176,216.08739,210.23469,8063.14,298.76,0.0,0.04,0.0,3664.9,2506.6,3664.9,4515.6,2506.6,19870.5,4515.6,2506.6,19870.5,49.0,49.0,49.0,0.0,0.0,0.0,2009.0,32.5,33.024244,0.267924,0.256319,26.81,26.84628,0.018805,0.014142,-2755.637,-2841.679,-86.04200000000003,10203.637,5017.679,7564.958
101825.878,302.9,946.554,3878.138,16803,45946,1317,358,32520,573,663,3598,0,938,0.16,0.447,0.01,0.0,0.32,0.01,0.01,0.035,0.0,0.01,99380.0,97600.0,98494.8,98236.302,11.26,0.16,96396.597,790.97103,437.22967,302.89214,136.26948,4962.68,180.24,0.0,1.76,0.0,3664.9,2506.6,3664.9,4515.6,2506.6,19827.2,4515.6,2506.6,19827.2,49.0,49.0,49.0,0.0,0.0,0.0,2009.0,31.62,31.815752,0.088892,0.106861,29.09,29.150442,0.043575,0.016867,-3661.725,-3660.808,0.9169999999999164,9847.725,5622.808,6721.4169999999995
100066.748,301.7,997.453,3730.49,16505,45483,1279,355,32515,525,673,3394,0,946,0.16,0.449,0.01,0.0,0.32,0.01,0.01,0.03,0.0,0.01,97042.0,95967.0,96854.5,96601.401,24.13,0.33,94789.893,1625.66292,435.54484,306.45008,131.02586,10511.63,401.92,0.0,1.15,0.0,3664.9,2506.6,3664.9,4515.6,2506.6,19877.9,4515.6,2506.6,19877.9,49.0,49.0,49.0,0.0,0.0,0.0,2009.0,29.83,30.027858,0.020213,0.177644,30.92,30.989243,0.047097,0.018812,-3533.161,-3544.306,-11.144999999999982,9921.161,5364.3060000000005,6982.855
99426.679,311.0,1356.178,3625.534,16898,45313,1223,352,32522,523,673,3292,0,1254,0.168,0.443,0.01,0.0,0.32,0.01,0.01,0.03,0.0,0.01,96066.0,94973.0,96059.9,95790.637,86.75,1.99,93933.892,488.15567,433.13144,302.25894,132.78764,38106.77,2299.46,0.04,0.04,0.0,3664.9,2506.6,3664.9,3664.9,2735.9,19096.6,3664.9,2735.9,19096.6,49.0,49.0,49.0,0.0,0.0,0.0,929.0,30.02,30.257435,0.047204,0.190231,29.47,29.672571,0.185524,0.01538,-3684.805,-3582.058,102.74700000000009,9528.805,5254.058,6539.747
99061.883,321.4,1511.889,2763.721,16879,45131,1201,350,32516,521,674,2721,0,1491,0.169,0.445,0.01,0.0,0.32,0.01,0.01,0.026,0.0,0.01,95573.0,94476.0,95734.8,95417.89,20.14,1.87,93687.822,6260.46898,432.19645,323.88604,110.18614,8793.54,1703.22,0.04,0.04,0.0,3664.9,2506.6,3664.9,3664.9,2735.9,19087.1,3664.9,2735.9,19087.1,49.0,49.0,49.0,0.0,0.0,0.0,929.0,29.45,29.689346,0.006811,0.232535,31.21,31.283084,0.052745,0.017839,-3692.136,-3542.343,149.793,9322.136,5208.343,6254.793
99955.411,340.9,1389.796,1291.165,16658,45613,1965,350,32516,520,669,1398,0,1385,0.163,0.451,0.019,0.0,0.32,0.01,0.01,0.014,0.0,0.01,96198.0,95278.0,97130.1,96762.783,11.73,2.05,95025.134,306.00437,430.34613,306.09186,126.14454,5069.43,1970.3,0.04,0.04,0.0,3664.9,2506.6,3664.9,3664.9,2735.9,19067.9,3664.9,2735.9,19067.9,49.0,49.0,49.0,0.0,0.0,0.0,929.0,28.56,28.737911,0.118206,0.059705,27.45,27.609185,0.148396,0.015789,-3223.307,-3102.971,120.336,9605.307,4990.971,6193.336
102734.297,357.4,1358.79,209.612,16871,47326,2880,349,32511,519,673,239,0,1323,0.163,0.46,0.028,0.0,0.317,0.008,0.01,0.001,0.0,0.01,98783.0,98279.0,100424.7,99982.877,24.45,2.53,98160.587,14887.99924,589.87013,321.12734,270.68394,14896.68,2509.8,0.0,0.48,0.0,3664.9,2506.6,3664.9,4515.6,2506.6,19802.2,4515.6,2506.6,19802.2,143.0,143.0,143.0,0.0,0.0,0.0,2009.0,32.46,32.854367,0.40303,-0.008662,36.71,36.800622,0.072178,0.020943,-2766.75,-2709.519,57.230999999999995,9842.75,4865.519,6779.231
107059.714,379.8,1387.879,-10.425,17412,49983,4028,350,32504,522,691,18,15,1355,0.16,0.468,0.038,0.0,0.304,0.0,0.01,0.0,0.0,0.01,104338.0,103619.0,105258.7,104844.071,43.87,0.2,102883.951,3909.72214,629.49989,353.25441,278.64492,27880.46,424.01,0.0,3.19,0.0,3664.9,2506.6,3664.9,4515.6,2506.6,19280.5,4515.6,2506.6,19280.5,139.0,139.0,139.0,0.0,0.0,0.0,2009.0,42.69,43.242177,0.211301,0.340876,39.96,40.02126,0.039693,0.023234,-2258.758,-2049.004,209.754,10664.758,5115.004,7152.254
107677.22,369.1,1484.448,-8.937,17559,50158,4809,354,32508,521,692,19,13,1440,0.16,0.463,0.045,0.0,0.3,0.0,0.01,0.0,0.0,0.01,106721.0,105820.0,106045.5,105579.811,2.22,0.0,103625.917,34.55738,623.59831,383.39403,242.71827,1377.63,0.0,5.78,5.78,0.0,3664.9,2506.6,3664.9,3664.9,2735.9,18766.5,3664.9,2735.9,18766.5,73.0,73.0,73.0,0.0,0.0,0.0,929.0,38.71,39.22169,0.263848,0.247842,31.97,32.013634,0.02595,0.017684,-2137.0519999999997,-2111.684,25.367999999999995,12075.052,5252.684,8606.632
107536.339,377.3,1694.787,-9.833,18097,49843,4205,356,32509,519,696,13,0,1647,0.168,0.46,0.04,0.0,0.3,0.0,0.01,0.0,0.0,0.015,106148.0,105128.0,105037.0,104623.294,31.79,0.24,102666.729,5744.24096,610.59145,377.6743,235.36835,19834.25,357.52,0.0,1.03,0.0,3664.9,2506.6,3664.9,4515.6,2506.6,19748.9,4515.6,2506.6,19748.9,97.0,97.0,97.0,0.0,0.0,0.0,2009.0,34.09,34.884457,0.534433,0.260024,39.22,39.289483,0.048431,0.024385,-2950.7709999999997,-2990.073,-39.30200000000002,13000.771,5928.073,9761.302
106344.862,378.4,1879.807,-8.948,19004,48798,3193,358,32510,521,691,12,0,1809,0.177,0.456,0.03,0.0,0.302,0.0,0.01,0.0,0.0,0.02,104785.0,103852.0,103601.6,103144.583,24.91,0.13,101260.149,5194.77216,610.81982,351.28678,261.97406,15265.55,192.79,0.0,0.8,0.0,3664.9,2506.6,3664.9,4515.6,2506.6,19910.4,4515.6,2506.6,19910.4,79.0,79.0,79.0,0.0,0.0,0.0,2009.0,33.97,34.694814,0.534059,0.190755,36.68,36.772919,0.071004,0.021915,-3229.8579999999997,-3287.437,-57.57900000000001,12485.858,5828.437,9854.579
103703.443,377.7,2068.883,-9.867,19268,46992,2081,357,32512,523,696,12,0,2007,0.185,0.45,0.02,0.0,0.312,0.005,0.01,0.0,0.0,0.02,102066.0,101219.0,100584.4,100107.889,28.0,2.22,98210.732,5613.27339,616.74439,344.51795,272.75928,17294.68,3261.89,0.0,0.04,0.0,3664.9,2506.6,3664.9,4515.6,2506.6,19915.1,4515.6,2506.6,19915.1,49.0,49.0,49.0,0.0,0.0,0.0,2009.0,30.95,31.739928,0.528692,0.261237,35.2,35.277576,0.053478,0.020764,-3608.124,-3648.238,-40.113999999999976,13160.124,6390.237999999999,11104.114
98940.397,379.7,2192.289,-9.809,18623,44569,1190,357,32515,527,691,12,0,2129,0.185,0.443,0.01,0.0,0.323,0.01,0.01,0.0,0.0,0.02,97593.0,96800.0,95986.6,95474.916,19.6,1.13,93649.439,8300.16165,624.71462,376.9694,247.74522,12255.44,2773.91,0.0,0.04,0.0,3664.9,2506.6,3664.9,4464.6,2506.6,19940.7,4464.6,2506.6,19940.7,49.0,49.0,49.0,0.0,0.0,0.0,1958.0,27.35,27.960912,0.344073,0.266839,24.76,24.784706,0.008949,0.014924,-3440.3010000000004,-3351.848,88.45299999999997,13966.301,5811.848,11825.547
94995.427,358.2,2226.431,-9.954,17763,43237,1143,357,32520,528,695,12,0,2160,0.18,0.44,0.01,0.0,0.33,0.01,0.01,0.0,0.0,0.02,93172.0,92497.0,91425.8,90918.936,24.12,3.77,89220.684,2857.01536,614.63741,299.48821,315.14917,14751.67,7725.9,0.04,0.04,0.0,3664.9,2506.6,3664.9,3664.9,2786.9,19628.8,3664.9,2786.9,19628.8,49.0,49.0,49.0,0.0,0.0,0.0,878.0,26.26,26.707759,0.254432,0.193327,26.06,26.09976,0.0202,0.016226,-4083.393,-4107.168,-23.774999999999977,13143.393,5717.168,11247.775
102074.181,381.6,1559.323,-7.777,16442,47500,2165,360,32513,224,701,12,15,1514,0.16,0.467,0.02,0.0,0.32,0.0,0.01,0.0,0.0,0.013,99809.0,100367.0,98802.5,98431.521,35.37,2.46,96626.78,24253.98612,528.32146,331.26825,270.73788,21568.76,3236.24,0.0,0.06,0.0,3664.9,2506.6,3664.9,4467.6,2506.6,20059.1,4467.6,2506.6,20059.1,37.0,37.0,37.0,0.0,0.0,0.0,1961.0,34.9,36.179495,0.773074,0.506421,46.31,46.368624,0.031183,0.02994,-3631.97,-3596.322,35.648000000000025,13409.97,6824.322,12083.648
105970.198,362.6,1648.337,43.255,16954,48904,4597,360,32512,223,703,27,17,1529,0.16,0.46,0.045,0.0,0.308,0.0,0.01,0.0,0.0,0.011,105584.0,105246.0,103568.8,103142.185,0.35,0.0,101358.544,1854.83826,591.38737,343.5222,303.23234,236.02,0.0,9.52,9.52,0.0,3664.9,2506.6,3664.9,3664.9,2732.9,19251.4,3664.9,2732.9,19251.4,37.0,37.0,37.0,0.0,0.0,0.0,932.0,44.09,45.53871,0.728674,0.720036,29.19,29.221441,0.01044,0.018501,-2767.218,-2743.384,23.83400000000006,11627.218,6215.384,11467.834
108264.348,349.4,1810.943,656.284,17533,50016,4676,359,32507,222,697,474,15,1737,0.16,0.46,0.042,0.0,0.3,0.0,0.01,0.003,0.0,0.02,106150.0,105796.0,104519.7,104074.76,6.35,0.0,102277.091,745.67747,566.22089,344.45695,281.08588,3982.36,0.0,9.69,9.69,0.0,3664.9,2506.6,3664.9,3664.9,2732.9,19239.4,3664.9,2732.9,19239.4,37.0,37.0,37.0,0.0,0.0,0.0,932.0,43.5,44.699559,0.975413,0.224146,34.82,34.851571,0.015377,0.019528,-4155.148,-4128.77,26.37799999999993,11507.148,7708.77,12043.622
108101.182,344.0,1820.502,1486.925,17932,50483,2908,357,32509,222,700,1287,2,1776,0.165,0.467,0.026,0.0,0.3,0.0,0.01,0.01,0.0,0.02,104430.0,103982.0,104259.6,103745.077,12.01,0.0,101943.123,5.10595,374.40945,330.65518,96.16239,5089.7,0.0,0.0,1.63,0.0,3664.9,2506.6,3664.9,4518.6,2506.6,20038.9,4518.6,2506.6,20038.9,31.0,31.0,31.0,0.0,0.0,0.0,2012.0,36.4,36.390041,-0.092787,0.082827,37.38,37.435916,0.034118,0.023465,-4334.3150000000005,-4402.546,-68.231,10712.315,7618.546,11062.231
107322.767,363.8,1733.498,1934.676,18757,50137,1586,355,32500,226,698,1744,0,1737,0.174,0.466,0.011,0.0,0.3,0.0,0.01,0.019,0.0,0.02,100744.0,103398.0,103594.4,103062.656,9.18,0.0,101232.214,1097.20859,431.66978,263.49689,170.13702,3878.11,0.0,0.0,0.04,0.0,3664.9,2506.6,3664.9,4518.6,2506.6,19440.6,4518.6,2506.6,19440.6,123.0,123.0,123.0,0.0,0.0,0.0,2012.0,35.5,35.267409,-0.356946,0.124355,34.79,34.815016,0.008061,0.021955,-4237.941,-4002.267,235.674,10391.941,7518.267,9882.326
105456.413,355.4,1701.383,2030.663,18390,48714,1563,353,32505,228,697,1856,0,1703,0.172,0.46,0.012,0.0,0.31,0.0,0.01,0.02,0.0,0.02,99066.0,101399.0,102161.2,101737.282,3.96,0.0,99919.422,643.28748,388.03615,330.1696,111.14428,1761.14,0.0,0.0,0.04,0.0,3664.9,2506.6,3664.9,4518.6,2506.6,19250.5,4518.6,2506.6,19250.5,123.0,123.0,123.0,0.0,0.0,0.0,2012.0,34.94,34.731428,-0.331225,0.122654,33.51,33.533234,0.004795,0.020939,-3710.958,-3644.18,66.77800000000002,9982.958,7124.18,8749.222
104191.182,362.8,1647.741,2185.584,18293,47854,1569,353,32518,225,700,1988,0,1644,0.17,0.456,0.015,0.0,0.31,0.0,0.01,0.02,0.0,0.019,99653.0,100070.0,101272.2,100815.278,8.41,0.03,98948.403,46.64986,355.40475,301.24517,103.69386,3410.33,30.09,0.0,0.04,0.0,3664.9,2506.6,3664.9,3933.6,2506.6,18651.5,3933.6,2506.6,18651.5,123.0,123.0,123.0,0.0,0.0,0.0,1427.0,33.58,33.516978,-0.252022,0.189,33.02,33.066873,0.031406,0.020466,-3382.359,-3449.04,-66.68100000000004,10110.359,7063.04,7892.681
103250.074,392.1,1626.73,2141.91,18760,47842,1461,352,32508,222,696,1940,0,1632,0.179,0.453,0.01,0.0,0.31,0.0,0.01,0.02,0.0,0.019,98531.0,99339.0,101059.1,100699.545,34.34,2.46,98774.971,99.23524,368.3727,318.58771,101.00506,14450.4,2120.67,0.04,0.04,0.0,3664.9,2506.6,3664.9,3664.9,2732.9,18723.5,3664.9,2732.9,18723.5,123.0,123.0,123.0,0.0,0.0,0.0,932.0,33.28,33.295916,-0.212919,0.228834,33.9,33.952216,0.036245,0.020971,-2564.688,-2500.6499999999996,64.03800000000001,10568.688,6292.65,7340.038
102105.212,395.1,1528.326,2080.345,18401,47639,1438,353,32510,216,701,1972,0,1529,0.175,0.455,0.01,0.0,0.31,0.0,0.01,0.02,0.0,0.01,98173.0,99095.0,100255.1,99861.996,7.61,2.69,98068.171,370.48452,369.88357,315.35654,106.01979,3211.55,2750.84,0.04,0.04,0.0,3664.9,2506.6,3664.9,3664.9,2732.9,18715.1,3664.9,2732.9,18715.1,123.0,123.0,123.0,0.0,0.0,0.0,932.0,32.68,32.839524,-0.156719,0.316242,31.6,31.649948,0.02841,0.019871,-2247.1859999999997,-2183.033,64.15300000000002,10949.186,6317.032999999999,7601.153
102433.144,398.6,1427.618,1716.444,17932,47873,1828,405,32504,216,695,1773,0,1426,0.17,0.46,0.02,0.0,0.31,0.0,0.01,0.019,0.0,0.01,99098.0,100065.0,100150.9,99789.956,7.32,0.0,98005.982,2201.46482,357.499,290.82921,112.9633,2840.95,0.0,0.04,0.04,0.0,3664.9,2506.6,3664.9,3664.9,2732.9,18712.9,3664.9,2732.9,18712.9,123.0,123.0,123.0,0.0,0.0,0.0,932.0,32.44,32.61462,-0.11201,0.28663,30.17,30.215099,0.028715,0.017218,-2641.467,-2597.035,44.432000000000016,11325.467,6697.035,8134.432
104767.994,410.0,1355.02,541.443,17733,48624,2647,816,32509,215,702,695,0,1348,0.17,0.46,0.022,0.01,0.31,0.0,0.01,0.005,0.0,0.01,102443.0,103165.0,102793.3,102315.712,7.26,0.93,100399.495,3455.28701,550.36455,317.49066,305.01465,4517.61,1419.18,0.0,0.31,0.0,3664.9,2506.6,3664.9,4518.6,2506.6,19376.1,4518.6,2506.6,19376.1,199.0,199.0,199.0,0.0,0.0,0.0,2012.0,36.0,35.807189,-0.438286,0.245475,28.91,28.946375,0.021136,0.016073,-2438.773999999999,-2388.0789999999997,50.694999999999936,11448.774,6618.079,8581.305
109738.303,413.8,1373.171,-3.295,17846,50520,5324,851,32503,214,695,38,13,1366,0.16,0.462,0.047,0.01,0.295,0.0,0.01,0.0,0.0,0.01,108387.0,108656.0,108384.0,107957.122,70.35,1.02,105980.091,726.47795,550.61424,321.55098,299.0955,47510.0,1660.2,9.12,9.12,0.0,3664.9,2506.6,3664.9,3664.9,2732.9,17311.4,3664.9,2732.9,17311.4,111.0,111.0,111.0,0.0,0.0,0.0,932.0,54.52,54.72939,-0.359365,0.568754,67.1,67.234055,0.098273,0.03995,-1771.9789999999996,-1702.4430000000002,69.53600000000006,11853.979,6036.443,9440.464
112027.972,423.9,1369.94,-9.069,18908,52108,5683,818,32503,212,698,16,12,1360,0.17,0.462,0.05,0.01,0.29,0.0,0.01,0.0,0.0,0.01,109891.0,110501.0,110466.3,109961.194,62.38,1.46,107889.576,2071.31666,751.71646,413.84307,414.50031,51343.35,3256.84,8.76,8.76,0.0,3664.9,2506.6,3664.9,3664.9,2732.9,17391.4,3664.9,2732.9,17391.4,158.0,158.0,158.0,0.0,0.0,0.0,932.0,49.92,49.859779,-0.528984,0.468763,52.32,52.445786,0.099383,0.029737,-2080.33,-2005.212,75.11799999999994,12372.33,6078.2119999999995,9710.882
