wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.0,0.0,0.114451855,0.0,0.063603505,0.1002262,0.016725918,0.08905119,0.0,0.083914585,0.115039125,0.042140216,0.0,0.0,0.0,0.059460152,2.6497657e-05,0.13396539,0.0,0.0,0.0,0.019426996,0.0,0.0,0.08104143,0.0,0.0,0.0,0.061646197,0.019311227,0.03726504,0.0,0.1272783,0.16366862,0.08545667,0.05957738
0.0,0.0,0.0,0.11279366,0.0,0.062952146,0.099474974,0.01548496,0.0855882,0.0,0.08318263,0.12101998,0.04216783,0.0,0.0,0.0,0.05822564,1.5909156e-05,0.13323106,0.0,0.0,0.0,0.020022577,0.0,0.0,0.08084944,0.0,0.0,0.0,0.06147059,0.01880435,0.036684502,0.0,0.1272425,0.16433616,0.08785271,0.058154255
0.0,0.0,0.0,0.11254601,0.0,0.06248434,0.100886725,0.015903952,0.08901188,0.0,0.085205585,0.115966275,0.043917265,0.0,0.0,0.0,0.059107594,9.198997e-06,0.13183017,0.0,0.0,0.0,0.020714052,0.0,0.0,0.07973682,0.0,0.0,0.0,0.059720427,0.018649407,0.038075473,0.0,0.12967479,0.16186878,0.084704764,0.060703833
0.0,0.0,0.0,0.11400139,0.0,0.061231665,0.0994117,0.01611697,0.08924759,0.0,0.08408658,0.11587575,0.042036436,0.0,0.0,0.0,0.058392785,5.1069082e-06,0.132005,0.0,0.0,0.0,0.02057297,0.0,0.0,0.08027649,0.0,0.0,0.0,0.060043257,0.018544061,0.036954034,0.0,0.12841295,0.16395225,0.085093945,0.058078878
0.0,0.0,0.0,0.113141954,0.0,0.062709965,0.097853795,0.015196502,0.08879355,0.0,0.08375093,0.116327986,0.04450814,0.0,0.0,0.0,0.0573953,2.7142753e-06,0.13131252,0.0,0.0,0.0,0.020321665,0.0,0.0,0.08146376,0.0,0.0,0.0,0.060372204,0.01852474,0.03595768,0.0,0.12709644,0.16364929,0.08588836,0.05856058
0.0,0.0,0.0,0.112026036,0.0,0.062339094,0.09773295,0.015482452,0.087131955,0.0,0.085434444,0.11604664,0.043123204,0.0,0.0,0.0,0.059311625,1.3763487e-06,0.12998638,0.0,0.0,0.0,0.020185987,0.0,0.0,0.081870764,0.0,0.0,0.0,0.06096089,0.018535411,0.035710137,0.0,0.12935968,0.16312692,0.084628776,0.05676618
0.0,0.0,0.0,0.11273427,0.0,0.06273709,0.098276734,0.015374367,0.08976357,0.0,0.08404273,0.11259733,0.043125845,0.0,0.0,0.0,0.058646657,6.635594e-07,0.13193975,0.0,0.0,0.0,0.020050602,0.0,0.0,0.08020916,0.0,0.0,0.0,0.05874627,0.018534096,0.03624473,0.0,0.12795459,0.16340755,0.08629675,0.063221745
0.0,0.0,0.0,0.11336887,0.0,0.059100933,0.09931105,0.015663052,0.08737255,0.0,0.08522281,0.11632686,0.04315797,0.0,0.0,0.0,0.057004992,3.0302368e-07,0.13088249,0.0,0.0,0.0,0.020036127,0.0,0.0,0.07944853,0.0,0.0,0.0,0.060189765,0.017516972,0.035128076,0.0,0.12854153,0.16173324,0.08540257,0.05988987
0.0,0.0,0.0,0.11294647,0.0,0.06260999,0.095308036,0.015759073,0.088525064,0.0,0.08409207,0.11437749,0.04279991,0.0,0.0,0.0,0.05842369,1.3052924e-07,0.12959248,0.0,0.0,0.0,0.019916728,0.0,0.0,0.08041838,0.0,0.0,0.0,0.0597209,0.018197887,0.033697713,0.0,0.12713505,0.16105019,0.0838999,0.05854494
0.0,0.0,0.0,0.11331309,0.0,0.06415941,0.09902056,0.016810592,0.090263106,0.0,0.08345899,0.11218659,0.044006705,0.0,0.0,0.0,0.057602145,5.2801234e-08,0.12918139,0.0,0.0,0.0,0.019969922,0.0,0.0,0.08040891,0.0,0.0,0.0,0.057370625,0.017104436,0.03323343,0.0,0.12709455,0.16085924,0.085417524,0.058900606
0.0,0.0,0.0,0.112557374,0.0,0.06117704,0.097193226,0.016375912,0.08894112,0.0,0.086109184,0.11680973,0.04252187,0.0,0.0,0.0,0.058985442,1.9962085e-08,0.12967551,0.0,0.0,0.0,0.019427137,0.0,0.0,0.07929529,0.0,0.0,0.0,0.060064495,0.018044269,0.03513176,0.0,0.11863999,0.16297796,0.08843011,0.059417233
0.0,0.0,0.0,0.11384415,0.0,0.061336912,0.0996745,0.016025992,0.08972342,0.0,0.08414496,0.11585671,0.043391094,0.0,0.0,0.0,0.058174733,7.016826e-09,0.12853976,0.0,0.0,0.0,0.02018594,0.0,0.0,0.07903043,0.0,0.0,0.0,0.059580635,0.017109314,0.03588358,0.0,0.12120106,0.15925325,0.08534833,0.05967041
