目标,口径,字段,独立能力,分解式门控,门控判零
317号风电机组出力,已剥离,area_1_fuel_coal_mw,0.4154413502532084,0.0,True
317号风电机组出力,已剥离,area_1_fuel_natural_gas_mw,-0.10281634517923832,0.0,True
317号风电机组出力,已剥离,area_1_fuel_nuclear_mw,0.3960696376740822,0.0,True
317号风电机组出力,已剥离,area_1_fuel_hydro_mw,-0.08693950739922651,0.0,True
317号风电机组出力,已剥离,area_1_fuel_wind_mw,0.6813486514611293,0.03307253494858742,False
317号风电机组出力,已剥离,area_1_fuel_solar_mw,-0.08503621983196386,0.0,True
317号风电机组出力,已剥离,area_1_generation_mw,-0.0336524820738795,0.0,True
317号风电机组出力,已剥离,area_2_fuel_coal_mw,-0.09931748286023678,0.0,True
317号风电机组出力,已剥离,area_2_fuel_natural_gas_mw,-0.09048407648663814,0.0,True
317号风电机组出力,已剥离,area_2_fuel_hydro_mw,-0.13161811055451844,0.03077264130115509,False
317号风电机组出力,已剥离,area_2_fuel_solar_mw,-0.07895201593119627,0.0,True
317号风电机组出力,已剥离,area_2_generation_mw,-0.06688353605895392,0.0,True
317号风电机组出力,已剥离,area_3_fuel_coal_mw,0.22003618006102277,0.009636301547288895,True
317号风电机组出力,已剥离,area_3_fuel_natural_gas_mw,0.25779000417496334,0.07881400734186172,False
317号风电机组出力,已剥离,area_3_fuel_hydro_mw,-0.052351077451630035,0.01837579533457756,False
317号风电机组出力,已剥离,area_3_fuel_solar_mw,-0.036597417705189095,0.06080528721213341,False
317号风电机组出力,已剥离,hour_of_day,-0.09610363794731303,0.028203751891851425,False
317号风电机组出力,已剥离,day_of_week,-0.12361097960361334,0.0,True
317号风电机组出力,已剥离,month_of_year,-0.30057751008038647,0.0,True
317号风电机组出力,已剥离,is_weekend,-0.13988888389640985,0.0,True
321号联合循环机组启停状态,未剥离,area_1_load_actual_mw,-0.08640231532029641,0.0,True
321号联合循环机组启停状态,未剥离,area_2_load_actual_mw,-0.08643853513886235,0.0,True
321号联合循环机组启停状态,未剥离,area_3_load_actual_mw,-0.03877578519705627,0.0,True
321号联合循环机组启停状态,未剥离,system_load_actual_mw,-0.09208445078096994,0.0,True
321号联合循环机组启停状态,未剥离,area_1_load_day_ahead_mw,-0.08641602875752374,0.0,True
321号联合循环机组启停状态,未剥离,area_2_load_day_ahead_mw,-0.08645166262980908,0.0,True
321号联合循环机组启停状态,未剥离,area_3_load_day_ahead_mw,-0.04358803390670296,0.0,True
321号联合循环机组启停状态,未剥离,system_load_day_ahead_mw,-0.0917363785391776,0.0,True
321号联合循环机组启停状态,未剥离,system_generation_mw,-0.09333008281679867,0.0,True
321号联合循环机组启停状态,未剥离,system_losses_mw,-0.028634558918398056,0.0,True
321号联合循环机组启停状态,未剥离,area_1_net_export_mw,0.1754368519757985,0.0,True
321号联合循环机组启停状态,未剥离,area_2_net_export_mw,0.2711978548575412,0.0,True
321号联合循环机组启停状态,未剥离,area_3_net_export_mw,0.027118959315427404,0.0,True
321号联合循环机组启停状态,未剥离,reserve_reg_up_mw,0.08809406986423707,0.0,True
321号联合循环机组启停状态,未剥离,reserve_reg_down_mw,0.05067501976846478,0.0,True
321号联合循环机组启停状态,未剥离,reserve_spin_r1_mw,-0.08640480286845986,0.0,True
321号联合循环机组启停状态,未剥离,reserve_spin_r2_mw,-0.08643863554693221,0.0,True
321号联合循环机组启停状态,未剥离,reserve_spin_r3_mw,-0.03873223484501742,0.0,True
321号联合循环机组启停状态,未剥离,gen_fuel_coal_mw,0.4395333973028841,0.0,True
321号联合循环机组启停状态,未剥离,gen_fuel_natural_gas_mw,0.8432199655048294,0.0,True
321号联合循环机组启停状态,未剥离,gen_fuel_nuclear_mw,0.26982621971735066,0.0,True
321号联合循环机组启停状态,未剥离,gen_fuel_hydro_mw,-0.10509238598632775,0.0,True
321号联合循环机组启停状态,未剥离,gen_fuel_wind_mw,0.35112590938958244,0.0,True
321号联合循环机组启停状态,未剥离,gen_fuel_solar_mw,0.06480265937238372,0.0,True
321号联合循环机组启停状态,未剥离,area_1_fuel_coal_mw,0.3143136779331839,0.0,True
321号联合循环机组启停状态,未剥离,area_1_fuel_natural_gas_mw,-0.05244781308502855,0.0,True
321号联合循环机组启停状态,未剥离,area_1_fuel_nuclear_mw,0.26982621971735066,0.0,True
321号联合循环机组启停状态,未剥离,area_1_fuel_hydro_mw,-0.08908654169562702,0.0,True
321号联合循环机组启停状态,未剥离,area_1_fuel_wind_mw,0.21063512276469631,0.0,True
321号联合循环机组启停状态,未剥离,area_1_fuel_solar_mw,0.09159941510982883,0.0,True
321号联合循环机组启停状态,未剥离,area_1_generation_mw,-0.08756286420627579,0.0,True
321号联合循环机组启停状态,未剥离,area_2_fuel_coal_mw,0.1022049510859332,0.0,True
321号联合循环机组启停状态,未剥离,area_2_fuel_natural_gas_mw,0.13285442769913947,0.0,True
321号联合循环机组启停状态,未剥离,area_2_fuel_hydro_mw,-0.10101930006899318,0.0,True
321号联合循环机组启停状态,未剥离,area_2_fuel_solar_mw,0.05853996566266517,0.0,True
321号联合循环机组启停状态,未剥离,area_2_generation_mw,-0.08740431585947306,0.0,True
321号联合循环机组启停状态,未剥离,area_3_fuel_coal_mw,0.8750663369480242,0.0,True
321号联合循环机组启停状态,未剥离,area_3_fuel_natural_gas_mw,0.9999996367842288,0.06946107000112534,False
321号联合循环机组启停状态,未剥离,area_3_fuel_hydro_mw,0.01553709366233258,0.0,True
321号联合循环机组启停状态,未剥离,area_3_fuel_wind_mw,0.3551684697091412,0.0,True
321号联合循环机组启停状态,未剥离,area_3_fuel_solar_mw,0.058293454724312244,0.0,True
321号联合循环机组启停状态,未剥离,area_3_generation_mw,-0.047308720881602095,0.0,True
321号联合循环机组启停状态,未剥离,hour_of_day,0.12881012844983408,0.0,True
321号联合循环机组启停状态,未剥离,day_of_week,-0.058842953708531986,0.0,True
321号联合循环机组启停状态,未剥离,month_of_year,-0.29506235490799626,0.0,True
321号联合循环机组启停状态,未剥离,is_weekend,-0.057047962880195424,0.0,True
321号联合循环机组启停状态,已剥离,area_1_load_actual_mw,-0.08640231532029641,0.0,True
321号联合循环机组启停状态,已剥离,area_2_load_actual_mw,-0.08643853513886235,0.0,True
321号联合循环机组启停状态,已剥离,area_3_load_actual_mw,-0.03877578519705627,0.0,True
321号联合循环机组启停状态,已剥离,system_load_actual_mw,-0.09208445078096994,0.0,True
321号联合循环机组启停状态,已剥离,area_1_load_day_ahead_mw,-0.08641602875752374,0.0,True
321号联合循环机组启停状态,已剥离,area_2_load_day_ahead_mw,-0.08645166262980908,0.0,True
321号联合循环机组启停状态,已剥离,area_3_load_day_ahead_mw,-0.04358803390670296,0.0,True
321号联合循环机组启停状态,已剥离,system_load_day_ahead_mw,-0.0917363785391776,0.0,True
321号联合循环机组启停状态,已剥离,system_losses_mw,-0.028634558918398056,0.0,True
321号联合循环机组启停状态,已剥离,area_1_net_export_mw,0.1754368519757985,0.0,True
321号联合循环机组启停状态,已剥离,area_2_net_export_mw,0.2711978548575412,0.0,True
321号联合循环机组启停状态,已剥离,area_3_net_export_mw,0.027118959315427404,0.0,True
321号联合循环机组启停状态,已剥离,reserve_reg_up_mw,0.08809406986423707,0.0,True
321号联合循环机组启停状态,已剥离,reserve_reg_down_mw,0.05067501976846478,0.0,True
321号联合循环机组启停状态,已剥离,reserve_spin_r1_mw,-0.08640480286845986,0.0,True
321号联合循环机组启停状态,已剥离,reserve_spin_r2_mw,-0.08643863554693221,0.0,True
321号联合循环机组启停状态,已剥离,reserve_spin_r3_mw,-0.03873223484501742,0.04697776213288307,False
321号联合循环机组启停状态,已剥离,gen_fuel_coal_mw,0.4395333973028841,0.0,True
321号联合循环机组启停状态,已剥离,gen_fuel_nuclear_mw,0.26982621971735066,0.0,True
321号联合循环机组启停状态,已剥离,gen_fuel_hydro_mw,-0.10509238598632775,0.0,True
321号联合循环机组启停状态,已剥离,gen_fuel_wind_mw,0.35112590938958244,0.0,True
321号联合循环机组启停状态,已剥离,gen_fuel_solar_mw,0.06480265937238372,0.0,True
321号联合循环机组启停状态,已剥离,area_1_fuel_coal_mw,0.3143136779331839,0.0,True
321号联合循环机组启停状态,已剥离,area_1_fuel_natural_gas_mw,-0.05244781308502855,0.0,True
321号联合循环机组启停状态,已剥离,area_1_fuel_nuclear_mw,0.26982621971735066,0.0,True
321号联合循环机组启停状态,已剥离,area_1_fuel_hydro_mw,-0.08908654169562702,0.0,True
321号联合循环机组启停状态,已剥离,area_1_fuel_wind_mw,0.21063512276469631,0.0,True
321号联合循环机组启停状态,已剥离,area_1_fuel_solar_mw,0.09159941510982883,0.0,True
321号联合循环机组启停状态,已剥离,area_1_generation_mw,-0.08756286420627579,0.0,True
321号联合循环机组启停状态,已剥离,area_2_fuel_coal_mw,0.1022049510859332,0.0,True
321号联合循环机组启停状态,已剥离,area_2_fuel_natural_gas_mw,0.13285442769913947,0.0,True
321号联合循环机组启停状态,已剥离,area_2_fuel_hydro_mw,-0.10101930006899318,0.0,True
321号联合循环机组启停状态,已剥离,area_2_fuel_solar_mw,0.05853996566266517,0.0,True
321号联合循环机组启停状态,已剥离,area_2_generation_mw,-0.08740431585947306,0.0,True
321号联合循环机组启停状态,已剥离,area_3_fuel_coal_mw,0.8750663369480242,0.013541334308683872,False
321号联合循环机组启停状态,已剥离,area_3_fuel_hydro_mw,0.01553709366233258,0.007502999156713486,True
321号联合循环机组启停状态,已剥离,area_3_fuel_wind_mw,0.3551684697091412,0.061888113617897034,False
321号联合循环机组启停状态,已剥离,area_3_fuel_solar_mw,0.058293454724312244,0.08414588123559952,False
321号联合循环机组启停状态,已剥离,hour_of_day,0.12881012844983408,0.0,True
321号联合循环机组启停状态,已剥离,day_of_week,-0.058842953708531986,0.0,True
321号联合循环机组启停状态,已剥离,month_of_year,-0.29506235490799626,0.0,True
321号联合循环机组启停状态,已剥离,is_weekend,-0.057047962880195424,0.0,True
