total_gen,total_losses,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_oil_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_inadv_interchange_mw
0.0,0.04950892,0.027653866,0.03313145,0.034479406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043290783,0.0,0.0,0.0,0.0,0.010840327,0.0,0.0,0.0067455037,0.0366482,0.0,0.0,0.0,0.08164461,0.0,0.0,0.0,0.0,0.07568684,0.0,0.06312448,0.08363342,0.0,0.04120112,0.0173487,0.0,0.0,0.06817844,0.0,0.0061017578
0.0,0.05020818,0.027954165,0.033871148,0.032817543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042735662,0.0,0.0,0.0,0.0,0.010915934,0.0,0.0,0.0064136162,0.036936004,0.0,0.0,0.0,0.081846535,0.0,0.0,0.0,0.0,0.07641642,0.0,0.06338069,0.08162592,0.0,0.042050783,0.016725201,0.0,0.0,0.06529245,0.0,0.005756097
0.0,0.049379755,0.026817326,0.033703886,0.03258879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043818735,0.0,0.0,0.0,0.0,0.010518821,0.0,0.0,0.006743662,0.03566921,0.0,0.0,0.0,0.081789315,0.0,0.0,0.0,0.0,0.07712039,0.0,0.06521824,0.08207797,0.0,0.041425306,0.017231988,0.0,0.0,0.06803057,0.0,0.0054850336
0.0,0.049189914,0.02669262,0.03355649,0.031701878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430214,0.0,0.0,0.0,0.0,0.011236385,0.0,0.0,0.006645852,0.035756376,0.0,0.0,0.0,0.08075541,0.0,0.0,0.0,0.0,0.076805964,0.0,0.06389792,0.08243568,0.0,0.041603636,0.016481105,0.0,0.0,0.0665977,0.0,0.005731235
0.0,0.04789364,0.02646963,0.035279505,0.032434765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042751104,0.0,0.0,0.0,0.0,0.011014166,0.0,0.0,0.0069795903,0.036252957,0.0,0.0,0.0,0.08145325,0.0,0.0,0.0,0.0,0.076910935,0.0,0.06301822,0.08024452,0.0,0.04184544,0.016487619,0.0,0.0,0.066581726,0.0,0.0056509753
0.0,0.0492288,0.026617032,0.03413692,0.03357993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043328237,0.0,0.0,0.0,0.0,0.0105222985,0.0,0.0,0.0061989287,0.03637683,0.0,0.0,0.0,0.08111589,0.0,0.0,0.0,0.0,0.075377874,0.0,0.061903644,0.08397495,0.0,0.041290656,0.01669834,0.0,0.0,0.06659045,0.0,0.0055445577
0.0,0.048562203,0.02671775,0.033799544,0.0343587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04282034,0.0,0.0,0.0,0.0,0.010688654,0.0,0.0,0.0063548787,0.036131117,0.0,0.0,0.0,0.07940155,0.0,0.0,0.0,0.0,0.075265914,0.0,0.06383548,0.079848155,0.0,0.04357282,0.017160913,0.0,0.0,0.0674922,0.0,0.0055869096
0.0,0.047886055,0.026574485,0.03624663,0.03300824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042071197,0.0,0.0,0.0,0.0,0.010806947,0.0,0.0,0.0070074196,0.035742734,0.0,0.0,0.0,0.08022133,0.0,0.0,0.0,0.0,0.07576147,0.0,0.062265538,0.07832216,0.0,0.044336725,0.016854335,0.0,0.0,0.06558868,0.0,0.00542458
0.0,0.05001849,0.027238043,0.035348468,0.034622256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04203967,0.0,0.0,0.0,0.0,0.010920913,0.0,0.0,0.0069312397,0.03534453,0.0,0.0,0.0,0.07914233,0.0,0.0,0.0,0.0,0.07657294,0.0,0.06281664,0.080713235,0.0,0.042450838,0.015546994,0.0,0.0,0.06460326,0.0,0.0056455275
0.0,0.049908057,0.026958922,0.035469834,0.033639047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042600997,0.0,0.0,0.0,0.0,0.010781206,0.0,0.0,0.00742447,0.035213936,0.0,0.0,0.0,0.077525556,0.0,0.0,0.0,0.0,0.07699065,0.0,0.061996944,0.080585,0.0,0.04447862,0.016421191,0.0,0.0,0.06558145,0.0,0.005558954
0.0,0.049245134,0.026928797,0.03510797,0.03500086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041776758,0.0,0.0,0.0,0.0,0.010270819,0.0,0.0,0.007174733,0.03587996,0.0,0.0,0.0,0.07745192,0.0,0.0,0.0,0.0,0.07580219,0.0,0.06370611,0.08164725,0.0,0.043925535,0.016372921,0.0,0.0,0.06372956,0.0,0.0059952647
0.0,0.04895039,0.02673068,0.034986693,0.03555512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04248528,0.0,0.0,0.0,0.0,0.010546072,0.0,0.0,0.008020469,0.03564306,0.0,0.0,0.0,0.078190506,0.0,0.0,0.0,0.0,0.077208385,0.0,0.06145956,0.08063856,0.0,0.04357724,0.016675005,0.0,0.0,0.06327623,0.0,0.0061001563
0.0,0.04857458,0.027006231,0.03533281,0.03555775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04085121,0.0,0.0,0.0,0.0,0.010757752,0.0,0.0,0.007705008,0.03579602,0.0,0.0,0.0,0.07684823,0.0,0.0,0.0,0.0,0.07537963,0.0,0.062167678,0.08005623,0.0,0.04163066,0.016363768,0.0,0.0,0.06465577,0.0,0.006275181
0.0,0.048006486,0.025966357,0.03587936,0.034927946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04397081,0.0,0.0,0.0,0.0,0.010580343,0.0,0.0,0.007583031,0.03520098,0.0,0.0,0.0,0.07617821,0.0,0.0,0.0,0.0,0.07542865,0.0,0.06305792,0.07871001,0.0,0.043398533,0.017115485,0.0,0.0,0.063052334,0.0,0.0060832268
0.0,0.047899004,0.026729258,0.03443471,0.035762634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043128617,0.0,0.0,0.0,0.0,0.010743519,0.0,0.0,0.008001612,0.03515555,0.0,0.0,0.0,0.07607373,0.0,0.0,0.0,0.0,0.07502438,0.0,0.06162038,0.07972735,0.0,0.04343961,0.016244093,0.0,0.0,0.06720154,0.0,0.00581402
0.0,0.04794459,0.02646495,0.034895025,0.032217626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0420687,0.0,0.0,0.0,0.0,0.010461037,0.0,0.0,0.006671981,0.0356519,0.0,0.0,0.0,0.07593322,0.0,0.0,0.0,0.0,0.0767397,0.0,0.06097413,0.07906479,0.0,0.041616734,0.016192302,0.0,0.0,0.06498929,0.0,0.0055991653
0.0,0.04805414,0.02636584,0.035432495,0.03414957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04244046,0.0,0.0,0.0,0.0,0.010834805,0.0,0.0,0.0065659327,0.036061432,0.0,0.0,0.0,0.07561585,0.0,0.0,0.0,0.0,0.076019645,0.0,0.061392453,0.07660735,0.0,0.041806486,0.017453045,0.0,0.0,0.068129554,0.0,0.0062962356
0.0,0.047798604,0.026041089,0.03497519,0.03385583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042024538,0.0,0.0,0.0,0.0,0.010726521,0.0,0.0,0.0062694196,0.035834607,0.0,0.0,0.0,0.0758394,0.0,0.0,0.0,0.0,0.075679965,0.0,0.0629567,0.078751974,0.0,0.04104808,0.01606111,0.0,0.0,0.06446735,0.0,0.0060304366
0.0,0.04741643,0.026490375,0.03539259,0.03485227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041971777,0.0,0.0,0.0,0.0,0.010465842,0.0,0.0,0.0062092454,0.036502868,0.0,0.0,0.0,0.074427985,0.0,0.0,0.0,0.0,0.073891744,0.0,0.06079712,0.07779098,0.0,0.040264964,0.01689184,0.0,0.0,0.06528491,0.0,0.0061492627
0.0,0.046841923,0.025531381,0.03501981,0.03355961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043291498,0.0,0.0,0.0,0.0,0.010472771,0.0,0.0,0.006732752,0.03520222,0.0,0.0,0.0,0.074410796,0.0,0.0,0.0,0.0,0.075381,0.0,0.060826726,0.07687818,0.0,0.041439213,0.016460449,0.0,0.0,0.06322742,0.0,0.00548514
0.0,0.048223093,0.026161674,0.03655572,0.035371467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042440724,0.0,0.0,0.0,0.0,0.010520773,0.0,0.0,0.0069988733,0.036124874,0.0,0.0,0.0,0.07429843,0.0,0.0,0.0,0.0,0.073571436,0.0,0.05942977,0.07714656,0.0,0.04098528,0.017374305,0.0,0.0,0.06452466,0.0,0.005922055
0.0,0.049192913,0.025652317,0.03597878,0.03333278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04278969,0.0,0.0,0.0,0.0,0.010644144,0.0,0.0,0.0063929697,0.03570284,0.0,0.0,0.0,0.07326409,0.0,0.0,0.0,0.0,0.07423108,0.0,0.060763262,0.07858037,0.0,0.04146006,0.016726626,0.0,0.0,0.06500136,0.0,0.0061105676
0.0,0.04810754,0.027254405,0.03596333,0.035803508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043140538,0.0,0.0,0.0,0.0,0.011272262,0.0,0.0,0.006682118,0.036403574,0.0,0.0,0.0,0.07414619,0.0,0.0,0.0,0.0,0.07414839,0.0,0.061730653,0.074825324,0.0,0.04309457,0.016684461,0.0,0.0,0.06398863,0.0,0.005785384
0.0,0.04748395,0.025800701,0.03581688,0.032377068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043436363,0.0,0.0,0.0,0.0,0.0100228805,0.0,0.0,0.006687272,0.036113013,0.0,0.0,0.0,0.07357376,0.0,0.0,0.0,0.0,0.07537897,0.0,0.060632255,0.077317506,0.0,0.04398502,0.016550656,0.0,0.0,0.065178916,0.0,0.00561679
0.0,0.047272436,0.02577522,0.035649035,0.03501072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044082183,0.0,0.0,0.0,0.0,0.010672329,0.0,0.0,0.006597467,0.03668218,0.0,0.0,0.0,0.073698096,0.0,0.0,0.0,0.0,0.07473351,0.0,0.059407786,0.07648838,0.0,0.0424064,0.017293712,0.0,0.0,0.064552605,0.0,0.0063427044
0.0,0.047165923,0.025949255,0.035449203,0.032526758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500697,0.0,0.0,0.0,0.0,0.011058485,0.0,0.0,0.006797598,0.036875658,0.0,0.0,0.0,0.07257061,0.0,0.0,0.0,0.0,0.07479175,0.0,0.06020237,0.075943366,0.0,0.04286491,0.016092537,0.0,0.0,0.06390205,0.0,0.00611189
0.0,0.047057975,0.025436388,0.03498899,0.032898035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043915175,0.0,0.0,0.0,0.0,0.010477051,0.0,0.0,0.0065589673,0.035718292,0.0,0.0,0.0,0.07212542,0.0,0.0,0.0,0.0,0.07452472,0.0,0.060028825,0.07651126,0.0,0.04145765,0.016265783,0.0,0.0,0.06400269,0.0,0.005868716
0.0,0.046362575,0.02564591,0.0340812,0.035025623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04488419,0.0,0.0,0.0,0.0,0.010692453,0.0,0.0,0.006912751,0.037122343,0.0,0.0,0.0,0.07282479,0.0,0.0,0.0,0.0,0.07366481,0.0,0.060371988,0.07422082,0.0,0.04237728,0.016403915,0.0,0.0,0.06411724,0.0,0.006735652
0.0,0.04645244,0.026055418,0.034312125,0.03538973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044590775,0.0,0.0,0.0,0.0,0.010903315,0.0,0.0,0.0068014427,0.037654545,0.0,0.0,0.0,0.07406719,0.0,0.0,0.0,0.0,0.07278737,0.0,0.06115109,0.07614348,0.0,0.041607544,0.016282003,0.0,0.0,0.063841276,0.0,0.005704585
0.0,0.048219576,0.02627029,0.03593086,0.033247646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04492389,0.0,0.0,0.0,0.0,0.010745639,0.0,0.0,0.006433545,0.03729567,0.0,0.0,0.0,0.07091015,0.0,0.0,0.0,0.0,0.07386916,0.0,0.062248714,0.07648753,0.0,0.0414095,0.01584422,0.0,0.0,0.0629008,0.0,0.0056400765
0.0,0.04845165,0.026280824,0.03612853,0.032541733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455529,0.0,0.0,0.0,0.0,0.011073485,0.0,0.0,0.0073630516,0.036683857,0.0,0.0,0.0,0.07156636,0.0,0.0,0.0,0.0,0.073342785,0.0,0.06244542,0.075985216,0.0,0.043569703,0.016185423,0.0,0.0,0.061846033,0.0,0.005580284
0.0,0.047403462,0.026245315,0.035314456,0.032835905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045109328,0.0,0.0,0.0,0.0,0.011054616,0.0,0.0,0.0071031647,0.035772808,0.0,0.0,0.0,0.07081124,0.0,0.0,0.0,0.0,0.07401107,0.0,0.05929309,0.0766696,0.0,0.042907164,0.015825653,0.0,0.0,0.06477951,0.0,0.005778626
