total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.13896647,0.0,0.0,0.0,0.06745031,0.0,0.0,0.058909945,0.10016855,0.11190476,0.13361037,0.09997091,0.0992524,0.13747917,0.1260969,0.051380616,0.12794937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09156787,0.0,0.0,0.07739761,0.059058893,0.0,0.0,0.067098245,0.09618781,0.0,0.121512964,0.0,0.0,0.1097193,0.0,0.0,0.13678384,0.11534229,0.048548877,0.0,0.047579695,0.15367754,0.11712905,0.19563039,0.17658345,0.0,0.14193381,0.056256708,0.0888931,0.15468246,0.10182711
0.0,0.13529505,0.0,0.0,0.0,0.06574351,0.0,0.0,0.056916405,0.10159803,0.111999735,0.13652542,0.103271164,0.09877431,0.13569462,0.12263082,0.05074727,0.12968038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09075868,0.0,0.0,0.076457545,0.05900529,0.0,0.0,0.06446677,0.09457463,0.0,0.11714068,0.0,0.0,0.11036442,0.0,0.0,0.13826166,0.11290085,0.047630373,0.0,0.044845447,0.15407711,0.11741148,0.19806947,0.17150834,0.0,0.14353298,0.05548265,0.08977272,0.15325245,0.10468213
0.0,0.1346963,0.0,0.0,0.0,0.064047955,0.0,0.0,0.060643256,0.10046164,0.111323416,0.13038932,0.099466145,0.099764995,0.13844022,0.12358951,0.048161723,0.12383862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09109375,0.0,0.0,0.08054153,0.059520304,0.0,0.0,0.06603998,0.09364754,0.0,0.120450296,0.0,0.0,0.11060837,0.0,0.0,0.13715692,0.115073346,0.05052074,0.0,0.044486407,0.15509447,0.11609684,0.19145632,0.17239276,0.0,0.14492036,0.055094965,0.089619555,0.15235695,0.10574538
0.0,0.13685961,0.0,0.0,0.0,0.06473979,0.0,0.0,0.058045268,0.10020388,0.11108472,0.13301094,0.10293272,0.097133584,0.13440862,0.12177526,0.051468894,0.12521753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09232316,0.0,0.0,0.07835746,0.05744642,0.0,0.0,0.06506562,0.091739945,0.0,0.118182704,0.0,0.0,0.10808106,0.0,0.0,0.13654381,0.11523614,0.048768304,0.0,0.045360744,0.15140542,0.11866731,0.19095917,0.17156033,0.0,0.14304724,0.055613723,0.08645711,0.15152179,0.10392018
0.0,0.13260272,0.0,0.0,0.0,0.06346678,0.0,0.0,0.056733575,0.0963431,0.112073384,0.12835775,0.10130925,0.098915026,0.13415939,0.12380999,0.048697405,0.12665552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08533301,0.0,0.0,0.08095472,0.063845545,0.0,0.0,0.056065083,0.09187462,0.0,0.11931979,0.0,0.0,0.111187436,0.0,0.0,0.13514829,0.11266965,0.04466663,0.0,0.04334579,0.15033177,0.11527124,0.19165081,0.17066641,0.0,0.14068106,0.05327429,0.089016415,0.15232377,0.10357691
0.0,0.1333598,0.0,0.0,0.0,0.064568974,0.0,0.0,0.056417547,0.09811327,0.111601554,0.13125034,0.10130722,0.10023658,0.13458657,0.123805456,0.051291056,0.12598924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083897226,0.0,0.0,0.07570881,0.059260715,0.0,0.0,0.052540287,0.09406669,0.0,0.12335392,0.0,0.0,0.10995989,0.0,0.0,0.13463838,0.1146758,0.04766778,0.0,0.045615833,0.15498865,0.116531976,0.1867829,0.16467564,0.0,0.1452688,0.055538073,0.088017695,0.14786279,0.1027021
0.0,0.13532086,0.0,0.0,0.0,0.063607916,0.0,0.0,0.054041862,0.097665176,0.11067981,0.1300588,0.09541236,0.09714912,0.13309887,0.12554927,0.049575612,0.124064736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08809138,0.0,0.0,0.07509318,0.05497907,0.0,0.0,0.057027817,0.097346656,0.0,0.116003424,0.0,0.0,0.10858171,0.0,0.0,0.13396801,0.115781784,0.044965595,0.0,0.0410195,0.15645464,0.111931086,0.18579033,0.16434799,0.0,0.14509079,0.055643808,0.08923581,0.14710483,0.09882967
0.0,0.13687088,0.0,0.0,0.0,0.061431937,0.0,0.0,0.058099687,0.099943005,0.11316914,0.1273336,0.09547637,0.10076773,0.13395111,0.11991919,0.04920958,0.12117849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08893955,0.0,0.0,0.07210435,0.05853688,0.0,0.0,0.057555217,0.10054084,0.0,0.11987177,0.0,0.0,0.10866333,0.0,0.0,0.13223025,0.1150677,0.046016604,0.0,0.043157432,0.1472906,0.110991195,0.18069474,0.16687974,0.0,0.14121175,0.05257195,0.09043311,0.15120469,0.094890766
0.0,0.13107225,0.0,0.0,0.0,0.060142934,0.0,0.0,0.056457773,0.09736719,0.111708134,0.12913908,0.09498177,0.09722868,0.13489124,0.12107339,0.050574034,0.12457172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902826,0.0,0.0,0.07598296,0.05461636,0.0,0.0,0.056947842,0.09175352,0.0,0.11563086,0.0,0.0,0.10622913,0.0,0.0,0.13321385,0.117179,0.042834956,0.0,0.04162774,0.15082557,0.11565028,0.18585321,0.16359375,0.0,0.13961093,0.054659676,0.086106405,0.14736934,0.09675684
0.0,0.1290008,0.0,0.0,0.0,0.06017231,0.0,0.0,0.05830477,0.09584756,0.110540256,0.1306515,0.093112655,0.094187535,0.13201933,0.12077583,0.05492253,0.116890214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090161555,0.0,0.0,0.07575867,0.056571994,0.0,0.0,0.054499272,0.09263894,0.0,0.115362845,0.0,0.0,0.10704606,0.0,0.0,0.13638997,0.113327235,0.046244156,0.0,0.04243351,0.153986,0.113739565,0.18436557,0.16272254,0.0,0.14302857,0.055214252,0.08836677,0.14204276,0.098789945
0.0,0.12924743,0.0,0.0,0.0,0.06060464,0.0,0.0,0.05688682,0.096935146,0.11688145,0.13317226,0.09854227,0.094074406,0.12777333,0.11929812,0.051348843,0.119046114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089357734,0.0,0.0,0.078774534,0.05635824,0.0,0.0,0.05472405,0.089434385,0.0,0.115076646,0.0,0.0,0.10436582,0.0,0.0,0.13040261,0.11764699,0.046470553,0.0,0.044403218,0.1452527,0.11638238,0.18095812,0.16349469,0.0,0.14260244,0.0542044,0.08573099,0.15033613,0.10069499
0.0,0.13335466,0.0,0.0,0.0,0.06058789,0.0,0.0,0.055971973,0.09816786,0.11172895,0.13015126,0.091392465,0.099198006,0.13166757,0.12356418,0.05080137,0.12176551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09171885,0.0,0.0,0.077879936,0.05662121,0.0,0.0,0.057256967,0.093950786,0.0,0.10722882,0.0,0.0,0.108093455,0.0,0.0,0.13259761,0.112663575,0.043624047,0.0,0.03936823,0.14908016,0.10880995,0.18243545,0.16192107,0.0,0.13926747,0.05179994,0.089006834,0.15003835,0.09779146
0.0,0.12696749,0.0,0.0,0.0,0.059402283,0.0,0.0,0.057463955,0.094821796,0.111493655,0.1260208,0.091151506,0.09822857,0.12503375,0.11683315,0.04910704,0.123651855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08927425,0.0,0.0,0.07914227,0.05853615,0.0,0.0,0.051131204,0.09146897,0.0,0.11431828,0.0,0.0,0.10402058,0.0,0.0,0.1280486,0.11295165,0.04824939,0.0,0.042809352,0.140752,0.11629604,0.18367872,0.16317146,0.0,0.13628723,0.055450607,0.08166932,0.14537214,0.0967981
0.0,0.1308338,0.0,0.0,0.0,0.05915155,0.0,0.0,0.05773376,0.092088036,0.10873985,0.1275395,0.0904874,0.09499614,0.12810248,0.12046151,0.05031363,0.119847044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09050443,0.0,0.0,0.07648147,0.055633552,0.0,0.0,0.051485408,0.08756266,0.0,0.108686596,0.0,0.0,0.104321554,0.0,0.0,0.12985256,0.10762977,0.046658695,0.0,0.039955497,0.14864849,0.113563605,0.18090847,0.16358063,0.0,0.1357478,0.056488793,0.083335295,0.14304948,0.098770276
0.0,0.1279342,0.0,0.0,0.0,0.05825119,0.0,0.0,0.056718886,0.09302915,0.1137524,0.12723939,0.08778348,0.09222639,0.12683672,0.12058358,0.05103415,0.11677662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087594464,0.0,0.0,0.0777482,0.056006715,0.0,0.0,0.05119879,0.088026166,0.0,0.111199565,0.0,0.0,0.10558947,0.0,0.0,0.12589504,0.11240941,0.047158316,0.0,0.038502634,0.14710474,0.10955702,0.17786813,0.1609987,0.0,0.13896786,0.055972654,0.08912357,0.14810671,0.09610409
0.0,0.12681992,0.0,0.0,0.0,0.057723098,0.0,0.0,0.052596018,0.09541484,0.10854081,0.12096843,0.08639333,0.09640162,0.12773064,0.120373055,0.052009,0.12043161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08367534,0.0,0.0,0.073017925,0.0546027,0.0,0.0,0.045202613,0.09022763,0.0,0.10969737,0.0,0.0,0.10393602,0.0,0.0,0.12715228,0.1163747,0.049489465,0.0,0.03862068,0.15045339,0.10713406,0.17599826,0.16003591,0.0,0.13836229,0.054581154,0.07938789,0.14308043,0.09392087
0.0,0.12815234,0.0,0.0,0.0,0.056005012,0.0,0.0,0.054327145,0.09548991,0.10852661,0.1309041,0.08684936,0.09288285,0.12848124,0.12018105,0.050065197,0.123910315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08451789,0.0,0.0,0.07852973,0.05593534,0.0,0.0,0.046723593,0.09012977,0.0,0.106842875,0.0,0.0,0.109077595,0.0,0.0,0.12734635,0.11409505,0.048345026,0.0,0.03648649,0.14123882,0.10404402,0.17369013,0.15680556,0.0,0.13763352,0.05480587,0.08316088,0.13991101,0.09453259
0.0,0.12626848,0.0,0.0,0.0,0.05550536,0.0,0.0,0.053847548,0.094014645,0.10452132,0.12434305,0.09114366,0.09346916,0.12979099,0.11893911,0.048733145,0.117855914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090178,0.0,0.0,0.07463034,0.056320924,0.0,0.0,0.047711045,0.08801005,0.0,0.11011796,0.0,0.0,0.10577747,0.0,0.0,0.12976909,0.10525184,0.0475493,0.0,0.03857305,0.14056258,0.11006176,0.17512964,0.15661186,0.0,0.13850191,0.05563699,0.08187116,0.14331038,0.09725476
0.0,0.13123265,0.0,0.0,0.0,0.05399003,0.0,0.0,0.053033277,0.09648747,0.10867082,0.12393027,0.09888774,0.09481183,0.12844892,0.120268814,0.047202885,0.11889914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08142344,0.0,0.0,0.074013546,0.054803785,0.0,0.0,0.043492984,0.09391783,0.0,0.103888065,0.0,0.0,0.101799354,0.0,0.0,0.1279871,0.10651865,0.047176417,0.0,0.036326732,0.14250475,0.11244383,0.17260166,0.15570784,0.0,0.13376592,0.05469574,0.08292904,0.13927884,0.100007586
0.0,0.12554744,0.0,0.0,0.0,0.05465643,0.0,0.0,0.05463327,0.092709266,0.10864905,0.12696849,0.09650151,0.09446239,0.12643865,0.12029434,0.048874874,0.11798042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080761045,0.0,0.0,0.07410523,0.053656753,0.0,0.0,0.041880473,0.087642506,0.0,0.10721791,0.0,0.0,0.10921747,0.0,0.0,0.132415,0.10674499,0.047555745,0.0,0.03577012,0.14428048,0.101268396,0.17738578,0.15404396,0.0,0.13729663,0.05291301,0.08110781,0.14547242,0.097709164
0.0,0.12198854,0.0,0.0,0.0,0.05333776,0.0,0.0,0.055717304,0.09243044,0.10413997,0.12805787,0.091122024,0.0946536,0.12727436,0.11714077,0.050071575,0.11950687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08777991,0.0,0.0,0.075387225,0.052913405,0.0,0.0,0.044606328,0.09082372,0.0,0.10930322,0.0,0.0,0.10731567,0.0,0.0,0.13157485,0.10662653,0.044760644,0.0,0.035757143,0.1420709,0.10447837,0.17360781,0.15545861,0.0,0.13386321,0.049423907,0.08465574,0.13930734,0.095677845
0.0,0.124347195,0.0,0.0,0.0,0.05274177,0.0,0.0,0.054984875,0.093378164,0.10822278,0.12550426,0.08960451,0.09299741,0.12331464,0.11701908,0.051674686,0.119688764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08532909,0.0,0.0,0.07252875,0.05561461,0.0,0.0,0.040758945,0.08684395,0.0,0.10727561,0.0,0.0,0.10404327,0.0,0.0,0.12686484,0.107858144,0.046469677,0.0,0.03440476,0.13888827,0.1071291,0.16880122,0.15539406,0.0,0.134292,0.048746005,0.08280551,0.13782252,0.09721747
0.0,0.11865938,0.0,0.0,0.0,0.05183573,0.0,0.0,0.055352394,0.09130069,0.10912395,0.12201491,0.09222984,0.092885196,0.1226538,0.11866726,0.05061682,0.11973969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08945788,0.0,0.0,0.07795215,0.05475982,0.0,0.0,0.04095763,0.09001055,0.0,0.108236425,0.0,0.0,0.10561046,0.0,0.0,0.12475762,0.10538049,0.048304383,0.0,0.035334546,0.1433958,0.10801528,0.17097463,0.15414496,0.0,0.12661533,0.05129828,0.0818347,0.13934472,0.09620204
0.0,0.12437824,0.0,0.0,0.0,0.050979536,0.0,0.0,0.054745536,0.09185528,0.1056725,0.12289612,0.09202547,0.09217793,0.12606873,0.11497292,0.052057218,0.12107567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089789756,0.0,0.0,0.07490438,0.052380964,0.0,0.0,0.04161976,0.08572025,0.0,0.10291705,0.0,0.0,0.10072368,0.0,0.0,0.12575908,0.103682995,0.046794016,0.0,0.032930765,0.14321922,0.106217265,0.16959494,0.15561408,0.0,0.13159741,0.051279098,0.0777951,0.13844179,0.09328983
0.0,0.12037881,0.0,0.0,0.0,0.050434284,0.0,0.0,0.05486716,0.09185615,0.10603576,0.12506895,0.0908196,0.091799624,0.12405405,0.116561525,0.050854772,0.11473747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085355565,0.0,0.0,0.073634624,0.053003754,0.0,0.0,0.038333733,0.08877108,0.0,0.10456842,0.0,0.0,0.104363166,0.0,0.0,0.123410955,0.10233599,0.0475513,0.0,0.031907063,0.14052936,0.10651391,0.17148615,0.15221262,0.0,0.13168335,0.05121295,0.08230234,0.13830316,0.096687354
0.0,0.122747585,0.0,0.0,0.0,0.05238889,0.0,0.0,0.055353563,0.09432995,0.10572681,0.118183084,0.09177922,0.086371034,0.12456746,0.11683514,0.05244523,0.12035176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08806795,0.0,0.0,0.072996885,0.051074702,0.0,0.0,0.039370794,0.085604616,0.0,0.107292786,0.0,0.0,0.10152857,0.0,0.0,0.12312073,0.10362527,0.043843254,0.0,0.032007884,0.14086139,0.105759405,0.16545418,0.15352115,0.0,0.13001369,0.05637918,0.084770545,0.14097203,0.09120765
0.0,0.12378556,0.0,0.0,0.0,0.049535926,0.0,0.0,0.0568993,0.09326313,0.10496434,0.11770764,0.084400505,0.0886169,0.12569554,0.11523483,0.05001941,0.114561275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08764176,0.0,0.0,0.070588194,0.05212025,0.0,0.0,0.037325837,0.083680265,0.0,0.105951525,0.0,0.0,0.10386335,0.0,0.0,0.12488296,0.10460207,0.047754344,0.0,0.03206877,0.14180855,0.10317056,0.17019938,0.14962712,0.0,0.12723868,0.05043664,0.08319724,0.14043738,0.09185384
0.0,0.12099832,0.0,0.0,0.0,0.050369017,0.0,0.0,0.056365456,0.09514695,0.10859355,0.121052645,0.0854414,0.09267585,0.12621534,0.11604705,0.051155496,0.1162012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08942251,0.0,0.0,0.07271598,0.052702468,0.0,0.0,0.036486227,0.08530501,0.0,0.102991365,0.0,0.0,0.102212004,0.0,0.0,0.12184701,0.1021476,0.04566363,0.0,0.030387737,0.1399547,0.10218491,0.1620363,0.15131305,0.0,0.13308345,0.051736098,0.0843265,0.1376193,0.094310306
0.0,0.11792081,0.0,0.0,0.0,0.05065059,0.0,0.0,0.054814298,0.0933484,0.10734438,0.11961627,0.08631636,0.09001776,0.12079543,0.11831069,0.051174976,0.11421683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08647811,0.0,0.0,0.07357929,0.051982824,0.0,0.0,0.03386776,0.08302002,0.0,0.10032556,0.0,0.0,0.10796458,0.0,0.0,0.118095025,0.10408356,0.045415513,0.0,0.032464527,0.1395056,0.10274968,0.1698566,0.14878154,0.0,0.12921627,0.050175298,0.07973446,0.1342377,0.09517636
0.0,0.12006274,0.0,0.0,0.0,0.049689792,0.0,0.0,0.056805287,0.09061198,0.108130224,0.11604471,0.086997375,0.089274384,0.12207248,0.11570124,0.049327977,0.1131375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0916916,0.0,0.0,0.07152673,0.057720523,0.0,0.0,0.037218962,0.08545915,0.0,0.10494175,0.0,0.0,0.1033446,0.0,0.0,0.119802624,0.10273349,0.04509342,0.0,0.031518206,0.13613681,0.10257068,0.16924894,0.1484237,0.0,0.13406964,0.05119607,0.081951775,0.13410589,0.09501531
0.0,0.121030375,0.0,0.0,0.0,0.047969706,0.0,0.0,0.056497663,0.09209533,0.10218806,0.12231219,0.08412994,0.0936832,0.12173461,0.114252344,0.050452266,0.11753023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091884516,0.0,0.0,0.07223718,0.053177305,0.0,0.0,0.036354717,0.087050766,0.0,0.10429073,0.0,0.0,0.09977983,0.0,0.0,0.121314056,0.10375197,0.042633016,0.0,0.032189988,0.13442384,0.101238884,0.16564015,0.14897679,0.0,0.13087143,0.053778235,0.08133842,0.13663772,0.093782604
0.0,0.118961535,0.0,0.0,0.0,0.047576543,0.0,0.0,0.055779688,0.09307295,0.10350038,0.117461145,0.08413854,0.09091899,0.123479895,0.11708966,0.049032126,0.11775848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942375,0.0,0.0,0.07065003,0.052706745,0.0,0.0,0.035825618,0.08866779,0.0,0.104955904,0.0,0.0,0.096093506,0.0,0.0,0.12399484,0.102841966,0.043549288,0.0,0.030338192,0.13646221,0.10294557,0.161099,0.14730115,0.0,0.1308378,0.04898339,0.077498674,0.13661937,0.09659118
0.0,0.1166226,0.0,0.0,0.0,0.046522163,0.0,0.0,0.055868078,0.09068332,0.10177618,0.12006333,0.08460812,0.090469204,0.124085546,0.11517279,0.047848124,0.11630498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09985088,0.0,0.0,0.07679068,0.052709684,0.0,0.0,0.036171958,0.082319595,0.0,0.097977325,0.0,0.0,0.10267573,0.0,0.0,0.12370615,0.10186457,0.044434227,0.0,0.030330522,0.13784331,0.10079229,0.16326904,0.1465489,0.0,0.12898155,0.053204104,0.080926724,0.13666059,0.09002328
0.0,0.11931656,0.0,0.0,0.0,0.047109783,0.0,0.0,0.057300445,0.08914359,0.10422078,0.11667658,0.08554021,0.08891775,0.124108255,0.11716117,0.051417165,0.11703976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094154574,0.0,0.0,0.06839419,0.051516585,0.0,0.0,0.033738703,0.08504887,0.0,0.101054616,0.0,0.0,0.10106905,0.0,0.0,0.12768671,0.10799333,0.04733245,0.0,0.029596977,0.13740903,0.1036455,0.15816328,0.147846,0.0,0.12959974,0.04872204,0.081490204,0.13791169,0.090325974
0.0,0.11843708,0.0,0.0,0.0,0.04509442,0.0,0.0,0.054541267,0.09087547,0.10497688,0.11622639,0.08583187,0.09247016,0.11947963,0.116111316,0.049969956,0.11360436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090591796,0.0,0.0,0.068766855,0.05214195,0.0,0.0,0.030289263,0.08353375,0.0,0.10063635,0.0,0.0,0.10018663,0.0,0.0,0.12181938,0.10542851,0.048051734,0.0,0.030187257,0.13689558,0.10202444,0.1620823,0.14772753,0.0,0.12671345,0.05155347,0.07822284,0.13906819,0.094521865
0.0,0.117770806,0.0,0.0,0.0,0.045032386,0.0,0.0,0.056548957,0.09010634,0.10598183,0.115388125,0.08543974,0.0875495,0.11846432,0.115872286,0.048228208,0.115216136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09249243,0.0,0.0,0.071192585,0.050481156,0.0,0.0,0.030498365,0.083090395,0.0,0.102785215,0.0,0.0,0.097828776,0.0,0.0,0.117564194,0.09958033,0.045527108,0.0,0.029584993,0.13624057,0.1011741,0.15836343,0.14629659,0.0,0.12887545,0.05424958,0.078600496,0.13448308,0.09249463
0.0,0.117786616,0.0,0.0,0.0,0.043228917,0.0,0.0,0.0559857,0.08811545,0.09904797,0.11785598,0.086371325,0.090878665,0.11931788,0.116991594,0.048495676,0.11526356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093147665,0.0,0.0,0.06877178,0.050174594,0.0,0.0,0.028557526,0.08202179,0.0,0.10210329,0.0,0.0,0.098291434,0.0,0.0,0.1181376,0.10095035,0.0427193,0.0,0.031050686,0.1351874,0.09951864,0.15839724,0.1451552,0.0,0.12647256,0.0484576,0.081239745,0.13563274,0.09696743
0.0,0.11463002,0.0,0.0,0.0,0.044105787,0.0,0.0,0.05610382,0.089197114,0.10530969,0.11671512,0.08318682,0.089197144,0.11933864,0.11499394,0.051276863,0.11514198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091692835,0.0,0.0,0.07099939,0.051640347,0.0,0.0,0.027153179,0.085733585,0.0,0.09939419,0.0,0.0,0.09819917,0.0,0.0,0.120492324,0.10103795,0.045243263,0.0,0.028017111,0.13160989,0.09798131,0.15997463,0.14393775,0.0,0.12720393,0.049739424,0.079294406,0.12949528,0.09547402
0.0,0.118612945,0.0,0.0,0.0,0.04330477,0.0,0.0,0.055529527,0.09171261,0.10395265,0.10896292,0.0811968,0.08658809,0.11797128,0.114469245,0.049427174,0.11327203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094992355,0.0,0.0,0.07365065,0.05160158,0.0,0.0,0.026249303,0.08126646,0.0,0.09828576,0.0,0.0,0.09504169,0.0,0.0,0.11921782,0.101478904,0.043586474,0.0,0.026926411,0.13332057,0.098129086,0.15480377,0.14440885,0.0,0.12398634,0.04936687,0.0779952,0.13381007,0.092150755
0.0,0.11483223,0.0,0.0,0.0,0.04147343,0.0,0.0,0.052152496,0.08873922,0.10395265,0.113542214,0.08354791,0.08636532,0.11956477,0.11258658,0.049709335,0.11342546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09270968,0.0,0.0,0.07046883,0.05243275,0.0,0.0,0.024569727,0.0844798,0.0,0.098682374,0.0,0.0,0.09909131,0.0,0.0,0.12140244,0.10058825,0.044522487,0.0,0.025054004,0.13182496,0.09228721,0.1602347,0.14325996,0.0,0.12329103,0.049883097,0.077890426,0.13250925,0.089342564
0.0,0.115544304,0.0,0.0,0.0,0.041241575,0.0,0.0,0.05400609,0.09058112,0.103049606,0.11879224,0.08146713,0.08716871,0.117773496,0.11351083,0.049590297,0.11298441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09773801,0.0,0.0,0.07074204,0.05053859,0.0,0.0,0.024338977,0.082279265,0.0,0.10200805,0.0,0.0,0.0975351,0.0,0.0,0.117749736,0.102570295,0.048153654,0.0,0.026960088,0.13393685,0.10210715,0.1580346,0.14127608,0.0,0.121817745,0.049841505,0.08076225,0.12983377,0.09070866
0.0,0.11687106,0.0,0.0,0.0,0.04092325,0.0,0.0,0.055135038,0.09294856,0.10483689,0.113030955,0.08288285,0.092087775,0.1169447,0.113813534,0.049592324,0.11167091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09778742,0.0,0.0,0.06992752,0.048414383,0.0,0.0,0.023213038,0.08452846,0.0,0.09842067,0.0,0.0,0.09849431,0.0,0.0,0.118156,0.10214275,0.044277865,0.0,0.025657281,0.12952776,0.097091764,0.16221087,0.13801546,0.0,0.120615765,0.050146487,0.07863284,0.13573141,0.091674276
0.0,0.11446572,0.0,0.0,0.0,0.038480066,0.0,0.0,0.054526214,0.0907825,0.102324486,0.11983287,0.088714905,0.08994533,0.1218116,0.11080585,0.051683094,0.11363349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09077515,0.0,0.0,0.06885358,0.048971377,0.0,0.0,0.02088652,0.08394322,0.0,0.0984129,0.0,0.0,0.100827605,0.0,0.0,0.11622852,0.103046894,0.044598006,0.0,0.025423855,0.12466307,0.0973611,0.15389389,0.13804966,0.0,0.12496984,0.050480008,0.0767408,0.1340036,0.091713496
0.0,0.115073875,0.0,0.0,0.0,0.039705195,0.0,0.0,0.05340383,0.090867236,0.10395649,0.115995236,0.08293905,0.08853059,0.115667835,0.114052676,0.049566574,0.11336137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09214838,0.0,0.0,0.07015651,0.051463164,0.0,0.0,0.019877996,0.08666173,0.0,0.105274305,0.0,0.0,0.09535334,0.0,0.0,0.11687531,0.102264084,0.048252605,0.0,0.026826257,0.13190085,0.096266955,0.15493737,0.14255285,0.0,0.12301472,0.05084891,0.08091551,0.12964927,0.08905858
0.0,0.11382584,0.0,0.0,0.0,0.040122468,0.0,0.0,0.05120763,0.08824395,0.10850214,0.11324146,0.08140385,0.08567005,0.1175212,0.11335975,0.053128395,0.11138753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09334604,0.0,0.0,0.06883576,0.05024764,0.0,0.0,0.019815609,0.08900532,0.0,0.10813412,0.0,0.0,0.09983736,0.0,0.0,0.11156769,0.10169893,0.04406352,0.0,0.023033328,0.12900452,0.09773814,0.15050353,0.13558613,0.0,0.123246446,0.047385477,0.07914308,0.12982658,0.09360494
