目标,字段,贡献值,归一化份额,独立能力,不可替代性,协同冗余指数,类型,分解式门控,随机门控,两两相关性,置换重要性,Lasso系数
317号风电机组出力,area_1_load_day_ahead_mw,0.006623069013701849,0.006774729620604843,0.08294074116807026,-0.0023163909598550303,-0.0852571321279253,替身型,0.0,-2.8910741806030273,0.28448761342260753,-0.00011695961160140822,0.0
317号风电机组出力,area_1_generation_mw,0.0062105800832965,0.00635279517160432,0.04643911287637015,0.0013064517359939742,-0.045132661140376173,独立可加,0.0,-2.8840160369873047,0.27124194396365353,-5.390131584199764e-05,0.0
317号风电机组出力,area_1_load_actual_mw,0.005800356257728429,0.00593317769571749,0.087169357301208,-0.0013440010315592943,-0.0885133583327673,替身型,0.0,-2.8914573192596436,0.284488518767995,-4.0645479408385475e-05,0.0
317号风电机组出力,area_2_fuel_natural_gas_mw,0.0038954754909699034,0.003984677366401671,0.1206717448391823,-0.0029639883353731467,-0.12363573317455545,替身型,0.0,-2.887366771697998,0.0933668549694974,7.611359525065975e-05,0.03431637165121809
317号风电机组出力,reserve_spin_r1_mw,0.003640949776563121,0.0037243233080293506,0.08953337766379721,0.0016182149767938192,-0.08791516268700339,替身型,0.0,-2.894209384918213,0.2844885003483134,-0.00013339825118288128,0.0
317号风电机组出力,area_1_fuel_solar_mw,0.0033387556386310947,0.0034152092744618593,0.05030980886857983,0.0023790056870773846,-0.047930803181502446,独立可加,0.0,-2.87603759765625,0.23015868272904944,0.001003542588796602,0.11409612127431468
317号风电机组出力,system_generation_mw,0.0033386357767683913,0.0034150866679013726,0.03462173814815883,0.001561942241905867,-0.033059795906252964,独立可加,0.0,-2.8511569499969482,0.2494610816399443,-4.028736906369623e-05,0.0
317号风电机组出力,area_2_load_day_ahead_mw,0.0033075429790998,0.003383281881190394,0.09111122248204007,-0.002491901018199072,-0.09360312350023914,替身型,0.0,-2.893383502960205,0.26149665281204804,-0.00020361841238829558,0.0
317号风电机组出力,area_3_load_actual_mw,0.002674250067151257,0.002735487295293598,0.023471579680339083,0.0014394227891684208,-0.022032156891170662,独立可加,0.0,-2.5663321018218994,0.18142228353429585,0.00015580230685003916,0.0
317号风电机组出力,reserve_spin_r2_mw,0.0021004375380219422,0.0021485351240684127,0.07752707723404995,0.002767492526371096,-0.07475958470767885,替身型,0.0,-2.8918697834014893,0.26149461148880343,-0.00018226483191663423,0.0
317号风电机组出力,area_3_fuel_hydro_mw,0.0018305665989595075,0.0018724844531748561,0.062222965223819315,0.002080523589278016,-0.0601424416345413,替身型,0.008098859339952469,-2.882349729537964,0.27413738165834595,0.00036614343923382366,0.006153335592780432
317号风电机组出力,system_load_day_ahead_mw,0.00147032843762376,0.001503997255317706,0.07048904351379637,0.0007131233429216177,-0.06977592017087475,替身型,0.0,-2.892317771911621,0.266558431877534,-7.303245277394677e-05,0.0
317号风电机组出力,area_2_load_actual_mw,0.0013375418793900372,0.0013681700387473987,0.07846765037760184,4.098539753405461e-05,-0.07842666498006778,替身型,0.0,-2.8941538333892822,0.26149504337921625,-7.99551682582722e-05,0.0
317号风电机组出力,area_2_generation_mw,0.0008310701884141521,0.0008501007328480273,0.08223390353899762,-0.0036796664374375565,-0.08591356997643518,替身型,0.0,-2.892723321914673,0.24828212711138983,-0.00029705163666371437,0.0
317号风电机组出力,area_3_generation_mw,-0.0006112953349400587,-0.0006252932898612864,-0.033840194339140206,-0.0022269340866534204,0.031613260252486786,独立可加,0.0,-2.8199100494384766,0.16107002091096687,-0.00023559039101712643,0.20157843857094704
317号风电机组出力,area_2_fuel_hydro_mw,-0.0020821993453876155,-0.002129879297953593,-0.006788608587294354,-0.006835476570451249,-4.686798315689522e-05,独立可加,0.028915297240018845,-2.8689677715301514,0.3148756002943218,-0.00018792031047292211,0.05826020318170746
317号风电机组出力,reserve_spin_r3_mw,-0.00221929160455137,-0.00227011081101663,-0.08072664427126552,0.0006471661506476378,0.08137381042191316,协同型,0.0,-2.893221855163574,0.1814223489150743,-7.545418928358582e-05,0.0
317号风电机组出力,gen_fuel_hydro_mw,-0.003234958477746643,-0.0033090352788529053,0.08310742349229638,-0.0008255269116018704,-0.08393295040389825,替身型,0.0,-2.816497802734375,0.34754611597263146,-0.00022868590553426493,0.0
317号风电机组出力,hour_of_day,-0.007416552836439194,-0.007586383303549758,-0.05105184779720995,0.0013344944393847147,0.05238634223659466,协同型,0.04093363881111145,-2.811326503753662,0.048986751351664984,0.0018471062902031931,0.058757497792407444
317号风电机组出力,day_of_week,-0.01204987559480077,-0.012325803784893962,-0.00201814250428467,-0.003105278345204132,-0.001087135840919462,独立可加,0.0,-2.8940179347991943,0.03819844464644228,0.0017179665118883137,0.012477350716304486
317号风电机组出力,month_of_year,-0.06642137765008686,-0.06794235024223484,-0.07017718223706759,-0.012264682085646017,0.057912500151421575,协同型,0.0,-2.893235683441162,0.06867033383539019,0.0,0.013867025133837215
321号联合循环机组启停状态,area_3_fuel_natural_gas_mw,0.22696037373768568,0.21361326200263972,1.062672962882635,0.01937446373526608,-1.0432984991473688,替身型,0.06946107000112534,2.0155177116394043,0.8516528180389507,1.9883695300548851,0.3204498045275376
321号联合循环机组启停状态,gen_fuel_natural_gas_mw,0.15999993790410774,0.15059064317288418,0.8853217555187604,0.00013293409487702412,-0.8851888214238833,替身型,0.0,-2.6819865703582764,0.7617572117388833,0.0,0.0
321号联合循环机组启停状态,area_3_fuel_coal_mw,0.15169366615285676,0.1427728476051177,0.9311535500939521,0.0003049657065550271,-0.930848584387397,替身型,0.0,-2.640526056289673,0.8968234212498544,0.0,0.5923778948433199
321号联合循环机组启停状态,area_3_fuel_wind_mw,0.07570216840351313,0.07125026658634943,0.4417721066421101,-7.314606677144564e-05,-0.44184525270888153,替身型,0.0,-2.8288722038269043,0.5207757937950439,0.0,0.0
321号联合循环机组启停状态,gen_fuel_wind_mw,0.05540987884242731,0.05215132832122487,0.4188987155947067,1.45746129659452e-05,-0.41888414098174076,替身型,0.0,-2.8679568767547607,0.5194171506794005,0.0,0.0
321号联合循环机组启停状态,gen_fuel_coal_mw,0.047594976223324356,0.04479600539322793,0.5751774597497787,-1.1134388641753645e-05,-0.5751885941384205,替身型,0.0,-2.884554862976074,0.571631379519612,0.0,0.0
321号联合循环机组启停状态,area_1_fuel_coal_mw,0.0457298618355299,0.04304057486664048,0.40815372877655354,4.2244723191031675e-05,-0.4081114840533625,替身型,0.0,-2.890841245651245,0.49192652981198426,0.0,0.0
321号联合循环机组启停状态,area_3_fuel_solar_mw,0.04462344950861456,0.04199922856296601,0.13163068770697606,-1.8612005759921502e-06,-0.13163254890755205,替身型,0.0,-2.8493831157684326,0.40236103469373224,0.0,0.05019275501807385
321号联合循环机组启停状态,gen_fuel_solar_mw,0.035070257687131415,0.03300784194372064,0.1311656778281699,1.3108928152982813e-06,-0.1311643669353546,替身型,0.0,-2.8548529148101807,0.4148053138579783,0.0,0.0
321号联合循环机组启停状态,area_2_net_export_mw,0.03296250184150515,0.031024039246031483,0.32363225771926674,6.546745593682957e-05,-0.3235667902633299,替身型,0.0,-2.89028263092041,0.37337149598629776,0.0,0.27540564565348213
321号联合循环机组启停状态,area_1_fuel_wind_mw,0.02776754105774064,0.026134584312906016,0.2603701513392003,9.34042718370165e-06,-0.26036081091201657,替身型,0.0,-2.8709235191345215,0.4520117768461873,0.0,0.03886994027735298
321号联合循环机组启停状态,area_1_fuel_nuclear_mw,0.027081027441644735,0.025488443268421458,0.3084668090603403,-2.4759917707006807e-05,-0.3084915689780473,替身型,0.0,-2.8930156230926514,0.3810010718677923,0.0,0.0018373912372919138
321号联合循环机组启停状态,gen_fuel_nuclear_mw,0.02409420097371862,0.0226772664345882,0.3082987626428543,-3.537757898952609e-05,-0.3083341402218438,替身型,0.0,-2.8907246589660645,0.3810010718677923,0.0,0.00793187435280276
321号联合循环机组启停状态,area_2_fuel_solar_mw,0.018185173721137336,0.01711573793558576,0.09964835585349441,-6.540277711375442e-05,-0.09971375863060816,替身型,0.0,-2.873910903930664,0.38622361058655746,0.0,0.025004500941618327
321号联合循环机组启停状态,hour_of_day,0.015387669526420256,0.014482749688966753,0.1677635996883281,-1.8766105747247686e-05,-0.16778236579407535,替身型,0.0,-2.892118453979492,0.1410777502088517,0.0,0.02658618746802409
321号联合循环机组启停状态,area_2_fuel_coal_mw,0.01499699759296569,0.014115052435460464,0.0976979000961482,4.305949625116323e-05,-0.09765484059989704,替身型,0.0,-2.8912997245788574,0.3477785200485243,0.0,0.0
321号联合循环机组启停状态,area_1_fuel_solar_mw,0.013996694898779194,0.013173575657042002,0.16072237627416153,2.4743574856822548e-06,-0.16071990191667584,替身型,0.0,-2.868831157684326,0.4410000738314072,0.0,0.0
321号联合循环机组启停状态,area_1_fuel_natural_gas_mw,0.01200988345891066,0.01130360485260105,0.05372312459453865,-3.6968356380562284e-05,-0.053760092950919214,替身型,0.0,-2.8933229446411133,0.19361225649997935,0.0,0.030836944448528834
321号联合循环机组启停状态,area_2_load_day_ahead_mw,0.010621162919269119,0.009996552350009765,0.11954355436575548,8.583373660164817e-06,-0.11953497099209531,替身型,0.0,-2.889720916748047,0.20937200536724893,0.0,0.0
321号联合循环机组启停状态,reserve_reg_up_mw,0.010097366053234549,0.009503558990253829,0.13314428287296654,5.486072168492395e-05,-0.1330894221512816,替身型,0.0,-2.8896138668060303,0.25280854203245673,0.0,0.001494746481909385
321号联合循环机组启停状态,area_3_load_day_ahead_mw,0.010036912003629434,0.009446660129343672,0.021131485991196186,-6.676974182018292e-05,-0.02119825573301637,独立可加,0.0,-2.892946243286133,0.030642227164568384,0.0,0.0
321号联合循环机组启停状态,is_weekend,0.009747629795668795,0.009174390062705439,-0.002717249039463576,3.225061799538853e-05,0.0027494996574589647,独立可加,0.0,-2.890532970428467,0.04543289068060972,0.0,0.0
321号联合循环机组启停状态,area_2_fuel_natural_gas_mw,0.009437954359649343,0.008882926055307125,0.09290977130996492,-7.365475962306522e-05,-0.09298342606958798,替身型,0.0,-2.887626886367798,0.357689771123476,0.0,0.004929337839452698
321号联合循环机组启停状态,area_1_net_export_mw,0.008561674581426152,0.008058178638960566,0.21218637513168903,1.6647755594734193e-05,-0.2121697273760943,替身型,0.0,-2.890587091445923,0.3406823784302913,0.0,0.4731106530538163
321号联合循环机组启停状态,area_2_fuel_hydro_mw,0.006335727930917326,0.005963135714821747,0.0009198034690844903,-1.6450344461182986e-05,-0.0009362538135456733,独立可加,0.0,-2.892735481262207,0.0024019744547900466,0.0,0.0035855752109077723
321号联合循环机组启停状态,area_3_net_export_mw,0.005808177143805265,0.005466609195010348,0.0778013218121194,3.1101348828554976e-06,-0.07779821167723655,替身型,0.0,-2.8879473209381104,0.12991465290314422,0.0,0.35607031403418526
321号联合循环机组启停状态,area_1_load_day_ahead_mw,0.005656995751045922,0.005324318494966162,0.07167028805185827,-2.9387355336862875e-05,-0.07169967540719513,替身型,0.0,-2.8923559188842773,0.16362711669269117,0.0,0.0
321号联合循环机组启停状态,area_3_fuel_hydro_mw,0.005517025659960494,0.005192579781078945,0.04189969696548412,3.4274944534784524e-06,-0.041896269471030645,独立可加,0.0,-2.887460947036743,0.23266333812251927,0.0,0.0
321号联合循环机组启停状态,system_load_actual_mw,0.005422108532465226,0.005103244550922783,0.037752435446329446,-4.233264020880867e-05,-0.037794768086538255,独立可加,0.0,-2.8936448097229004,0.15424395219412138,0.0,0.0
321号联合循环机组启停状态,system_losses_mw,0.005251388484164546,0.0049425642268372,0.0015315184162147943,-3.190607367720144e-05,-0.0015634244898919958,独立可加,0.0,-2.8887381553649902,0.10643419623248161,0.0,0.01815381173762706
321号联合循环机组启停状态,area_1_load_actual_mw,0.004799296434104776,0.0045170588579998,0.06429953260941035,-1.2438271596804107e-05,-0.06431197088100715,替身型,0.0,-2.8922619819641113,0.16362798830512068,0.0,0.0
321号联合循环机组启停状态,reserve_reg_down_mw,0.00440493460288072,0.004145888702655994,0.14544607097029771,1.9755050073566593e-06,-0.14544409546529036,替身型,0.0,-2.889223337173462,0.21653689690606204,0.0,0.012048533968709913
321号联合循环机组启停状态,area_1_generation_mw,0.003592741829264419,0.00338145945498622,0.06665546985522353,-1.5104589760062126e-06,-0.06665698031419953,替身型,0.0,-2.89095139503479,0.15637396910788584,0.0,0.0026415249969123063
321号联合循环机组启停状态,area_3_generation_mw,0.0031143311714369277,0.002931183226090541,0.00785527736543612,-4.509433250377004e-05,-0.00790037169793989,独立可加,0.0,-2.892118215560913,0.024190247426680044,0.0,0.0
321号联合循环机组启停状态,system_generation_mw,0.0030720290966714985,0.002891368856598152,0.06609136264390392,-1.611710831539437e-05,-0.06610747975221931,替身型,0.0,-2.882122278213501,0.14807609506762826,0.0,0.0
321号联合循环机组启停状态,area_3_load_actual_mw,0.0029840931535018286,0.0028086042604776756,-0.01869103961585905,-5.971465516441121e-05,0.01863132496069464,独立可加,0.0,-2.892263412475586,0.030638743857530522,0.0,0.0
321号联合循环机组启停状态,reserve_spin_r2_mw,0.0028018721995258546,0.0026370993772991303,0.080590285330433,-1.4824322253637057e-05,-0.08060510965268664,替身型,0.0,-2.8898210525512695,0.20937028455451157,0.0,0.0
321号联合循环机组启停状态,area_2_generation_mw,0.002754466901930046,0.0025924818958908986,0.08155161386970922,-5.523835511000996e-06,-0.08155713770522022,替身型,0.0,-2.8877246379852295,0.2053593630634459,0.0,0.0
321号联合循环机组启停状态,reserve_spin_r1_mw,0.002023937300579561,0.0019049133632697628,0.0795523673421904,-2.2260837388543564e-05,-0.07957462817957894,替身型,0.0,-2.8872270584106445,0.16362836649135018,0.0,0.0
321号联合循环机组启停状态,system_load_day_ahead_mw,0.001244716914525464,0.0011715174592061214,0.053127551937830475,4.676961033456273e-06,-0.05312287497679702,替身型,0.0,-2.8888919353485107,0.1545946612179873,0.0,0.0
321号联合循环机组启停状态,area_2_load_actual_mw,0.00029055093428380363,0.00027346418155801717,0.09943956228851203,-3.66153607154196e-05,-0.09947617764922745,替身型,0.0,-2.8901121616363525,0.20937048322851026,0.0,0.0
321号联合循环机组启停状态,area_1_fuel_hydro_mw,0.00013602366999521456,0.0001280243743818954,-0.04615559368606914,-1.5883058256394023e-06,0.0461540053802435,独立可加,0.0,-2.8895654678344727,0.06901093118354236,0.0,0.006217102158893597
321号联合循环机组启停状态,reserve_spin_r3_mw,-0.007468512372529617,-0.007029303238842091,-0.046726315946515884,-7.012548286744469e-05,0.04665619046364844,独立可加,0.0,-2.8904521465301514,0.030638484311685255,0.0,0.0
321号联合循环机组启停状态,day_of_week,-0.007650104172556627,-0.0072002159674293895,-0.009961903398124416,2.03873988208203e-05,0.009982290796945237,独立可加,0.0,-2.891291379928589,0.05415423916170142,0.0,0.0006432161379299417
321号联合循环机组启停状态,gen_fuel_hydro_mw,-0.009887098578165367,-0.00930565694901689,-0.08031180461477083,-4.918131239517454e-05,0.08026262330237566,协同型,0.0,-2.888547897338867,0.058811082706278536,0.0,0.004061596008867091
321号联合循环机组启停状态,month_of_year,-0.0654910643696691,-0.06163965833171756,-0.4608671129509778,-5.805299720496038e-05,0.46080905995377286,协同型,0.0,-2.8929738998413086,0.08671356088170509,0.0,0.003286510829693387
