total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.32849425,0.1801218,0.0,0.0,0.0,0.1113404,0.0,0.23025177,0.18495432,0.49156886,0.34987032,0.0,0.0,0.35380352,0.0,0.0,0.26730326,0.0,0.091051884,0.0,0.0,0.0,0.22875991,0.12123089,6.2016337e-13,0.0,0.0,3.7942822e-11,0.18246873,0.0,0.0,0.0,0.063131586,2.535e-41,0.24843608,0.12435827,0.3600699,6.0759676e-28,2.482864e-24,0.0,0.0,0.21560888,0.14795722,0.0,0.5039406,0.3612181,0.029105596,1.241973e-09,0.18645126,0.064012975,0.0,0.33432603,0.0,0.18857718,0.30454153,0.3991423
0.0,0.3315676,0.17628634,0.0,0.0,0.0,0.11325945,0.0,0.22441807,0.17678812,0.4849797,0.3368112,0.0,0.0,0.35139877,0.0,0.0,0.27042076,0.0,0.08342294,0.0,0.0,0.0,0.22293164,0.117838316,8.796156e-14,0.0,0.0,7.391916e-12,0.18909903,0.0,0.0,0.0,0.058648303,1.3e-44,0.25936377,0.12088832,0.35548577,5.0933136e-30,4.063532e-26,0.0,0.0,0.20921348,0.13551396,0.0,0.4888833,0.3698922,0.026830694,3.284938e-10,0.18890427,0.061558664,0.0,0.32389146,0.0,0.18106283,0.30980003,0.40018052
0.0,0.33073863,0.17763808,0.0,0.0,0.0,0.11446317,0.0,0.23245727,0.17924394,0.48717874,0.34645635,0.0,0.0,0.35193953,0.0,0.0,0.2633606,0.0,0.08591067,0.0,0.0,0.0,0.22519025,0.11649011,1.0737155e-14,0.0,0.0,1.2713388e-12,0.19744262,0.0,0.0,0.0,0.056799382,0.0,0.2449179,0.118201606,0.35472646,2.8581222e-32,4.7458554e-28,0.0,0.0,0.21396549,0.14353882,0.0,0.4905199,0.35680637,0.02688899,7.858156e-11,0.18637025,0.05356839,0.0,0.3239317,0.0,0.1867887,0.2939349,0.40974328
0.0,0.33233973,0.17574444,0.0,0.0,0.0,0.1115211,0.0,0.22811142,0.17988728,0.48041034,0.3470345,0.0,0.0,0.34803817,0.0,0.0,0.25727946,0.0,0.08374364,0.0,0.0,0.0,0.2219727,0.11417798,1.1142701e-15,0.0,0.0,1.9112498e-13,0.19068773,0.0,0.0,0.0,0.055134613,0.0,0.24514742,0.11828369,0.35914207,1.0315788e-34,3.8314033e-30,0.0,0.0,0.2087156,0.1421479,0.0,0.4875668,0.35333902,0.02435743,1.6865759e-11,0.19116305,0.054714505,0.0,0.3245882,0.0,0.17991444,0.29772332,0.4024201
0.0,0.3278569,0.17905833,0.0,0.0,0.0,0.11341779,0.0,0.23036768,0.17914934,0.48689294,0.33475387,0.0,0.0,0.3414526,0.0,0.0,0.25429186,0.0,0.08390197,0.0,0.0,0.0,0.2225225,0.112767264,9.700783e-17,0.0,0.0,2.4844391e-14,0.18544193,0.0,0.0,0.0,0.058628194,0.0,0.23823874,0.11751623,0.3460591,2.288305e-37,2.062971e-32,0.0,0.0,0.20441823,0.14877613,0.0,0.49059898,0.34825808,0.024285112,3.2204179e-12,0.1841038,0.05487749,0.0,0.32323167,0.0,0.17809212,0.29640782,0.39327866
0.0,0.3221821,0.17095894,0.0,0.0,0.0,0.111684576,0.0,0.2260929,0.1816513,0.47713202,0.3355577,0.0,0.0,0.33557516,0.0,0.0,0.2546405,0.0,0.0856686,0.0,0.0,0.0,0.21967547,0.11094901,6.982489e-18,0.0,0.0,2.7597684e-15,0.17327021,0.0,0.0,0.0,0.053285275,0.0,0.23915839,0.117416784,0.3523563,2.96107e-40,7.1145894e-35,0.0,0.0,0.20724241,0.1442266,0.0,0.48516327,0.349707,0.021725312,5.4199933e-13,0.18708926,0.051144183,0.0,0.3179156,0.0,0.17970617,0.29452547,0.38740578
0.0,0.32330966,0.17712374,0.0,0.0,0.0,0.1116881,0.0,0.22701089,0.18002743,0.4785935,0.3423563,0.0,0.0,0.3363543,0.0,0.0,0.25238824,0.0,0.08313329,0.0,0.0,0.0,0.21882847,0.108687356,4.0894874e-19,0.0,0.0,2.5862145e-16,0.17114392,0.0,0.0,0.0,0.056013837,0.0,0.23772275,0.115279,0.34970182,2.1e-43,1.5007833e-37,0.0,0.0,0.20378199,0.13918379,0.0,0.4813308,0.34352702,0.020838521,7.959469e-14,0.18441026,0.05207443,0.0,0.3132464,0.0,0.17779084,0.29648775,0.3830305
0.0,0.32144153,0.17942454,0.0,0.0,0.0,0.11077898,0.0,0.22686705,0.180597,0.46682015,0.33340487,0.0,0.0,0.33012193,0.0,0.0,0.24842358,0.0,0.080235675,0.0,0.0,0.0,0.21566282,0.10574894,1.9150459e-20,0.0,0.0,2.0160665e-17,0.16739221,0.0,0.0,0.0,0.052642144,0.0,0.2343943,0.114818335,0.34523568,0.0,1.83657e-40,0.0,0.0,0.20249365,0.1427759,0.0,0.47798187,0.34464872,0.019426104,1.00879125e-14,0.18238388,0.051275924,0.0,0.31578186,0.0,0.1827706,0.29697394,0.37373617
0.0,0.32064196,0.17607088,0.0,0.0,0.0,0.10967902,0.0,0.2234911,0.18281235,0.47381094,0.32360736,0.0,0.0,0.3309826,0.0,0.0,0.24780726,0.0,0.079496704,0.0,0.0,0.0,0.21596861,0.10462013,7.0335717e-22,0.0,0.0,1.28741e-18,0.17242035,0.0,0.0,0.0,0.057383604,0.0,0.23717983,0.11554937,0.33901545,0.0,1.22e-43,0.0,0.0,0.2018922,0.14499837,0.0,0.4717513,0.34115925,0.018717311,1.090324e-15,0.17670353,0.05170825,0.0,0.3146458,0.0,0.17091751,0.29188263,0.37146774
0.0,0.31163776,0.17944995,0.0,0.0,0.0,0.11055418,0.0,0.23181245,0.18346266,0.46677014,0.32235733,0.0,0.0,0.32960135,0.0,0.0,0.24090502,0.0,0.080645636,0.0,0.0,0.0,0.21467711,0.10203465,1.9835197e-23,0.0,0.0,6.621881e-20,0.16214855,0.0,0.0,0.0,0.05418982,0.0,0.23702051,0.11457021,0.33937177,0.0,0.0,0.0,0.0,0.1980944,0.14062795,0.0,0.4698113,0.33877033,0.019114986,9.91928e-17,0.18403545,0.054208294,0.0,0.3146438,0.0,0.17704882,0.29146338,0.3646118
0.0,0.3124642,0.1732062,0.0,0.0,0.0,0.10799292,0.0,0.220617,0.18020172,0.4563107,0.32291535,0.0,0.0,0.33095205,0.0,0.0,0.24226713,0.0,0.07767245,0.0,0.0,0.0,0.21216023,0.100621335,4.195281e-25,0.0,0.0,2.6931214e-21,0.15373918,0.0,0.0,0.0,0.057702176,0.0,0.23004192,0.111051455,0.3461196,0.0,0.0,0.0,0.0,0.19979714,0.14541769,0.0,0.46655604,0.3395692,0.017458465,7.4882965e-18,0.18024269,0.05027495,0.0,0.30923408,0.0,0.17493527,0.28211102,0.3636778
0.0,0.30766684,0.17402802,0.0,0.0,0.0,0.10634644,0.0,0.22067967,0.1765511,0.45956862,0.32205856,0.0,0.0,0.32068092,0.0,0.0,0.24350415,0.0,0.07340647,0.0,0.0,0.0,0.20693803,0.09711165,6.483806e-27,0.0,0.0,8.485595e-23,0.15511243,0.0,0.0,0.0,0.05160917,0.0,0.23604375,0.1056697,0.3319675,0.0,0.0,0.0,0.0,0.20032279,0.13754496,0.0,0.4669536,0.337092,0.01580881,4.618338e-19,0.17243952,0.054896966,0.0,0.31668836,0.0,0.17378835,0.2733779,0.36737317
0.0,0.29597282,0.16077843,0.0,0.0,0.0,0.101618946,0.0,0.21889648,0.17051034,0.45990935,0.34306964,0.0,0.0,0.33362314,0.0,0.0,0.23943052,0.0,0.06596795,0.0,0.0,0.0,0.208747,0.094628975,7.1127054e-29,0.0,0.0,2.0252442e-24,0.1603666,0.0,0.0,0.0,0.052386876,0.0,0.22910902,0.10438739,0.33812484,0.0,0.0,0.0,0.0,0.21158606,0.1270606,0.0,0.44735947,0.33643144,0.016887752,2.2874673e-20,0.15713914,0.056420866,0.0,0.3107587,0.0,0.18218273,0.29682654,0.3621421
0.0,0.2904434,0.17078601,0.0,0.0,0.0,0.103141114,0.0,0.21826403,0.17227039,0.45997,0.32234532,0.0,0.0,0.33096156,0.0,0.0,0.24325106,0.0,0.06758086,0.0,0.0,0.0,0.20680462,0.09339351,5.361254e-31,0.0,0.0,3.571077e-26,0.15273792,0.0,0.0,0.0,0.05044625,0.0,0.22878814,0.10443564,0.33068085,0.0,0.0,0.0,0.0,0.20109747,0.13231812,0.0,0.4489013,0.3328356,0.013312731,8.929341e-22,0.1583799,0.05109061,0.0,0.3088942,0.0,0.17980017,0.29622346,0.3527491
0.0,0.2933293,0.17037582,0.0,0.0,0.0,0.10369469,0.0,0.21476424,0.16937146,0.45320976,0.3157414,0.0,0.0,0.3243533,0.0,0.0,0.23964527,0.0,0.06541906,0.0,0.0,0.0,0.20371996,0.091367796,2.6770126e-33,0.0,0.0,4.5246883e-28,0.14990617,0.0,0.0,0.0,0.05537847,0.0,0.22514035,0.10129732,0.32940516,0.0,0.0,0.0,0.0,0.19727841,0.1299899,0.0,0.4503343,0.33229977,0.012408057,2.6907594e-23,0.16034432,0.050033953,0.0,0.29714033,0.0,0.17355692,0.28834713,0.35206583
0.0,0.2890852,0.16904236,0.0,0.0,0.0,0.10800936,0.0,0.20864224,0.16929571,0.45616752,0.31670913,0.0,0.0,0.31907848,0.0,0.0,0.23873118,0.0,0.06447749,0.0,0.0,0.0,0.20429608,0.090248786,8.496116e-36,0.0,0.0,3.9937464e-30,0.1447059,0.0,0.0,0.0,0.051572703,0.0,0.22446127,0.10330857,0.32885936,0.0,0.0,0.0,0.0,0.19324917,0.13005705,0.0,0.45047837,0.3264518,0.01097948,6.1174635e-25,0.1574478,0.048862185,0.0,0.30348986,0.0,0.16810486,0.27924874,0.35125986
0.0,0.29320255,0.16840929,0.0,0.0,0.0,0.10384603,0.0,0.20858142,0.17318541,0.44547462,0.3137228,0.0,0.0,0.3223317,0.0,0.0,0.23752888,0.0,0.06621186,0.0,0.0,0.0,0.20517948,0.09037682,1.6348712e-38,0.0,0.0,2.3717049e-32,0.14623168,0.0,0.0,0.0,0.05343893,0.0,0.22280437,0.10585654,0.33097807,0.0,0.0,0.0,0.0,0.19475682,0.12516409,0.0,0.44429886,0.32952008,0.009549609,1.0230014e-26,0.16255969,0.04724207,0.0,0.29660192,0.0,0.169746,0.27856618,0.34004802
0.0,0.2920779,0.17345223,0.0,0.0,0.0,0.103800826,0.0,0.2110301,0.17463264,0.44577116,0.3113151,0.0,0.0,0.31377125,0.0,0.0,0.2310351,0.0,0.0653559,0.0,0.0,0.0,0.20185341,0.086772785,1.8066e-41,0.0,0.0,9.110963e-35,0.14594643,0.0,0.0,0.0,0.050120573,0.0,0.22134095,0.10613298,0.32431617,0.0,0.0,0.0,0.0,0.19288313,0.12259968,0.0,0.4463763,0.32425618,0.008936252,1.2232414e-28,0.1603745,0.047159825,0.0,0.29780313,0.0,0.16441493,0.2719713,0.33998442
0.0,0.29346296,0.17055711,0.0,0.0,0.0,0.10410653,0.0,0.20414242,0.16859737,0.438876,0.3137927,0.0,0.0,0.31517476,0.0,0.0,0.23977584,0.0,0.061958812,0.0,0.0,0.0,0.19989969,0.08568426,1.1e-44,0.0,0.0,2.1651772e-37,0.13482259,0.0,0.0,0.0,0.050394755,0.0,0.21829243,0.10448349,0.32048592,0.0,0.0,0.0,0.0,0.18378241,0.12513849,0.0,0.44201392,0.32195836,0.008080478,1.013344e-30,0.15885743,0.04683648,0.0,0.29479256,0.0,0.16458729,0.27896434,0.3406239
0.0,0.2908193,0.16733964,0.0,0.0,0.0,0.103298955,0.0,0.20968041,0.17279325,0.4382221,0.30037028,0.0,0.0,0.30689508,0.0,0.0,0.23652768,0.0,0.060706258,0.0,0.0,0.0,0.2010741,0.08490388,0.0,0.0,0.0,3.0242e-40,0.13951413,0.0,0.0,0.0,0.05216947,0.0,0.21403216,0.099376746,0.31577498,0.0,0.0,0.0,0.0,0.18218836,0.12219109,0.0,0.4398491,0.32309508,0.0075626597,5.6129796e-33,0.16510487,0.048436232,0.0,0.2920661,0.0,0.16434613,0.2767836,0.33610094
0.0,0.28904417,0.16574688,0.0,0.0,0.0,0.10487661,0.0,0.20876607,0.17341974,0.44070223,0.30532077,0.0,0.0,0.30637094,0.0,0.0,0.22803973,0.0,0.060776435,0.0,0.0,0.0,0.19990765,0.08257195,0.0,0.0,0.0,2.34e-43,0.13713647,0.0,0.0,0.0,0.047044475,0.0,0.21056667,0.10067831,0.31699485,0.0,0.0,0.0,0.0,0.1853739,0.11962811,0.0,0.4365703,0.3152889,0.0066972007,1.9970975e-35,0.15718852,0.04743303,0.0,0.2841577,0.0,0.16217236,0.2768581,0.33077428
0.0,0.29004645,0.16842473,0.0,0.0,0.0,0.10243913,0.0,0.20726095,0.17475669,0.43305618,0.30372018,0.0,0.0,0.3001631,0.0,0.0,0.23125729,0.0,0.059667896,0.0,0.0,0.0,0.19708493,0.08049973,0.0,0.0,0.0,0.0,0.13835047,0.0,0.0,0.0,0.047551792,0.0,0.21236086,0.09987505,0.30524018,0.0,0.0,0.0,0.0,0.1890674,0.12368484,0.0,0.43037662,0.3110521,0.006703063,4.3605432e-38,0.15931231,0.051863257,0.0,0.2855925,0.0,0.16753547,0.2709322,0.32983536
0.0,0.28450167,0.17099188,0.0,0.0,0.0,0.10198747,0.0,0.1980139,0.17248417,0.43510705,0.29219985,0.0,0.0,0.30383578,0.0,0.0,0.22451101,0.0,0.05844588,0.0,0.0,0.0,0.194407,0.07848531,0.0,0.0,0.0,0.0,0.14489117,0.0,0.0,0.0,0.044697363,0.0,0.20292021,0.09869188,0.30961365,0.0,0.0,0.0,0.0,0.18470083,0.12638354,0.0,0.42874894,0.31851605,0.005512513,5.5444e-41,0.15830894,0.046592854,0.0,0.28794074,0.0,0.16610637,0.26927012,0.33116254
0.0,0.28456697,0.16489913,0.0,0.0,0.0,0.10100613,0.0,0.20416734,0.16988166,0.43317187,0.30239832,0.0,0.0,0.30805498,0.0,0.0,0.22710486,0.0,0.054184444,0.0,0.0,0.0,0.19272314,0.07656956,0.0,0.0,0.0,0.0,0.13967378,0.0,0.0,0.0,0.04482728,0.0,0.20866112,0.09903874,0.30806795,0.0,0.0,0.0,0.0,0.18024267,0.12528597,0.0,0.42952818,0.3033578,0.0046811393,3.9e-44,0.15661143,0.04599529,0.0,0.29000965,0.0,0.1593802,0.2644165,0.32342106
0.0,0.2856069,0.16533862,0.0,0.0,0.0,0.10188228,0.0,0.20921457,0.1661582,0.42239183,0.29224852,0.0,0.0,0.30246326,0.0,0.0,0.22499783,0.0,0.051419128,0.0,0.0,0.0,0.19128698,0.07507932,0.0,0.0,0.0,0.0,0.1421594,0.0,0.0,0.0,0.043144297,0.0,0.20944667,0.09776891,0.3014878,0.0,0.0,0.0,0.0,0.18155794,0.12624031,0.0,0.4198121,0.310669,0.004081339,0.0,0.15714929,0.04579998,0.0,0.28775004,0.0,0.15850069,0.26796067,0.3221833
0.0,0.2807554,0.16283719,0.0,0.0,0.0,0.09988373,0.0,0.19936153,0.16880488,0.4213931,0.29380432,0.0,0.0,0.30452776,0.0,0.0,0.21967949,0.0,0.05072594,0.0,0.0,0.0,0.19207536,0.07381599,0.0,0.0,0.0,0.0,0.14114687,0.0,0.0,0.0,0.04688016,0.0,0.20666103,0.09544658,0.29833892,0.0,0.0,0.0,0.0,0.18332823,0.1211863,0.0,0.41788048,0.30193642,0.0038316587,0.0,0.1524063,0.049585994,0.0,0.28545392,0.0,0.15431887,0.26319113,0.3284384
0.0,0.28461826,0.165351,0.0,0.0,0.0,0.09954434,0.0,0.19700561,0.16937178,0.42583057,0.29579204,0.0,0.0,0.29678512,0.0,0.0,0.22069463,0.0,0.05040288,0.0,0.0,0.0,0.19141844,0.07257567,0.0,0.0,0.0,0.0,0.14402054,0.0,0.0,0.0,0.04610551,0.0,0.20226842,0.09562232,0.28866473,0.0,0.0,0.0,0.0,0.18019846,0.11945031,0.0,0.42054358,0.30483434,0.0030041353,0.0,0.15519865,0.045301903,0.0,0.27583423,0.0,0.15706317,0.2631012,0.32087404
0.0,0.2768872,0.16317792,0.0,0.0,0.0,0.100617565,0.0,0.1928256,0.1710225,0.42768383,0.2914641,0.0,0.0,0.28942817,0.0,0.0,0.21611643,0.0,0.048434857,0.0,0.0,0.0,0.18900436,0.07092384,0.0,0.0,0.0,0.0,0.14083003,0.0,0.0,0.0,0.04442418,0.0,0.20263988,0.09696694,0.30093187,0.0,0.0,0.0,0.0,0.18112306,0.12691726,0.0,0.4136068,0.29947102,0.0025421355,0.0,0.14976442,0.046442665,0.0,0.27529782,0.0,0.15163867,0.2622655,0.32379025
0.0,0.27935913,0.16231205,0.0,0.0,0.0,0.10421305,0.0,0.19361034,0.16505226,0.43191963,0.2870231,0.0,0.0,0.28840443,0.0,0.0,0.21690606,0.0,0.044933844,0.0,0.0,0.0,0.18985622,0.07001679,0.0,0.0,0.0,0.0,0.13930763,0.0,0.0,0.0,0.047476094,0.0,0.19802587,0.09512461,0.29199386,0.0,0.0,0.0,0.0,0.17832348,0.1183762,0.0,0.41286424,0.29665905,0.0021624959,0.0,0.1483253,0.04580628,0.0,0.2772846,0.0,0.15287545,0.25481158,0.31914282
0.0,0.27876344,0.16211995,0.0,0.0,0.0,0.095174305,0.0,0.18877313,0.16186893,0.42446294,0.29459143,0.0,0.0,0.3004087,0.0,0.0,0.22232176,0.0,0.04436899,0.0,0.0,0.0,0.18777633,0.06767233,0.0,0.0,0.0,0.0,0.144903,0.0,0.0,0.0,0.0409474,0.0,0.19794501,0.09454884,0.29668543,0.0,0.0,0.0,0.0,0.18483274,0.11499882,0.0,0.40694755,0.2925828,0.0016659416,0.0,0.15461965,0.042155582,0.0,0.27384242,0.0,0.15329234,0.25455466,0.32700875
0.0,0.27922794,0.16164893,0.0,0.0,0.0,0.09837553,0.0,0.18623947,0.16223161,0.42040902,0.2844702,0.0,0.0,0.29281285,0.0,0.0,0.2176215,0.0,0.041728992,0.0,0.0,0.0,0.18506643,0.06409937,0.0,0.0,0.0,0.0,0.13316484,0.0,0.0,0.0,0.03634927,0.0,0.19035274,0.088532664,0.2953703,0.0,0.0,0.0,0.0,0.17398354,0.120529704,0.0,0.40603542,0.28839165,0.0014005238,0.0,0.14802422,0.042892065,0.0,0.27243724,0.0,0.1520033,0.25608975,0.3150589
0.0,0.27695253,0.15873417,0.0,0.0,0.0,0.10341196,0.0,0.18610556,0.16383307,0.42135644,0.28796917,0.0,0.0,0.28739876,0.0,0.0,0.21452072,0.0,0.040859856,0.0,0.0,0.0,0.18876943,0.06488861,0.0,0.0,0.0,0.0,0.12995392,0.0,0.0,0.0,0.041769598,0.0,0.19448844,0.09208829,0.29399046,0.0,0.0,0.0,0.0,0.17598125,0.1199118,0.0,0.39370698,0.28785715,0.001110448,0.0,0.15034227,0.04321684,0.0,0.27144912,0.0,0.15109308,0.25282153,0.3143556
0.0,0.2756597,0.15788466,0.0,0.0,0.0,0.098116376,0.0,0.18314657,0.16560465,0.41815257,0.28719437,0.0,0.0,0.29053926,0.0,0.0,0.21762311,0.0,0.039297406,0.0,0.0,0.0,0.18462595,0.062191445,0.0,0.0,0.0,0.0,0.13472041,0.0,0.0,0.0,0.043346573,0.0,0.20038946,0.09021424,0.28388193,0.0,0.0,0.0,0.0,0.17513877,0.116172396,0.0,0.39574635,0.27975678,0.0008803478,0.0,0.14552402,0.046599526,0.0,0.27469644,0.0,0.15324882,0.253537,0.30281055
0.0,0.27816078,0.1595262,0.0,0.0,0.0,0.10226727,0.0,0.18001106,0.16554916,0.4169627,0.28206804,0.0,0.0,0.2827125,0.0,0.0,0.21439098,0.0,0.038519066,0.0,0.0,0.0,0.18490614,0.05980846,0.0,0.0,0.0,0.0,0.12699106,0.0,0.0,0.0,0.044182416,0.0,0.1900448,0.09026931,0.28421158,0.0,0.0,0.0,0.0,0.17586224,0.11929615,0.0,0.39052933,0.28559753,0.00066129427,0.0,0.15009144,0.043652035,0.0,0.27167642,0.0,0.15493786,0.2479452,0.305743
0.0,0.27441984,0.16162707,0.0,0.0,0.0,0.09664721,0.0,0.18670288,0.16442442,0.4097945,0.2734108,0.0,0.0,0.29165703,0.0,0.0,0.22380972,0.0,0.036252026,0.0,0.0,0.0,0.18013111,0.057881232,0.0,0.0,0.0,0.0,0.121215716,0.0,0.0,0.0,0.035855163,0.0,0.18448147,0.08997242,0.28385097,0.0,0.0,0.0,0.0,0.17417961,0.119270585,0.0,0.39553905,0.28660825,0.00046381657,0.0,0.14084964,0.039190073,0.0,0.26699552,0.0,0.15237233,0.24659352,0.3042706
0.0,0.26944038,0.16004527,0.0,0.0,0.0,0.09618694,0.0,0.18496175,0.1630517,0.40808102,0.27320266,0.0,0.0,0.291306,0.0,0.0,0.21764499,0.0,0.03407162,0.0,0.0,0.0,0.17714636,0.05623743,0.0,0.0,0.0,0.0,0.11845218,0.0,0.0,0.0,0.03646862,0.0,0.18548596,0.08780219,0.28741947,0.0,0.0,0.0,0.0,0.17456064,0.11211091,0.0,0.3894348,0.29007995,0.00033706683,0.0,0.14012817,0.039658647,0.0,0.26502335,0.0,0.14491834,0.2470926,0.30675426
0.0,0.27360624,0.15685184,0.0,0.0,0.0,0.0974548,0.0,0.18510047,0.16255735,0.40204617,0.2733889,0.0,0.0,0.28767273,0.0,0.0,0.21009065,0.0,0.033861797,0.0,0.0,0.0,0.18171605,0.056440447,0.0,0.0,0.0,0.0,0.12260485,0.0,0.0,0.0,0.040357236,0.0,0.18259604,0.0875616,0.28314233,0.0,0.0,0.0,0.0,0.17591736,0.11715788,0.0,0.3885881,0.27843854,0.0002442261,0.0,0.1389965,0.039762307,0.0,0.26275593,0.0,0.1445585,0.2517598,0.30033103
0.0,0.2654448,0.15986027,0.0,0.0,0.0,0.0970904,0.0,0.18549585,0.16456363,0.39287132,0.2738977,0.0,0.0,0.28600466,0.0,0.0,0.2084909,0.0,0.03219122,0.0,0.0,0.0,0.17930299,0.05440321,0.0,0.0,0.0,0.0,0.12759164,0.0,0.0,0.0,0.039807934,0.0,0.17994729,0.08626428,0.28417113,0.0,0.0,0.0,0.0,0.16549854,0.11749559,0.0,0.39024124,0.2807309,0.0001671922,0.0,0.14135414,0.038987003,0.0,0.26433948,0.0,0.14583002,0.24116707,0.30016693
0.0,0.25861487,0.1558927,0.0,0.0,0.0,0.09679882,0.0,0.1829107,0.163667,0.4006226,0.27263725,0.0,0.0,0.28162766,0.0,0.0,0.20674603,0.0,0.029901845,0.0,0.0,0.0,0.17972772,0.052590825,0.0,0.0,0.0,0.0,0.12395508,0.0,0.0,0.0,0.041212574,0.0,0.17745076,0.08653522,0.27875262,0.0,0.0,0.0,0.0,0.16850817,0.11472376,0.0,0.3868068,0.28272212,0.000110805544,0.0,0.13951355,0.038547445,0.0,0.26316944,0.0,0.142101,0.23998797,0.29671264
0.0,0.26600346,0.15668578,0.0,0.0,0.0,0.097733326,0.0,0.18124363,0.16222273,0.3943372,0.27416945,0.0,0.0,0.27661654,0.0,0.0,0.2076536,0.0,0.02797343,0.0,0.0,0.0,0.17822503,0.050990835,0.0,0.0,0.0,0.0,0.12246825,0.0,0.0,0.0,0.041354015,0.0,0.17940873,0.08517862,0.27744514,0.0,0.0,0.0,0.0,0.16563824,0.116555125,0.0,0.3834185,0.27729848,7.189541e-05,0.0,0.13872121,0.04012794,0.0,0.26582426,0.0,0.14331418,0.24437393,0.29568186
0.0,0.26335743,0.14918685,0.0,0.0,0.0,0.09689721,0.0,0.17977442,0.1680156,0.39680377,0.2688489,0.0,0.0,0.28164274,0.0,0.0,0.20561554,0.0,0.027719555,0.0,0.0,0.0,0.18208885,0.050596803,0.0,0.0,0.0,0.0,0.12135029,0.0,0.0,0.0,0.03920145,0.0,0.18332951,0.08953745,0.27759272,0.0,0.0,0.0,0.0,0.16839898,0.11487731,0.0,0.37891647,0.274886,4.4583245e-05,0.0,0.13805394,0.037641793,0.0,0.26231173,0.0,0.14324337,0.24141532,0.2944988
0.0,0.2652054,0.1554873,0.0,0.0,0.0,0.09426746,0.0,0.18110165,0.16525584,0.391838,0.2720166,0.0,0.0,0.277661,0.0,0.0,0.20011374,0.0,0.026598925,0.0,0.0,0.0,0.17754327,0.04774821,0.0,0.0,0.0,0.0,0.110182345,0.0,0.0,0.0,0.039755154,0.0,0.17841543,0.084218085,0.27544844,0.0,0.0,0.0,0.0,0.16839598,0.1150847,0.0,0.37647703,0.2718779,2.6763862e-05,0.0,0.13990043,0.037694346,0.0,0.25840876,0.0,0.14766973,0.24526903,0.29228252
0.0,0.26249987,0.15418401,0.0,0.0,0.0,0.09343638,0.0,0.18158874,0.16469698,0.39289215,0.25981814,0.0,0.0,0.28595266,0.0,0.0,0.20259868,0.0,0.024201397,0.0,0.0,0.0,0.17722894,0.046377946,0.0,0.0,0.0,0.0,0.11717347,0.0,0.0,0.0,0.04076837,0.0,0.17733437,0.07842572,0.27216125,0.0,0.0,0.0,0.0,0.1622645,0.11446663,0.0,0.36915246,0.2711969,1.5545442e-05,0.0,0.14408332,0.039668478,0.0,0.2598781,0.0,0.14366475,0.23929252,0.2873656
0.0,0.2602884,0.15414983,0.0,0.0,0.0,0.09178196,0.0,0.17907378,0.16290492,0.38915494,0.2650205,0.0,0.0,0.27006516,0.0,0.0,0.20821744,0.0,0.02231753,0.0,0.0,0.0,0.17389122,0.04370571,0.0,0.0,0.0,0.0,0.1118758,0.0,0.0,0.0,0.040966917,0.0,0.17520663,0.07995085,0.27692023,0.0,0.0,0.0,0.0,0.16818652,0.11238977,0.0,0.37320134,0.2730346,8.668965e-06,0.0,0.14001969,0.042813554,0.0,0.25689986,0.0,0.14309256,0.2449188,0.27952287
0.0,0.26323527,0.15232985,0.0,0.0,0.0,0.09147833,0.0,0.17715867,0.16372308,0.3848447,0.26750484,0.0,0.0,0.26982957,0.0,0.0,0.20761943,0.0,0.021074733,0.0,0.0,0.0,0.1733289,0.04234788,0.0,0.0,0.0,0.0,0.110099375,0.0,0.0,0.0,0.039010115,0.0,0.17535281,0.08016829,0.27451333,0.0,0.0,0.0,0.0,0.1700165,0.10739221,0.0,0.36951542,0.27493268,4.592054e-06,0.0,0.13689454,0.038041376,0.0,0.25484383,0.0,0.13931918,0.2387077,0.2885344
