solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
0.17264092,0.23216088,0.0,0.0,0.0,0.1464291,0.08727298,0.0,0.15114178,1.3704635e-30,0.21566847,0.14511463,0.23986474,0.1426519,0.17003478,0.101925254,0.0,0.0,0.0,0.20008518,0.0,0.12601401,0.0,0.12084349,8.6357105e-34,0.14290537,0.124393575,0.0,0.18127368,0.0,0.046885055,0.0,0.11314368,0.22144108,0.24416079,0.19064467
0.17550214,0.2346078,0.0,0.0,0.0,0.14537206,0.08819839,0.0,0.15878627,7.1445334e-33,0.20923471,0.14405459,0.25335726,0.13963178,0.17245984,0.104095414,0.0,0.0,0.0,0.20140827,0.0,0.12638806,0.0,0.1171108,2.6515993e-36,0.14034826,0.12566349,0.0,0.17397448,0.0,0.048671264,0.0,0.11351406,0.22400178,0.24325298,0.18440881
0.16869181,0.22976832,0.0,0.0,0.0,0.1492738,0.08787801,0.0,0.14934103,2.3778045e-35,0.21222907,0.14760606,0.24386391,0.14004357,0.17482573,0.1022602,0.0,0.0,0.0,0.20102745,0.0,0.13294609,0.0,0.11735836,4.919092e-39,0.13388194,0.12521116,0.0,0.17552535,0.0,0.047638208,0.0,0.11748838,0.21923773,0.24682899,0.18565601
0.17458037,0.23258688,0.0,0.0,0.0,0.14957932,0.083434455,0.0,0.15538448,4.8223355e-38,0.20922843,0.1470897,0.24231437,0.14282303,0.17110981,0.1002693,0.0,0.0,0.0,0.19256341,0.0,0.1305477,0.0,0.118800625,5.22e-42,0.13677491,0.12378152,0.0,0.17302305,0.0,0.045979682,0.0,0.117177,0.22562689,0.2435768,0.18621226
0.16994166,0.23587483,0.0,0.0,0.0,0.14674596,0.08381982,0.0,0.15707073,5.649e-41,0.20894301,0.14840508,0.24281423,0.13912934,0.17385077,0.09806206,0.0,0.0,0.0,0.18987386,0.0,0.13308372,0.0,0.120130725,3e-45,0.13243525,0.12666373,0.0,0.17709607,0.0,0.04657234,0.0,0.11368654,0.2197626,0.24047847,0.18074588
0.16715813,0.23415467,0.0,0.0,0.0,0.1519146,0.08011997,0.0,0.15939932,3.6e-44,0.20923503,0.14929588,0.23348214,0.14242296,0.17507045,0.09836711,0.0,0.0,0.0,0.18120328,0.0,0.13435425,0.0,0.116862126,0.0,0.13244976,0.12354003,0.0,0.17829539,0.0,0.04384164,0.0,0.11943363,0.21975243,0.24364379,0.18383229
0.16918176,0.23020771,0.0,0.0,0.0,0.15061064,0.079453126,0.0,0.1567772,0.0,0.21332793,0.14157018,0.2482377,0.14247446,0.17070603,0.10056638,0.0,0.0,0.0,0.19143169,0.0,0.13167003,0.0,0.12114401,0.0,0.13452905,0.119163424,0.0,0.17194188,0.0,0.045000583,0.0,0.11545223,0.21947919,0.23637424,0.18651661
0.16586162,0.23004372,0.0,0.0,0.0,0.1468313,0.07859036,0.0,0.16579744,0.0,0.21068358,0.14179344,0.2414129,0.14336143,0.17237271,0.10263325,0.0,0.0,0.0,0.1844536,0.0,0.12924705,0.0,0.11461595,0.0,0.1258993,0.12074549,0.0,0.17256144,0.0,0.043897003,0.0,0.12451657,0.21550752,0.24006718,0.1873807
0.17123754,0.22813492,0.0,0.0,0.0,0.14538817,0.08154231,0.0,0.1622789,0.0,0.21254498,0.13974933,0.24043159,0.14024176,0.17139556,0.10314683,0.0,0.0,0.0,0.18976355,0.0,0.12095999,0.0,0.11714042,0.0,0.12448381,0.11816567,0.0,0.1721597,0.0,0.043519348,0.0,0.10940866,0.22134642,0.24273802,0.18167555
0.16555698,0.22731434,0.0,0.0,0.0,0.14625172,0.07813668,0.0,0.15259397,0.0,0.20570314,0.14398769,0.24480975,0.1424054,0.172069,0.10334084,0.0,0.0,0.0,0.1790903,0.0,0.12934929,0.0,0.11738197,0.0,0.13256145,0.11895109,0.0,0.1753225,0.0,0.046817355,0.0,0.11022864,0.21644711,0.23838376,0.18469875
0.17451546,0.22737114,0.0,0.0,0.0,0.14853087,0.07826676,0.0,0.154716,0.0,0.2107469,0.13964486,0.23713024,0.13625371,0.1717273,0.10123743,0.0,0.0,0.0,0.18677486,0.0,0.13104923,0.0,0.11319078,0.0,0.13120088,0.11922999,0.0,0.17045031,0.0,0.045400787,0.0,0.11163496,0.21810386,0.23237276,0.17358218
0.16424866,0.22912589,0.0,0.0,0.0,0.14450182,0.07504297,0.0,0.1514833,0.0,0.20504533,0.13811144,0.24023265,0.14065741,0.1694876,0.102909215,0.0,0.0,0.0,0.1885905,0.0,0.12891106,0.0,0.11772375,0.0,0.12576365,0.11571729,0.0,0.17178231,0.0,0.045845773,0.0,0.11046529,0.21772943,0.23556839,0.18374327
0.16362494,0.2222278,0.0,0.0,0.0,0.14222638,0.07642429,0.0,0.15262683,0.0,0.20523174,0.14409974,0.23264909,0.1413231,0.16831976,0.10511757,0.0,0.0,0.0,0.18978037,0.0,0.1266957,0.0,0.119001314,0.0,0.1299654,0.11830295,0.0,0.17250076,0.0,0.044465203,0.0,0.11307436,0.21492037,0.2345457,0.18196112
0.16270562,0.22623922,0.0,0.0,0.0,0.14527586,0.07500487,0.0,0.15103824,0.0,0.20202318,0.13943122,0.23426339,0.14066495,0.17173328,0.10063706,0.0,0.0,0.0,0.18880026,0.0,0.123543374,0.0,0.113644294,0.0,0.12579288,0.11701893,0.0,0.17654425,0.0,0.044310704,0.0,0.1105415,0.21648945,0.23415378,0.1816458
