total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0,0.085142255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048789244,0.0,0.0,0.0,0.0,0.020184508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03607904,0.0,0.0,0.0,0.0,0.003195561,0.01698477,0.0,0.0,0.0,0.0,7.4716475e-08,0.13159844,0.0,0.0,0.0,0.0,0.0,0.11936681,0.0,0.0,0.072852425,0.15241855,0.0,0.059069984,0.0,0.0,0.0,0.076969124,0.0,0.0,0.040516194,0.0
0.0,0.085532315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051088784,0.0,0.0,0.0,0.0,0.020272989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03485444,0.0,0.0,0.0,0.0,0.0033050412,0.016309796,0.0,0.0,0.0,0.0,2.6895298e-08,0.13026936,0.0,0.0,0.0,0.0,0.0,0.118470006,0.0,0.0,0.069195315,0.15294628,0.0,0.059256867,0.0,0.0,0.0,0.079908825,0.0,0.0,0.041350704,0.0
0.0,0.08218662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04983952,0.0,0.0,0.0,0.0,0.020602621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035141483,0.0,0.0,0.0,0.0,0.0034515308,0.016578374,0.0,0.0,0.0,0.0,8.967467e-09,0.13085657,0.0,0.0,0.0,0.0,0.0,0.11777564,0.0,0.0,0.07159849,0.15051796,0.0,0.062376883,0.0,0.0,0.0,0.076888956,0.0,0.0,0.0413093,0.0
0.0,0.08472549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04913291,0.0,0.0,0.0,0.0,0.019944236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03474704,0.0,0.0,0.0,0.0,0.0030510242,0.015937684,0.0,0.0,0.0,0.0,2.7531522e-09,0.12747267,0.0,0.0,0.0,0.0,0.0,0.11517639,0.0,0.0,0.07085555,0.1494044,0.0,0.062716186,0.0,0.0,0.0,0.0769874,0.0,0.0,0.040495895,0.0
0.0,0.08463996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048542064,0.0,0.0,0.0,0.0,0.020326393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035390507,0.0,0.0,0.0,0.0,0.0030767221,0.015541762,0.0,0.0,0.0,0.0,7.733661e-10,0.12679072,0.0,0.0,0.0,0.0,0.0,0.115198486,0.0,0.0,0.07184613,0.14860189,0.0,0.061363846,0.0,0.0,0.0,0.078367755,0.0,0.0,0.040799644,0.0
0.0,0.08259946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05003541,0.0,0.0,0.0,0.0,0.01991112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034748547,0.0,0.0,0.0,0.0,0.0021465586,0.015519481,0.0,0.0,0.0,0.0,1.9739319e-10,0.12823099,0.0,0.0,0.0,0.0,0.0,0.113414384,0.0,0.0,0.07031505,0.14884847,0.0,0.060973447,0.0,0.0,0.0,0.077063836,0.0,0.0,0.042137057,0.0
0.0,0.08172979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04769563,0.0,0.0,0.0,0.0,0.019948607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03514535,0.0,0.0,0.0,0.0,0.00190668,0.015614134,0.0,0.0,0.0,0.0,4.543797e-11,0.12059587,0.0,0.0,0.0,0.0,0.0,0.113367125,0.0,0.0,0.069819495,0.14840479,0.0,0.061995603,0.0,0.0,0.0,0.077896506,0.0,0.0,0.041604776,0.0
0.0,0.07884425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04786525,0.0,0.0,0.0,0.0,0.020056777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035216454,0.0,0.0,0.0,0.0,0.0017919908,0.015156492,0.0,0.0,0.0,0.0,9.35666e-12,0.12099883,0.0,0.0,0.0,0.0,0.0,0.114116885,0.0,0.0,0.07371355,0.14457999,0.0,0.06266591,0.0,0.0,0.0,0.07605926,0.0,0.0,0.04057805,0.0
0.0,0.07928906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048139464,0.0,0.0,0.0,0.0,0.019852178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035711456,0.0,0.0,0.0,0.0,0.001964245,0.01529056,0.0,0.0,0.0,0.0,1.7084832e-12,0.120450884,0.0,0.0,0.0,0.0,0.0,0.11345052,0.0,0.0,0.07082274,0.14674783,0.0,0.06404269,0.0,0.0,0.0,0.077007614,0.0,0.0,0.039080385,0.0
0.0,0.07906686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048069317,0.0,0.0,0.0,0.0,0.019177334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03480285,0.0,0.0,0.0,0.0,0.0018486688,0.015678125,0.0,0.0,0.0,0.0,2.739898e-13,0.12026186,0.0,0.0,0.0,0.0,0.0,0.1128112,0.0,0.0,0.071299955,0.14217797,0.0,0.06237113,0.0,0.0,0.0,0.07611715,0.0,0.0,0.040831476,0.0
0.0,0.07901735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04734307,0.0,0.0,0.0,0.0,0.019994367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034374133,0.0,0.0,0.0,0.0,0.0018717985,0.015792862,0.0,0.0,0.0,0.0,3.819205e-14,0.11907643,0.0,0.0,0.0,0.0,0.0,0.11157312,0.0,0.0,0.06901239,0.14459655,0.0,0.061918274,0.0,0.0,0.0,0.075635105,0.0,0.0,0.040064376,0.0
0.0,0.078263655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04969151,0.0,0.0,0.0,0.0,0.020549288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03574164,0.0,0.0,0.0,0.0,0.0017074564,0.015224849,0.0,0.0,0.0,0.0,4.5751854e-15,0.11698409,0.0,0.0,0.0,0.0,0.0,0.11134181,0.0,0.0,0.07285816,0.14107564,0.0,0.056988277,0.0,0.0,0.0,0.07373704,0.0,0.0,0.04244555,0.0
0.0,0.08097017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048952088,0.0,0.0,0.0,0.0,0.019847196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03454587,0.0,0.0,0.0,0.0,0.0019186345,0.0152524635,0.0,0.0,0.0,0.0,4.6524513e-16,0.11910487,0.0,0.0,0.0,0.0,0.0,0.111223616,0.0,0.0,0.07096915,0.13813205,0.0,0.05666403,0.0,0.0,0.0,0.07612275,0.0,0.0,0.041208446,0.0
0.0,0.08016371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049736828,0.0,0.0,0.0,0.0,0.020143872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03418379,0.0,0.0,0.0,0.0,0.0018445889,0.015758608,0.0,0.0,0.0,0.0,3.962247e-17,0.11622899,0.0,0.0,0.0,0.0,0.0,0.1089924,0.0,0.0,0.067281805,0.14115945,0.0,0.057707272,0.0,0.0,0.0,0.07498187,0.0,0.0,0.04085066,0.0
0.0,0.077147394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04720295,0.0,0.0,0.0,0.0,0.020426797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034689542,0.0,0.0,0.0,0.0,0.001991982,0.01639045,0.0,0.0,0.0,0.0,2.7847701e-18,0.11491169,0.0,0.0,0.0,0.0,0.0,0.10881153,0.0,0.0,0.0678812,0.13895853,0.0,0.05878479,0.0,0.0,0.0,0.07582435,0.0,0.0,0.03948518,0.0
0.0,0.0767406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047161855,0.0,0.0,0.0,0.0,0.02028721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03552716,0.0,0.0,0.0,0.0,0.0014541624,0.015775433,0.0,0.0,0.0,0.0,1.5893477e-19,0.11417859,0.0,0.0,0.0,0.0,0.0,0.11068132,0.0,0.0,0.069546595,0.13855547,0.0,0.055374224,0.0,0.0,0.0,0.07672271,0.0,0.0,0.040442068,0.0
0.0,0.07912582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047880597,0.0,0.0,0.0,0.0,0.020127514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035235718,0.0,0.0,0.0,0.0,0.0012423302,0.015831454,0.0,0.0,0.0,0.0,7.2366696e-21,0.11624805,0.0,0.0,0.0,0.0,0.0,0.10864126,0.0,0.0,0.066627935,0.13849281,0.0,0.05682368,0.0,0.0,0.0,0.07513363,0.0,0.0,0.041126806,0.0
0.0,0.07805617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04673092,0.0,0.0,0.0,0.0,0.020100905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034815997,0.0,0.0,0.0,0.0,0.001198085,0.016361129,0.0,0.0,0.0,0.0,2.5780277e-22,0.113955095,0.0,0.0,0.0,0.0,0.0,0.11026382,0.0,0.0,0.066449575,0.13650352,0.0,0.058864567,0.0,0.0,0.0,0.07391425,0.0,0.0,0.039512992,0.0
0.0,0.07776884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04567711,0.0,0.0,0.0,0.0,0.020217806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03495262,0.0,0.0,0.0,0.0,0.0010406767,0.016185848,0.0,0.0,0.0,0.0,7.032853e-24,0.112041414,0.0,0.0,0.0,0.0,0.0,0.10969045,0.0,0.0,0.06548794,0.1347039,0.0,0.06020692,0.0,0.0,0.0,0.07518761,0.0,0.0,0.038659208,0.0
0.0,0.07610241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045008797,0.0,0.0,0.0,0.0,0.01990096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03535703,0.0,0.0,0.0,0.0,0.00092950097,0.0158307,0.0,0.0,0.0,0.0,1.4346478e-25,0.11131779,0.0,0.0,0.0,0.0,0.0,0.106345825,0.0,0.0,0.06597126,0.13534233,0.0,0.063651256,0.0,0.0,0.0,0.07299114,0.0,0.0,0.038380295,0.0
0.0,0.07680672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046132002,0.0,0.0,0.0,0.0,0.02014868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03520774,0.0,0.0,0.0,0.0,0.00066488324,0.01604157,0.0,0.0,0.0,0.0,2.131398e-27,0.11080331,0.0,0.0,0.0,0.0,0.0,0.10658687,0.0,0.0,0.06695598,0.13381717,0.0,0.0619055,0.0,0.0,0.0,0.074756324,0.0,0.0,0.03920378,0.0
0.0,0.07775417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478926,0.0,0.0,0.0,0.0,0.020721752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035824772,0.0,0.0,0.0,0.0,0.0003923909,0.015719749,0.0,0.0,0.0,0.0,2.2392995e-29,0.1086264,0.0,0.0,0.0,0.0,0.0,0.10983821,0.0,0.0,0.06493628,0.13427222,0.0,0.060175166,0.0,0.0,0.0,0.074537486,0.0,0.0,0.038767632,0.0
0.0,0.07651414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047818154,0.0,0.0,0.0,0.0,0.020637043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035780843,0.0,0.0,0.0,0.0,0.00019275899,0.016665757,0.0,0.0,0.0,0.0,1.6098381e-31,0.10879101,0.0,0.0,0.0,0.0,0.0,0.10972536,0.0,0.0,0.06554383,0.13415465,0.0,0.05992696,0.0,0.0,0.0,0.07448837,0.0,0.0,0.03968079,0.0
0.0,0.07612433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458422,0.0,0.0,0.0,0.0,0.019899962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035279714,0.0,0.0,0.0,0.0,7.7755634e-05,0.01597754,0.0,0.0,0.0,0.0,7.6308107e-34,0.11045358,0.0,0.0,0.0,0.0,0.0,0.10688626,0.0,0.0,0.063250385,0.13214035,0.0,0.05903069,0.0,0.0,0.0,0.07411931,0.0,0.0,0.039302617,0.0
0.0,0.07457641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045008738,0.0,0.0,0.0,0.0,0.01999774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034543984,0.0,0.0,0.0,0.0,2.779634e-05,0.015708841,0.0,0.0,0.0,0.0,2.2868136e-36,0.10853481,0.0,0.0,0.0,0.0,0.0,0.10564767,0.0,0.0,0.0652788,0.13347268,0.0,0.05913596,0.0,0.0,0.0,0.07364579,0.0,0.0,0.03832229,0.0
0.0,0.075482085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045740787,0.0,0.0,0.0,0.0,0.019708062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03429048,0.0,0.0,0.0,0.0,8.825633e-06,0.015866205,0.0,0.0,0.0,0.0,4.129862e-39,0.109289676,0.0,0.0,0.0,0.0,0.0,0.10592752,0.0,0.0,0.06603886,0.13431798,0.0,0.058649752,0.0,0.0,0.0,0.07516308,0.0,0.0,0.03886574,0.0
0.0,0.07724863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046848293,0.0,0.0,0.0,0.0,0.020122744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034686234,0.0,0.0,0.0,0.0,2.544869e-06,0.01541425,0.0,0.0,0.0,0.0,4.253e-42,0.10746658,0.0,0.0,0.0,0.0,0.0,0.104439564,0.0,0.0,0.06450849,0.13065553,0.0,0.05968237,0.0,0.0,0.0,0.074131705,0.0,0.0,0.03902895,0.0
0.0,0.07318324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046448626,0.0,0.0,0.0,0.0,0.019592317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034417868,0.0,0.0,0.0,0.0,6.654968e-07,0.015773403,0.0,0.0,0.0,0.0,3e-45,0.10572885,0.0,0.0,0.0,0.0,0.0,0.10439137,0.0,0.0,0.06501171,0.13099593,0.0,0.060991578,0.0,0.0,0.0,0.07361213,0.0,0.0,0.03863844,0.0
0.0,0.07392172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043941088,0.0,0.0,0.0,0.0,0.019637302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034565266,0.0,0.0,0.0,0.0,1.5709593e-07,0.014867148,0.0,0.0,0.0,0.0,0.0,0.10684031,0.0,0.0,0.0,0.0,0.0,0.10342925,0.0,0.0,0.06806076,0.12583919,0.0,0.06089257,0.0,0.0,0.0,0.07003652,0.0,0.0,0.03796003,0.0
0.0,0.073797785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045974232,0.0,0.0,0.0,0.0,0.019706286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343606,0.0,0.0,0.0,0.0,3.323202e-08,0.0163631,0.0,0.0,0.0,0.0,0.0,0.10600629,0.0,0.0,0.0,0.0,0.0,0.10443705,0.0,0.0,0.06481705,0.12828003,0.0,0.059524834,0.0,0.0,0.0,0.070658684,0.0,0.0,0.037848987,0.0
0.0,0.074211314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045772575,0.0,0.0,0.0,0.0,0.020229075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03523339,0.0,0.0,0.0,0.0,6.2464114e-09,0.01519851,0.0,0.0,0.0,0.0,0.0,0.10468021,0.0,0.0,0.0,0.0,0.0,0.103251025,0.0,0.0,0.0663366,0.12620163,0.0,0.056566313,0.0,0.0,0.0,0.07194263,0.0,0.0,0.03972038,0.0
0.0,0.07436053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045782752,0.0,0.0,0.0,0.0,0.019805765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034496397,0.0,0.0,0.0,0.0,1.0335732e-09,0.01575583,0.0,0.0,0.0,0.0,0.0,0.10648124,0.0,0.0,0.0,0.0,0.0,0.103222005,0.0,0.0,0.06355214,0.12723266,0.0,0.058692764,0.0,0.0,0.0,0.07334927,0.0,0.0,0.038594384,0.0
0.0,0.07245038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047697216,0.0,0.0,0.0,0.0,0.019654157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035238888,0.0,0.0,0.0,0.0,1.4902486e-10,0.015010604,0.0,0.0,0.0,0.0,0.0,0.10310407,0.0,0.0,0.0,0.0,0.0,0.10219551,0.0,0.0,0.062319223,0.1283873,0.0,0.05836382,0.0,0.0,0.0,0.07112767,0.0,0.0,0.0378221,0.0
0.0,0.07079019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046827998,0.0,0.0,0.0,0.0,0.018966973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034700632,0.0,0.0,0.0,0.0,1.8516647e-11,0.01520156,0.0,0.0,0.0,0.0,0.0,0.10343902,0.0,0.0,0.0,0.0,0.0,0.10123447,0.0,0.0,0.06292213,0.12662284,0.0,0.05784168,0.0,0.0,0.0,0.071673974,0.0,0.0,0.037857816,0.0
0.0,0.0717609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044878572,0.0,0.0,0.0,0.0,0.018835327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035356652,0.0,0.0,0.0,0.0,1.9588478e-12,0.0154713765,0.0,0.0,0.0,0.0,0.0,0.10122296,0.0,0.0,0.0,0.0,0.0,0.10253634,0.0,0.0,0.06294179,0.1254331,0.0,0.059546094,0.0,0.0,0.0,0.06978167,0.0,0.0,0.039629083,0.0
0.0,0.07340367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044332486,0.0,0.0,0.0,0.0,0.019078864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034780413,0.0,0.0,0.0,0.0,1.7411773e-13,0.015199889,0.0,0.0,0.0,0.0,0.0,0.0996854,0.0,0.0,0.0,0.0,0.0,0.103017636,0.0,0.0,0.065552406,0.123869844,0.0,0.060126346,0.0,0.0,0.0,0.070652284,0.0,0.0,0.038698822,0.0
0.0,0.07223264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044121668,0.0,0.0,0.0,0.0,0.019166587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034808397,0.0,0.0,0.0,0.0,1.2818085e-14,0.015165562,0.0,0.0,0.0,0.0,0.0,0.10121743,0.0,0.0,0.0,0.0,0.0,0.10299985,0.0,0.0,0.06249342,0.1229863,0.0,0.058255404,0.0,0.0,0.0,0.0700857,0.0,0.0,0.039149813,0.0
0.0,0.070456736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444937,0.0,0.0,0.0,0.0,0.019149581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034989342,0.0,0.0,0.0,0.0,7.6927776e-16,0.015918344,0.0,0.0,0.0,0.0,0.0,0.10063062,0.0,0.0,0.0,0.0,0.0,0.10149114,0.0,0.0,0.06422182,0.12321308,0.0,0.06035088,0.0,0.0,0.0,0.07010134,0.0,0.0,0.038459405,0.0
0.0,0.07209118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044095136,0.0,0.0,0.0,0.0,0.019173939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034967892,0.0,0.0,0.0,0.0,3.6991355e-17,0.015512229,0.0,0.0,0.0,0.0,0.0,0.10005642,0.0,0.0,0.0,0.0,0.0,0.102648504,0.0,0.0,0.061563127,0.12177886,0.0,0.05814573,0.0,0.0,0.0,0.07134145,0.0,0.0,0.036785785,0.0
0.0,0.06939159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04414162,0.0,0.0,0.0,0.0,0.018785376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034732707,0.0,0.0,0.0,0.0,1.3983036e-18,0.0152775785,0.0,0.0,0.0,0.0,0.0,0.09982812,0.0,0.0,0.0,0.0,0.0,0.09992249,0.0,0.0,0.06232337,0.1219235,0.0,0.058984373,0.0,0.0,0.0,0.06866516,0.0,0.0,0.038934734,0.0
0.0,0.06985505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044589262,0.0,0.0,0.0,0.0,0.019349778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035015978,0.0,0.0,0.0,0.0,4.0688055e-20,0.015907174,0.0,0.0,0.0,0.0,0.0,0.10001674,0.0,0.0,0.0,0.0,0.0,0.100069985,0.0,0.0,0.061432436,0.120448805,0.0,0.059850134,0.0,0.0,0.0,0.070298694,0.0,0.0,0.03823784,0.0
0.0,0.069673896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045513157,0.0,0.0,0.0,0.0,0.0196822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035282854,0.0,0.0,0.0,0.0,8.904623e-22,0.015835153,0.0,0.0,0.0,0.0,0.0,0.09642647,0.0,0.0,0.0,0.0,0.0,0.10031105,0.0,0.0,0.059897054,0.12081963,0.0,0.05849816,0.0,0.0,0.0,0.06866491,0.0,0.0,0.038984444,0.0
0.0,0.06865612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04378972,0.0,0.0,0.0,0.0,0.019390712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034719847,0.0,0.0,0.0,0.0,1.4284463e-23,0.016148016,0.0,0.0,0.0,0.0,0.0,0.09736274,0.0,0.0,0.0,0.0,0.0,0.09986092,0.0,0.0,0.06337912,0.11867044,0.0,0.05777618,0.0,0.0,0.0,0.06932371,0.0,0.0,0.037976194,0.0
0.0,0.0683501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043840952,0.0,0.0,0.0,0.0,0.019239048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034902494,0.0,0.0,0.0,0.0,1.6321494e-25,0.014985594,0.0,0.0,0.0,0.0,0.0,0.09595258,0.0,0.0,0.0,0.0,0.0,0.10040357,0.0,0.0,0.06406634,0.11703189,0.0,0.057383735,0.0,0.0,0.0,0.067453854,0.0,0.0,0.03623559,0.0
0.0,0.068270765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04506903,0.0,0.0,0.0,0.0,0.019097311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034461156,0.0,0.0,0.0,0.0,1.28641e-27,0.015035385,0.0,0.0,0.0,0.0,0.0,0.09722607,0.0,0.0,0.0,0.0,0.0,0.09920624,0.0,0.0,0.06250747,0.117572606,0.0,0.058335274,0.0,0.0,0.0,0.06736567,0.0,0.0,0.038111042,0.0
0.0,0.06822947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04594444,0.0,0.0,0.0,0.0,0.019643363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03565072,0.0,0.0,0.0,0.0,6.7463174e-30,0.015454871,0.0,0.0,0.0,0.0,0.0,0.09554692,0.0,0.0,0.0,0.0,0.0,0.09903496,0.0,0.0,0.062569864,0.11714963,0.0,0.05682023,0.0,0.0,0.0,0.06609306,0.0,0.0,0.03719971,0.0
0.0,0.06958914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042842828,0.0,0.0,0.0,0.0,0.02033498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034714922,0.0,0.0,0.0,0.0,2.2600107e-32,0.015430096,0.0,0.0,0.0,0.0,0.0,0.09368512,0.0,0.0,0.0,0.0,0.0,0.09899708,0.0,0.0,0.059173185,0.11880346,0.0,0.058960244,0.0,0.0,0.0,0.06594548,0.0,0.0,0.03595731,0.0
0.0,0.06805701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04514404,0.0,0.0,0.0,0.0,0.020199258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03533622,0.0,0.0,0.0,0.0,4.616731e-35,0.015591968,0.0,0.0,0.0,0.0,0.0,0.09295071,0.0,0.0,0.0,0.0,0.0,0.09790153,0.0,0.0,0.059362154,0.11500362,0.0,0.05823604,0.0,0.0,0.0,0.06788695,0.0,0.0,0.03513762,0.0
0.0,0.066382214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043577913,0.0,0.0,0.0,0.0,0.020066805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03519563,0.0,0.0,0.0,0.0,5.4518514e-38,0.015910335,0.0,0.0,0.0,0.0,0.0,0.09416581,0.0,0.0,0.0,0.0,0.0,0.09823908,0.0,0.0,0.0601445,0.11417678,0.0,0.061163098,0.0,0.0,0.0,0.06654547,0.0,0.0,0.03539979,0.0
0.0,0.06755066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043654144,0.0,0.0,0.0,0.0,0.019852268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03537985,0.0,0.0,0.0,0.0,3.4978e-41,0.015607829,0.0,0.0,0.0,0.0,0.0,0.091923006,0.0,0.0,0.0,0.0,0.0,0.1002985,0.0,0.0,0.06154877,0.114891596,0.0,0.0590131,0.0,0.0,0.0,0.06649723,0.0,0.0,0.03597685,0.0
0.0,0.06759867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042452876,0.0,0.0,0.0,0.0,0.01934441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034691967,0.0,0.0,0.0,0.0,1.1e-44,0.015634691,0.0,0.0,0.0,0.0,0.0,0.0919691,0.0,0.0,0.0,0.0,0.0,0.09916477,0.0,0.0,0.06169089,0.114291966,0.0,0.059945423,0.0,0.0,0.0,0.06694928,0.0,0.0,0.036134038,0.0
