area_1_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day
-2.5483975,-2.2296968,-2.5512657,-2.2906055,-2.6218576,-2.2324657,2.616142,-2.4352431,2.578469,2.4761448,-2.477937,2.3424575,-2.523302,-2.2985342,-2.503834,-2.1799033,-2.4270782,-2.587241,2.3386984,-2.4151554,2.5842912,2.58258,2.5902886,2.6176121,2.501225,2.596484,-2.5020583,-2.026136,-2.5621858,-2.5124438,2.6470287,2.428484,2.5159333,-2.4072626,-2.5507848
-2.5553856,-2.2366462,-2.5582395,-2.298203,-2.6284301,-2.2402053,2.616142,-2.4427292,2.578469,2.4761448,-2.4852445,2.370525,-2.5304043,-2.3063977,-2.5110276,-2.1879714,-2.434596,-2.594022,2.3390458,-2.4227192,2.5842912,2.58258,2.5902886,2.6176121,2.501225,2.6186492,-2.5092616,-2.0273943,-2.5691035,-2.519602,2.6470287,2.428484,2.5159333,-2.4148355,-2.5577574
-2.5623386,-2.243653,-2.5651782,-2.3058004,-2.6349611,-2.2479708,2.6443763,-2.450185,2.578469,2.4761448,-2.4925213,2.3705282,-2.5374742,-2.3142304,-2.518188,-2.1960394,-2.4420838,-2.600765,2.3522162,-2.4302526,2.5842912,2.58258,2.5902886,2.6176121,2.501225,2.6186492,-2.516433,-2.0287323,-2.575985,-2.526728,2.6470287,2.433642,2.5159333,-2.4223804,-2.5646954
-2.569256,-2.2507062,-2.5720813,-2.313398,-2.6414423,-2.2557364,2.644808,-2.4576106,2.578469,2.4761448,-2.4997668,2.3654745,-2.5445108,-2.3220496,-2.5253162,-2.2041075,-2.4495416,-2.6074693,2.3521826,-2.4377558,2.5842912,2.58258,2.5902886,2.6435375,2.501225,2.6186492,-2.5235722,-2.0301495,-2.58283,-2.5338206,2.6470287,2.433642,2.5159333,-2.4298975,-2.571598
-2.5761375,-2.2578092,-2.5789485,-2.3209953,-2.6478794,-2.263502,2.644808,-2.4650059,2.578469,2.4761448,-2.506981,2.365465,-2.5515141,-2.3298488,-2.532412,-2.2121706,-2.4569693,-2.6141343,2.352149,-2.4452293,2.5842912,2.603736,2.5902886,2.6435792,2.5252151,2.6186492,-2.530679,-2.031655,-2.5896378,-2.5408797,2.6554937,2.433642,2.5159333,-2.4373865,-2.578465
-2.5829823,-2.264952,-2.5857792,-2.3285787,-2.6542692,-2.2712674,2.644808,-2.472368,2.578469,2.4761448,-2.514163,2.365465,-2.5584834,-2.3376207,-2.539475,-2.220205,-2.464365,-2.6207552,2.3521154,-2.4526725,2.5842912,2.6143003,2.596792,2.6435792,2.5252151,2.6186492,-2.5377526,-2.033249,-2.596408,-2.547905,2.6554937,2.4498372,2.5159333,-2.4448473,-2.5852957
-2.5897899,-2.272132,-2.5925715,-2.3361425,-2.6606085,-2.279012,2.644808,-2.4796991,2.578469,2.4761305,-2.521313,2.365465,-2.5654178,-2.3453772,-2.5465047,-2.2282395,-2.4717286,-2.6273327,2.3520818,-2.4600856,2.5842912,2.614318,2.5971982,2.6435792,2.5252151,2.6186492,-2.544793,-2.0349364,-2.6031399,-2.5548956,2.6554937,2.4503584,2.518324,-2.4522767,-2.5920885
-2.5965598,-2.2793462,-2.5993226,-2.3437064,-2.6668997,-2.2867439,2.644808,-2.4869995,2.578469,2.4760969,-2.5284305,2.3654354,-2.5723171,-2.3531091,-2.5535007,-2.2362733,-2.4790618,-2.6338687,2.3520482,-2.4674685,2.5842912,2.614318,2.5971982,2.6435792,2.5252151,2.6186492,-2.551799,-2.0367224,-2.6098306,-2.5618513,2.6554937,2.4503584,2.5198457,-2.4596753,-2.5988402
-2.6032913,-2.2865906,-2.606035,-2.3512702,-2.6731372,-2.2944758,2.644808,-2.494269,2.578469,2.50288,-2.5355148,2.3654017,-2.5791807,-2.3608146,-2.5604622,-2.2442741,-2.4863644,-2.6403599,2.3520145,-2.4748209,2.5842912,2.614318,2.5971982,2.6435792,2.5252151,2.6186492,-2.558771,-2.038611,-2.6164782,-2.5687714,2.6554937,2.4503584,2.5198457,-2.467045,-2.6055532
-2.6099813,-2.293859,-2.6127079,-2.358828,-2.679322,-2.3022077,2.644808,-2.501507,2.5791662,2.5043776,-2.5425658,2.3936222,-2.5860074,-2.3685014,-2.567389,-2.252275,-2.493636,-2.6468022,2.351981,-2.4821427,2.5842912,2.614318,2.5971982,2.6435792,2.5252151,2.6186492,-2.5657077,-2.0406058,-2.6230853,-2.5756555,2.6554937,2.4503584,2.5198457,-2.4743857,-2.612227
-2.6166284,-2.301154,-2.619341,-2.3663583,-2.6854544,-2.3099396,2.644808,-2.5087137,2.5794048,2.5043776,-2.5495827,2.3936222,-2.5927937,-2.376166,-2.574278,-2.2602532,-2.5008764,-2.653201,2.3519242,-2.4894335,2.6158783,2.614318,2.5971982,2.6435792,2.5252151,2.6186492,-2.572609,-2.04271,-2.6296513,-2.5825028,2.6554937,2.4503584,2.5198457,-2.481697,-2.618861
-2.623235,-2.308471,-2.6259298,-2.3738885,-2.691527,-2.3176413,2.644808,-2.5158885,2.5794048,2.5043776,-2.556565,2.3936222,-2.599542,-2.3837996,-2.5811307,-2.2682204,-2.5080855,-2.659547,2.351857,-2.4966934,2.6158864,2.614318,2.5971982,2.6435792,2.5252151,2.6186492,-2.579474,-2.044929,-2.6361704,-2.589313,2.6554937,2.4503584,2.5198457,-2.4889786,-2.6254523
-2.6298006,-2.3157995,-2.6324737,-2.3814018,-2.6975434,-2.3253396,2.644808,-2.523031,2.5794048,2.524856,-2.5635126,2.4023123,-2.6062515,-2.3914123,-2.5879464,-2.276166,-2.5152626,-2.6658468,2.3517897,-2.503921,2.6158864,2.614318,2.5971982,2.6435792,2.5252151,2.6186492,-2.5863025,-2.047266,-2.6426442,-2.5960853,2.6554937,2.4503584,2.5493827,-2.4962301,-2.6319973
-2.6363187,-2.323148,-2.6389754,-2.3888984,-2.7035015,-2.333032,2.644808,-2.5301409,2.5794048,2.524856,-2.5704243,2.4036448,-2.6129217,-2.3990033,-2.5947244,-2.2840996,-2.5224075,-2.6720915,2.3816822,-2.5111158,2.6158864,2.614318,2.5971982,2.6435792,2.5252151,2.6186492,-2.5930903,-2.0497258,-2.649075,-2.6028194,2.6554937,2.4759555,2.5493836,-2.503451,-2.6385005
-2.642792,-2.3305101,-2.64543,-2.3963852,-2.7093992,-2.3406966,2.644808,-2.5372176,2.5794048,2.524856,-2.5773,2.40948,-2.6195524,-2.406567,-2.6014643,-2.2920063,-2.5295198,-2.6782873,2.3821337,-2.5182786,2.6158864,2.614318,2.5971982,2.6435792,2.5187535,2.6186492,-2.5998392,-2.0523107,-2.6554525,-2.6095145,2.6554937,2.47597,2.5683637,-2.510641,-2.6449585
-2.649222,-2.3378723,-2.6518366,-2.4038482,-2.7152326,-2.3483613,2.644808,-2.5442607,2.5794048,2.524856,-2.584139,2.40948,-2.6261365,-2.414102,-2.6081653,-2.2999032,-2.5365992,-2.684425,2.3821337,-2.5254092,2.6196735,2.614318,2.5971982,2.6435792,2.5187182,2.6186492,-2.6065493,-2.0550249,-2.6617854,-2.616164,2.6554937,2.47597,2.5804558,-2.5177996,-2.6513667
-2.6555984,-2.3452344,-2.6581976,-2.4113,-2.721002,-2.3559942,2.644808,-2.55127,2.5794048,2.524856,-2.5909412,2.40948,-2.6326783,-2.421614,-2.6148262,-2.3077695,-2.543645,-2.6905084,2.382112,-2.5325074,2.61991,2.614318,2.6182814,2.6435792,2.5187182,2.6186492,-2.61322,-2.057872,-2.6680639,-2.622773,2.6554937,2.5058172,2.5804558,-2.5249264,-2.657731
-2.6619308,-2.352618,-2.664505,-2.4187293,-2.7267063,-2.3636253,2.644808,-2.5582447,2.5794048,2.524856,-2.5977054,2.4223888,-2.639178,-2.429102,-2.6214411,-2.3156202,-2.5506568,-2.6965358,2.3820784,-2.5395725,2.6178105,2.614318,2.6192274,2.6435792,2.5187182,2.6186492,-2.6198506,-2.0608552,-2.6742947,-2.629341,2.6554937,2.5058262,2.5804558,-2.5320196,-2.6640403
-2.6682081,-2.3600137,-2.670765,-2.4261403,-2.7323437,-2.371224,2.644808,-2.5651844,2.5794048,2.524856,-2.6044288,2.4226575,-2.645629,-2.436565,-2.6280153,-2.323453,-2.557634,-2.702503,2.3820448,-2.546604,2.6178105,2.614318,2.6192274,2.6435792,2.5187182,2.6186492,-2.6264348,-2.0639768,-2.6804674,-2.6358638,2.6824417,2.5058262,2.5804558,-2.5390804,-2.6703038
-2.6744378,-2.3674085,-2.6769693,-2.433536,-2.7379127,-2.3788164,2.644808,-2.5720885,2.5794048,2.524856,-2.61111,2.4269323,-2.6520336,-2.4439948,-2.634548,-2.331255,-2.5645764,-2.7084086,2.3820112,-2.5536015,2.6178105,2.614318,2.6192274,2.6435792,2.5187182,2.6186492,-2.632976,-2.067239,-2.6865876,-2.6423395,2.711909,2.5208116,2.5804558,-2.5461082,-2.67651
-2.6806097,-2.3747706,-2.6831207,-2.4409025,-2.7434118,-2.3863802,2.644808,-2.5789564,2.6033738,2.524856,-2.6177514,2.4269323,-2.6583912,-2.4513996,-2.6410325,-2.3390403,-2.5714831,-2.7142527,2.3819776,-2.5605645,2.6178105,2.614318,2.6192274,2.6435792,2.5187182,2.6186492,-2.6394753,-2.0706441,-2.692653,-2.6487722,2.7122037,2.5208144,2.5804558,-2.5531027,-2.6826653
-2.686729,-2.3821328,-2.6892188,-2.4482548,-2.7488375,-2.3939288,2.644808,-2.5857875,2.6033738,2.524856,-2.6243522,2.4167008,-2.664697,-2.4587786,-2.6474714,-2.3468058,-2.578354,-2.7200334,2.381944,-2.5674927,2.6178105,2.614318,2.6192274,2.6435792,2.5187182,2.6186492,-2.6459253,-2.0741959,-2.698657,-2.655153,2.7122037,2.5208144,2.5804558,-2.5600631,-2.6887655
-2.6927934,-2.389495,-2.6952558,-2.4555833,-2.7541904,-2.401459,2.644808,-2.5925808,2.6058328,2.524856,-2.6309087,2.4146497,-2.6709535,-2.4661314,-2.653865,-2.3545392,-2.585188,-2.7257488,2.3819103,-2.5743837,2.6178105,2.614318,2.6192274,2.6435792,2.5187182,2.6186492,-2.6523294,-2.0778935,-2.7046025,-2.6614878,2.7122037,2.5208144,2.5804558,-2.5669882,-2.6948063
