gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
3.2656293e-12,0.07041433,4.5206434e-09,0.0,0.45916262,0.2870912,0.44965172,0.0,0.3520399,0.5561732,0.26743922,0.39752996,0.001419448,5.3083168e-06,0.0,8.915057e-09,0.45640224,1.0692e-41,0.07889864,0.008596275,0.23349643,0.0,0.2298428,1.0523672e-08,0.12133602,0.25601715,0.21736024,0.38263062,0.0,0.16415654,0.0,0.18689343,0.3112353,0.0,0.53959304,0.15646361,0.06741902,0.28767172,0.45132825,0.5696915
5.129873e-13,0.06769957,1.2504205e-09,0.0,0.45958993,0.2930344,0.43681142,0.0,0.3559424,0.55235016,0.26145887,0.3925797,0.0009851024,2.6148898e-06,0.0,2.4892015e-09,0.45684144,6e-45,0.077661954,0.0074254153,0.23432828,0.0,0.22313602,3.051662e-09,0.11832279,0.24875137,0.21639635,0.38511553,0.0,0.16139883,0.0,0.18697903,0.31126142,0.0,0.5365143,0.1585088,0.0628663,0.28752416,0.45143893,0.5594487
6.992592e-14,0.063500255,3.138934e-10,0.0,0.4537423,0.29159588,0.44272348,0.0,0.35276726,0.54882175,0.257324,0.37920427,0.000675202,1.2216329e-06,0.0,6.312276e-10,0.45591503,0.0,0.079800844,0.006253604,0.23126146,0.0,0.22344232,8.060595e-10,0.11759986,0.24157052,0.20733191,0.37975472,0.0,0.15679324,0.0,0.18692815,0.31536788,0.0,0.5334635,0.15800452,0.05908572,0.28311852,0.45005262,0.5565855
8.176731e-15,0.0611819,7.0970965e-11,0.0,0.45327905,0.29060838,0.44046432,0.0,0.3412725,0.5575394,0.25690055,0.37339556,0.00044014008,5.394892e-07,0.0,1.4428862e-10,0.45244431,0.0,0.074612424,0.0052200602,0.2324845,0.0,0.21973686,1.9253263e-10,0.11569016,0.24589446,0.21241368,0.38305345,0.0,0.15715814,0.0,0.1880001,0.30908665,0.0,0.5252241,0.16091006,0.06135776,0.28705835,0.4459499,0.549954
8.1002544e-16,0.057577528,1.4334391e-11,0.0,0.45405808,0.285555,0.440843,0.0,0.33821824,0.54589653,0.258709,0.374203,0.0002771453,2.2418311e-07,0.0,2.9488398e-11,0.4436543,0.0,0.074801445,0.004260829,0.23912933,0.0,0.21681789,4.125904e-11,0.12292713,0.24232772,0.21313147,0.37729108,0.0,0.15453221,0.0,0.18159686,0.3029249,0.0,0.5222444,0.15541013,0.057834342,0.28104532,0.44608113,0.55616176
6.706034e-17,0.05453439,2.5632985e-12,0.0,0.43841323,0.28823343,0.4266125,0.0,0.33587703,0.5398962,0.26043698,0.379167,0.00017056047,8.722365e-08,0.0,5.340692e-12,0.44418967,0.0,0.07124996,0.0035078689,0.23792352,0.0,0.21847226,7.864908e-12,0.11392494,0.2319521,0.21330474,0.3767446,0.0,0.15412824,0.0,0.18672782,0.3006905,0.0,0.5209549,0.15821433,0.05411841,0.27979165,0.43222344,0.546909
4.570826e-18,0.049306434,4.0190822e-13,0.0,0.43838742,0.27624664,0.42810923,0.0,0.33272156,0.5359579,0.2539176,0.3776219,0.000100540594,3.162065e-08,0.0,8.4897627e-13,0.4356865,0.0,0.06764203,0.0027748179,0.22706527,0.0,0.2268523,1.3212671e-12,0.11871131,0.22853063,0.19935268,0.3758788,0.0,0.14957544,0.0,0.18049897,0.30293816,0.0,0.5233203,0.14736706,0.04754872,0.27738884,0.4317565,0.54051745
2.5233574e-19,0.04789445,5.4674052e-14,0.0,0.43853983,0.2733462,0.42823458,0.0,0.3321023,0.52980435,0.25640976,0.38211596,5.6918558e-05,1.062447e-08,0.0,1.1721986e-13,0.4373621,0.0,0.06663516,0.002208901,0.22898705,0.0,0.22117424,1.9365278e-13,0.119655676,0.23175983,0.20312177,0.37522337,0.0,0.14874707,0.0,0.17714828,0.29776308,0.0,0.5090636,0.1466474,0.045528546,0.2750066,0.4316712,0.5319437
1.10819366e-20,0.04441506,6.3793274e-15,0.0,0.43760353,0.28001872,0.4224521,0.0,0.32918552,0.5229716,0.24753667,0.37154427,3.084596e-05,3.289021e-09,0.0,1.3898534e-14,0.43639714,0.0,0.06312621,0.001706222,0.21955933,0.0,0.22108817,2.4491763e-14,0.12216196,0.23168616,0.20066527,0.3792308,0.0,0.14796573,0.0,0.16807915,0.3040495,0.0,0.5083666,0.15010692,0.04265092,0.2723467,0.42239735,0.5269368
3.7959202e-22,0.04053004,6.304769e-16,0.0,0.43063414,0.26787305,0.40613064,0.0,0.32562092,0.52695006,0.24135259,0.37983924,1.6012378e-05,9.321351e-10,0.0,1.397683e-15,0.42496854,0.0,0.06941293,0.0013053926,0.21522623,0.0,0.22988266,2.6410589e-15,0.1270043,0.24971145,0.21031703,0.3646964,0.0,0.13798869,0.0,0.17462538,0.30095127,0.0,0.48967093,0.13605247,0.039522596,0.2644884,0.41948828,0.5385392
9.922155e-24,0.039251108,5.20627e-17,0.0,0.43551767,0.2782131,0.41834387,0.0,0.32289702,0.51725066,0.2419826,0.37930745,7.876105e-06,2.4022076e-10,0.0,1.1760755e-16,0.43273038,0.0,0.06480647,0.0009814476,0.22388211,0.0,0.22143468,2.3967586e-16,0.12648514,0.22656567,0.19864555,0.37091666,0.0,0.14064711,0.0,0.17032582,0.29762986,0.0,0.4930934,0.14263281,0.037683472,0.2767902,0.42432165,0.52313507
1.9319359e-25,0.035517924,3.5387734e-18,0.0,0.4245421,0.26690033,0.41770804,0.0,0.3205073,0.5215574,0.24078041,0.37399337,3.6787515e-06,5.5873087e-11,0.0,8.158568e-18,0.4279059,0.0,0.065720506,0.00071487966,0.22111858,0.0,0.21810663,1.8045119e-17,0.122047946,0.22164305,0.1967275,0.37472704,0.0,0.1410185,0.0,0.16661215,0.2973559,0.0,0.4937708,0.14049648,0.034753565,0.26656297,0.42595312,0.51634157
2.7278804e-27,0.03285969,1.9477425e-19,0.0,0.42526582,0.26968664,0.41552502,0.0,0.3236146,0.5169054,0.24189346,0.3732338,1.6242285e-06,1.1634863e-11,0.0,4.5908664e-19,0.428756,0.0,0.06528739,0.00051403226,0.21966451,0.0,0.2146857,1.1096782e-18,0.12208121,0.22101632,0.19159043,0.36915368,0.0,0.13538809,0.0,0.17161624,0.2897128,0.0,0.4890737,0.14115143,0.03385214,0.2717299,0.4168822,0.51645815
2.7108734e-29,0.030921936,8.5261246e-21,0.0,0.42501357,0.2657072,0.40597454,0.0,0.32674226,0.50828207,0.23748657,0.36582705,6.747837e-07,2.1502721e-12,0.0,2.058446e-20,0.42379048,0.0,0.06412855,0.00035870596,0.21653128,0.0,0.21340607,5.478894e-20,0.12388663,0.22489737,0.1943986,0.3687958,0.0,0.13301843,0.0,0.16596107,0.28757748,0.0,0.48557797,0.13958278,0.03231579,0.26842606,0.40936765,0.51704174
1.8335148e-31,0.027342035,2.910137e-22,0.0,0.42740053,0.26221395,0.41508797,0.0,0.3183219,0.5116165,0.23660962,0.35389662,2.6244336e-07,3.49363e-13,0.0,7.211613e-22,0.41711572,0.0,0.061557177,0.00024270361,0.21907668,0.0,0.21883887,2.1314041e-21,0.11547471,0.22292519,0.19561416,0.37582043,0.0,0.13617189,0.0,0.1702689,0.28435907,0.0,0.4824739,0.14143035,0.030709777,0.2699044,0.41076374,0.49590108
8.127237e-34,0.026300468,7.577491e-24,0.0,0.41641963,0.25852996,0.40481582,0.0,0.317329,0.5149006,0.23692381,0.34954023,9.513334e-08,4.9389153e-14,0.0,1.931877e-23,0.416371,0.0,0.06007205,0.00016085069,0.21594396,0.0,0.20865515,6.398798e-23,0.11789887,0.21465372,0.18821867,0.37830493,0.0,0.1368827,0.0,0.16753621,0.28799063,0.0,0.48389944,0.13545872,0.02724783,0.26399136,0.3960484,0.5008373
2.2619167e-36,0.023741646,1.4692193e-25,0.0,0.41653323,0.2617794,0.39858666,0.0,0.32117522,0.5047426,0.22978906,0.35327807,3.195135e-08,6.0073038e-15,0.0,3.8635395e-25,0.4170845,0.0,0.057277445,0.0001034495,0.21446651,0.0,0.2030375,1.4488637e-24,0.120059066,0.21868747,0.19063401,0.36836573,0.0,0.13004938,0.0,0.16749531,0.28301376,0.0,0.47129008,0.13420041,0.026161093,0.26894084,0.40248007,0.4946041
3.763703e-39,0.021591725,2.065027e-27,0.0,0.41483667,0.25694537,0.39736775,0.0,0.31371766,0.50352514,0.23034899,0.34719682,9.887455e-09,6.210198e-16,0.0,5.6170182e-27,0.41093954,0.0,0.06184964,6.414376e-05,0.21117534,0.0,0.21158123,2.4121505e-26,0.119491294,0.21534401,0.18519196,0.3742042,0.0,0.12940706,0.0,0.16065627,0.28465354,0.0,0.472398,0.13711959,0.02412696,0.2596716,0.4071645,0.485464
3.538e-42,0.018713757,2.0418696e-29,0.0,0.41868064,0.26463407,0.38736856,0.0,0.3152937,0.48608452,0.22925909,0.3549514,2.8010914e-09,5.3840392e-17,0.0,5.763312e-29,0.40949693,0.0,0.060211103,3.8450955e-05,0.20752075,0.0,0.2107894,2.8703379e-28,0.10979431,0.21566024,0.19022703,0.36693928,0.0,0.12482114,0.0,0.15950817,0.2830465,0.0,0.46570957,0.13442937,0.0241468,0.25731224,0.40135112,0.4939478
1e-45,0.017286263,1.3734403e-31,0.0,0.4141326,0.25672716,0.3924228,0.0,0.31303293,0.49631253,0.23706804,0.35257196,7.21516e-10,3.857862e-18,0.0,4.037107e-31,0.4038646,0.0,0.053277276,2.2157845e-05,0.20745608,0.0,0.21758923,2.3652071e-30,0.109639056,0.20857018,0.18266402,0.36491975,0.0,0.12493032,0.0,0.15776032,0.2876291,0.0,0.4605032,0.12629277,0.019386988,0.2483457,0.4019703,0.49949566
0.0,0.015611347,6.0511276e-34,0.0,0.41414365,0.2487639,0.3853581,0.0,0.30590466,0.5031722,0.23159659,0.34564987,1.6773195e-10,2.2484049e-19,0.0,1.8598042e-33,0.40213796,0.0,0.050713222,1.2278666e-05,0.20690212,0.0,0.20758094,1.302479e-32,0.11291027,0.21318316,0.18035385,0.36456326,0.0,0.12270002,0.0,0.1614496,0.27786928,0.0,0.45559302,0.1307797,0.018863514,0.25517246,0.38801458,0.48509917
0.0,0.013241612,1.6728905e-36,0.0,0.41027516,0.24807648,0.3929965,0.0,0.3080147,0.5010084,0.22372444,0.34063247,3.490897e-11,1.0473018e-20,0.0,5.400867e-36,0.39451697,0.0,0.05033771,6.504025e-06,0.20829459,0.0,0.20844686,4.604515e-35,0.111594364,0.20812938,0.18053548,0.36531663,0.0,0.12102781,0.0,0.15980133,0.2800212,0.0,0.45654082,0.13509753,0.017613776,0.26589873,0.37979054,0.48556775
0.0,0.011528933,2.763073e-39,0.0,0.4079487,0.24903907,0.38372025,0.0,0.3044433,0.4821573,0.22165008,0.33637998,6.447824e-12,3.8243356e-22,0.0,9.419859e-39,0.3932029,0.0,0.051978562,3.2889832e-06,0.20423827,0.0,0.20188147,9.982508e-38,0.10657483,0.2069946,0.17907368,0.36035722,0.0,0.11871349,0.0,0.15517205,0.28057766,0.0,0.45457262,0.13173069,0.0152429,0.26168576,0.38431534,0.47683957
0.0,0.010102025,2.577e-42,0.0,0.40023327,0.24864778,0.37680903,0.0,0.29644138,0.4875001,0.22152553,0.32758635,1.0469334e-12,1.07172355e-23,0.0,9.333e-42,0.39170992,0.0,0.05121789,1.5808379e-06,0.20706154,0.0,0.20682412,1.25929e-40,0.10468899,0.20390072,0.17666683,0.35930753,0.0,0.1171122,0.0,0.15322915,0.28147727,0.0,0.44642055,0.12840872,0.012755432,0.25198466,0.37645262,0.4779374
0.0,0.008723748,1e-45,0.0,0.3990792,0.24790695,0.37804112,0.0,0.29866278,0.4841767,0.22095908,0.33717534,1.4790193e-13,2.2512722e-25,0.0,6e-45,0.38832915,0.0,0.04890966,7.19486e-07,0.19829567,0.0,0.19745517,8.7e-44,0.108658485,0.20106477,0.17198476,0.3585064,0.0,0.1151268,0.0,0.16002846,0.2759673,0.0,0.45085004,0.122782916,0.011002024,0.24140494,0.3830697,0.4713281
0.0,0.0073059234,0.0,0.0,0.40284708,0.24664168,0.37344792,0.0,0.3037759,0.46794048,0.22137591,0.33906788,1.7976202e-14,3.45339e-27,0.0,0.0,0.3857108,0.0,0.046124496,3.0878687e-07,0.19474575,0.0,0.19844948,0.0,0.10936206,0.20933287,0.17828217,0.35445517,0.0,0.11217827,0.0,0.15846445,0.27073443,0.0,0.445498,0.12057931,0.00981201,0.24822082,0.37612325,0.46943405
0.0,0.006164867,0.0,0.0,0.3954687,0.25628385,0.36657712,0.0,0.3045502,0.46998334,0.21383567,0.3351348,1.8568385e-15,3.7574674e-29,0.0,0.0,0.38348955,0.0,0.046552207,1.2441386e-07,0.20542765,0.0,0.19524398,0.0,0.110007346,0.20685916,0.17223425,0.35328397,0.0,0.10941938,0.0,0.15175882,0.27251774,0.0,0.4308717,0.12186273,0.008223888,0.24957307,0.37251288,0.4755125
0.0,0.005190796,0.0,0.0,0.39032128,0.23890743,0.37104008,0.0,0.29877096,0.47302973,0.21465056,0.33312905,1.6084152e-16,2.8069188e-31,0.0,0.0,0.37877512,0.0,0.04823925,4.68367e-08,0.20851408,0.0,0.1964181,0.0,0.11380342,0.2028947,0.17054348,0.35411665,0.0,0.10731065,0.0,0.15906318,0.2724419,0.0,0.43392718,0.12547112,0.007362021,0.24875952,0.37032112,0.46448967
0.0,0.0041789105,0.0,0.0,0.38845673,0.24527028,0.36524424,0.0,0.29106435,0.4674801,0.2114977,0.32227287,1.15139695e-17,1.3878222e-33,0.0,0.0,0.37959412,0.0,0.044433385,1.6387906e-08,0.2019471,0.0,0.19485909,0.0,0.10933221,0.19869353,0.16885853,0.3535575,0.0,0.10498042,0.0,0.15620036,0.27220276,0.0,0.4325529,0.1186368,0.005931788,0.2418169,0.36007696,0.45849058
0.0,0.0033860132,0.0,0.0,0.39013383,0.23962466,0.36693487,0.0,0.29366153,0.4640827,0.21191704,0.3294315,6.703591e-19,4.3569798e-36,0.0,0.0,0.37379995,0.0,0.04281041,5.2995786e-09,0.20000792,0.0,0.19477569,0.0,0.110686734,0.2014001,0.16926643,0.3526298,0.0,0.10588807,0.0,0.15051351,0.27411383,0.0,0.4358964,0.11989328,0.0050723534,0.24295281,0.36515418,0.44939286
0.0,0.0027014448,0.0,0.0,0.38072225,0.24215963,0.362802,0.0,0.2922586,0.46021682,0.21587117,0.32758564,3.119044e-20,8.283815e-39,0.0,0.0,0.36707997,0.0,0.043410085,1.5743963e-09,0.20014256,0.0,0.18924515,0.0,0.1104978,0.19467548,0.16965418,0.35134,0.0,0.10350099,0.0,0.15362912,0.26718685,0.0,0.43073982,0.11605869,0.004032405,0.23701686,0.35928133,0.45737806
0.0,0.0020729958,0.0,0.0,0.37629035,0.23696715,0.3561224,0.0,0.28698024,0.45080012,0.20846736,0.32506874,1.1375747e-21,9.033e-42,0.0,0.0,0.37143108,0.0,0.038598325,4.2684345e-10,0.19847478,0.0,0.18524702,0.0,0.10056004,0.19683118,0.16527791,0.34776247,0.0,0.10113135,0.0,0.15217851,0.2610777,0.0,0.42923206,0.11633273,0.003375936,0.24566922,0.35998836,0.44615236
0.0,0.0016009442,0.0,0.0,0.3811509,0.23605332,0.35865855,0.0,0.29229656,0.45679268,0.21241018,0.3271624,3.18372e-23,6e-45,0.0,0.0,0.36472356,0.0,0.03841425,1.04860995e-10,0.19917469,0.0,0.1917523,0.0,0.10583989,0.20191933,0.166691,0.35371703,0.0,0.10118764,0.0,0.15227018,0.25734466,0.0,0.4232695,0.117817394,0.002645089,0.23258719,0.3543306,0.4458731
0.0,0.0011956284,0.0,0.0,0.37911257,0.239773,0.35113794,0.0,0.29015726,0.44770682,0.20989393,0.31668437,6.6781503e-25,0.0,0.0,0.0,0.36710483,0.0,0.03396043,2.3163103e-11,0.19464916,0.0,0.18996572,0.0,0.10482429,0.20371538,0.16737835,0.34743318,0.0,0.09686935,0.0,0.15086229,0.25682807,0.0,0.41885382,0.10712081,0.002013387,0.23234673,0.35274076,0.44712964
0.0,0.0008807747,0.0,0.0,0.3743724,0.23419484,0.354713,0.0,0.28370628,0.45331228,0.2127833,0.31615612,1.0228039e-26,0.0,0.0,0.0,0.35920367,0.0,0.035022587,4.5622755e-12,0.20193896,0.0,0.18823494,0.0,0.10253254,0.18733773,0.15869401,0.34520552,0.0,0.094851576,0.0,0.14873402,0.25689816,0.0,0.4205251,0.11459163,0.0016424332,0.23884994,0.35052118,0.4332021
0.0,0.000632643,0.0,0.0,0.37276828,0.22689846,0.35797742,0.0,0.2799739,0.44901118,0.20376776,0.3197734,1.1109558e-28,0.0,0.0,0.0,0.3555009,0.0,0.035980377,7.9399806e-13,0.19770181,0.0,0.19085951,0.0,0.10514507,0.1878222,0.16211195,0.34396812,0.0,0.09379415,0.0,0.14503914,0.25702646,0.0,0.41248024,0.099948406,0.0012361187,0.24753863,0.35231796,0.43969193
0.0,0.00044099524,0.0,0.0,0.3674776,0.2232082,0.35939276,0.0,0.28996584,0.45320088,0.20661409,0.31459668,8.283529e-31,0.0,0.0,0.0,0.3519654,0.0,0.031240707,1.208993e-13,0.18547973,0.0,0.18060626,0.0,0.11204473,0.1801231,0.15632217,0.34427133,0.0,0.090352654,0.0,0.14567012,0.2588981,0.0,0.4216646,0.09367176,0.00089091976,0.2367054,0.3460602,0.43862703
0.0,0.0002998611,0.0,0.0,0.3724118,0.22811756,0.3495327,0.0,0.28402808,0.43895453,0.20823227,0.33741465,4.0871652e-33,0.0,0.0,0.0,0.35390192,0.0,0.033216733,1.5934158e-14,0.18633647,0.0,0.18327497,0.0,0.11072715,0.18485942,0.15780224,0.3426436,0.0,0.08636853,0.0,0.14431997,0.25871593,0.0,0.40964743,0.09488603,0.0006272098,0.22889702,0.33919778,0.4344179
0.0,0.00019902342,0.0,0.0,0.3698271,0.23025285,0.3443177,0.0,0.28029725,0.43588027,0.21450847,0.31810096,1.2802251e-35,0.0,0.0,0.0,0.3540634,0.0,0.033581745,1.7966204e-15,0.18458487,0.0,0.18797013,0.0,0.1091865,0.17962717,0.15311664,0.34784842,0.0,0.0858326,0.0,0.1445296,0.25573155,0.0,0.40859842,0.094321206,0.00043351637,0.22853161,0.34974143,0.43082765
0.0,0.0001286035,0.0,0.0,0.37376472,0.23146628,0.34642938,0.0,0.27882344,0.44268963,0.20360205,0.31496933,2.4279463e-38,0.0,0.0,0.0,0.35349903,0.0,0.032951612,1.7110579e-16,0.18934071,0.0,0.18917868,0.0,0.09874501,0.17655689,0.149308,0.34105372,0.0,0.08327107,0.0,0.14321516,0.26128563,0.0,0.40981326,0.09552956,0.00029436735,0.22213209,0.3475736,0.43022233
0.0,7.9524514e-05,0.0,0.0,0.36655766,0.22395438,0.3380135,0.0,0.27870265,0.4415687,0.20917505,0.3156336,2.64e-41,0.0,0.0,0.0,0.3509959,0.0,0.030915858,1.3573825e-17,0.18478267,0.0,0.18343258,0.0,0.10662756,0.18206874,0.15196282,0.34426534,0.0,0.08319485,0.0,0.14332347,0.25415295,0.0,0.403987,0.09422655,0.00019238221,0.2212081,0.34335786,0.42930433
0.0,4.7633923e-05,0.0,0.0,0.36804596,0.22754283,0.33593053,0.0,0.2750196,0.43659857,0.19710723,0.3067051,1.5e-44,0.0,0.0,0.0,0.34943706,0.0,0.030842466,8.833846e-19,0.18292607,0.0,0.18293391,0.0,0.10122473,0.18222181,0.15244457,0.34053192,0.0,0.078873724,0.0,0.13984503,0.25214028,0.0,0.4052751,0.09430729,0.00012318081,0.2211202,0.34225306,0.42677346
0.0,2.7447597e-05,0.0,0.0,0.35720348,0.22926949,0.33007511,0.0,0.27510762,0.43466878,0.20409599,0.30406874,0.0,0.0,0.0,0.0,0.3431287,0.0,0.031040944,4.638198e-20,0.18441142,0.0,0.19050823,0.0,0.10287498,0.17754982,0.15052298,0.33870664,0.0,0.0773314,0.0,0.14024635,0.25181684,0.0,0.40165058,0.09543333,7.6226446e-05,0.2230814,0.33734983,0.42087263
0.0,1.5180766e-05,0.0,0.0,0.36140683,0.22862944,0.3402866,0.0,0.2700999,0.43215153,0.20325007,0.30636123,0.0,0.0,0.0,0.0,0.34327817,0.0,0.029310174,1.9289878e-21,0.1911795,0.0,0.18436907,0.0,0.10326201,0.17432544,0.1498375,0.33830982,0.0,0.07539305,0.0,0.13680767,0.25084096,0.0,0.39717987,0.09217497,4.5149023e-05,0.21476005,0.33953404,0.41903415
0.0,8.039782e-06,0.0,0.0,0.36166582,0.2256566,0.33504456,0.0,0.27538246,0.42799658,0.20448823,0.3153144,0.0,0.0,0.0,0.0,0.33760265,0.0,0.029866502,6.227449e-23,0.17926821,0.0,0.17900617,0.0,0.10517562,0.18253924,0.14798905,0.34334716,0.0,0.07406013,0.0,0.14441606,0.24498607,0.0,0.3993437,0.08936842,2.6185024e-05,0.21542951,0.33846116,0.41946796
0.0,4.0653513e-06,0.0,0.0,0.35976195,0.22353931,0.338118,0.0,0.2723729,0.42279974,0.19553317,0.3052332,0.0,0.0,0.0,0.0,0.33866096,0.0,0.027324943,1.5261531e-24,0.18875442,0.0,0.17870013,0.0,0.10157523,0.17359892,0.14497554,0.33708778,0.0,0.07027054,0.0,0.14471474,0.24587397,0.0,0.39705905,0.09040817,1.4380897e-05,0.21483554,0.336255,0.41297096
0.0,1.952296e-06,0.0,0.0,0.3657163,0.2239121,0.32998663,0.0,0.27187276,0.41179904,0.19487761,0.2992577,0.0,0.0,0.0,0.0,0.33576024,0.0,0.025951747,2.7698413e-26,0.18085867,0.0,0.17537805,0.0,0.09920559,0.179076,0.15069036,0.3362852,0.0,0.06804641,0.0,0.14041096,0.24846491,0.0,0.39701995,0.09077174,7.577836e-06,0.21384907,0.3327577,0.41823772
0.0,8.876381e-07,0.0,0.0,0.35883644,0.22291782,0.3306497,0.0,0.2683849,0.4204864,0.19426104,0.29585087,0.0,0.0,0.0,0.0,0.33718947,0.0,0.025305055,3.6219286e-28,0.17668203,0.0,0.17715488,0.0,0.09677274,0.1765937,0.14746346,0.32730302,0.0,0.06445653,0.0,0.13874552,0.24708684,0.0,0.39202353,0.089701615,3.798039e-06,0.21498579,0.3320355,0.4093176
0.0,3.805222e-07,0.0,0.0,0.35543972,0.225225,0.3255579,0.0,0.27045608,0.4163596,0.18755284,0.30121082,0.0,0.0,0.0,0.0,0.3325618,0.0,0.024447994,3.3092355e-30,0.1776952,0.0,0.17159244,0.0,0.09507027,0.17786476,0.14780761,0.33106413,0.0,0.064325035,0.0,0.13348927,0.24217185,0.0,0.38898873,0.089502126,1.8104829e-06,0.21519661,0.32300112,0.41251397
0.0,1.5314487e-07,0.0,0.0,0.35319096,0.22891814,0.3271743,0.0,0.26091865,0.42270637,0.18972498,0.29228008,0.0,0.0,0.0,0.0,0.33117396,0.0,0.021505384,2.0410989e-32,0.18286777,0.0,0.17162137,0.0,0.09234279,0.16603349,0.13696231,0.33204424,0.0,0.062598534,0.0,0.13587509,0.24265864,0.0,0.39053908,0.08917292,8.154942e-07,0.21290639,0.32446992,0.40416935
0.0,5.757782e-08,0.0,0.0,0.34690064,0.22572832,0.31965634,0.0,0.2650629,0.414484,0.19878481,0.2858538,0.0,0.0,0.0,0.0,0.3305295,0.0,0.02243357,8.1748056e-35,0.17650664,0.0,0.17308004,0.0,0.09754598,0.16691586,0.14598957,0.3302698,0.0,0.06076153,0.0,0.13788433,0.24244116,0.0,0.3805068,0.0861334,3.4602598e-07,0.20601638,0.3282101,0.39767566
0.0,2.0119545e-08,0.0,0.0,0.34134603,0.22439887,0.31666303,0.0,0.26302463,0.41225764,0.18765076,0.2922511,0.0,0.0,0.0,0.0,0.32303455,0.0,0.020859672,2.034241e-37,0.17665726,0.0,0.16548242,0.0,0.09707035,0.16152862,0.1418641,0.32894713,0.0,0.058106024,0.0,0.13751891,0.24097003,0.0,0.38286966,0.08713854,1.3782025e-07,0.21671243,0.32011753,0.4045803
0.0,6.496826e-09,0.0,0.0,0.34705448,0.22047979,0.31365857,0.0,0.26451632,0.41763124,0.18950762,0.29082432,0.0,0.0,0.0,0.0,0.32072306,0.0,0.020443378,2.99012e-40,0.16492774,0.0,0.16965018,0.0,0.09549178,0.16387622,0.14170992,0.33503377,0.0,0.057322986,0.0,0.13778786,0.24117075,0.0,0.37727332,0.08297803,5.1220532e-08,0.20809683,0.31886017,0.39377257
0.0,1.927065e-09,0.0,0.0,0.34042642,0.2229513,0.30910972,0.0,0.26426807,0.40682995,0.18655975,0.28780317,0.0,0.0,0.0,0.0,0.32030356,0.0,0.021880986,2.45e-43,0.17209522,0.0,0.1724803,0.0,0.093562625,0.16556312,0.14052682,0.32968625,0.0,0.054038357,0.0,0.137341,0.23818204,0.0,0.37775257,0.08458011,1.7675521e-08,0.21035086,0.3186465,0.39342943
0.0,5.215762e-10,0.0,0.0,0.33812875,0.21825106,0.31245235,0.0,0.26076865,0.39961356,0.18565874,0.2918702,0.0,0.0,0.0,0.0,0.31594265,0.0,0.01835056,0.0,0.1657028,0.0,0.1711577,0.0,0.09680142,0.16934207,0.13901769,0.33033037,0.0,0.052214224,0.0,0.13247326,0.23607503,0.0,0.37071234,0.08107213,5.6320384e-09,0.20013402,0.31915954,0.3973453
0.0,1.279011e-10,0.0,0.0,0.34016234,0.21388517,0.3136872,0.0,0.2540858,0.41552734,0.18559286,0.2904885,0.0,0.0,0.0,0.0,0.31380346,0.0,0.018183999,0.0,0.17591444,0.0,0.16320655,0.0,0.09604232,0.16706465,0.13499008,0.33001798,0.0,0.049627442,0.0,0.1336894,0.22769323,0.0,0.37043807,0.08516343,1.6466757e-09,0.20235085,0.30820492,0.40257347
0.0,2.8197247e-11,0.0,0.0,0.3337415,0.21469826,0.30760148,0.0,0.25128123,0.39591545,0.18615419,0.29073453,0.0,0.0,0.0,0.0,0.31562376,0.0,0.01560406,0.0,0.17371045,0.0,0.16280392,0.0,0.09590684,0.16477533,0.13318536,0.3302755,0.0,0.04752905,0.0,0.1344214,0.22846916,0.0,0.3800575,0.0817109,4.3881668e-10,0.1989084,0.3063315,0.3966983
0.0,5.5420737e-12,0.0,0.0,0.3414825,0.21935725,0.3110645,0.0,0.24872027,0.39690238,0.18320684,0.2842124,0.0,0.0,0.0,0.0,0.3121539,0.0,0.014528446,0.0,0.17554374,0.0,0.16097884,0.0,0.09609628,0.16488875,0.13679181,0.32071644,0.0,0.043832593,0.0,0.12701908,0.23342153,0.0,0.37226373,0.07779984,1.0582073e-10,0.20123172,0.3055793,0.3894571
